,x,y,z
talk.politics.mideast,5.936212,13.582917,-14.78176
sci.med,20.701145,-6.235521,12.274752
rec.sport.baseball,-17.595695,6.3175664,-9.385511
rec.autos,-18.072779,-1.629193,-11.339991
rec.autos,-15.069703,10.924801,16.217018
rec.autos,6.45427,-18.428452,-2.820688
talk.politics.mideast,13.600219,22.265284,-8.665271
rec.sport.baseball,-12.753943,17.844522,-9.8179865
rec.autos,-4.312153,10.942319,24.242075
sci.med,0.10132626,-14.422996,13.701554
comp.graphics,10.723063,-8.496164,-3.8009217
rec.sport.baseball,-19.703384,1.4756529,-12.831154
comp.graphics,-17.176826,-5.0857887,-19.453348
rec.sport.baseball,-4.64081,3.9519289,-6.590738
talk.politics.mideast,4.6234217,15.156901,-17.394573
sci.med,13.6958885,4.169931,4.841409
rec.autos,-5.397144,-2.8475857,-0.7538152
rec.autos,43.69426,186.176,194.3608
rec.autos,-0.4956694,-4.3333125,-2.6010015
sci.med,21.981665,-5.130322,17.030123
sci.med,14.425507,-10.26942,10.893842
rec.autos,-10.485681,8.33731,18.518473
talk.politics.mideast,8.92295,12.018254,1.6616409
talk.politics.mideast,0.7206628,13.202847,-16.75542
comp.graphics,7.202872,-4.7822375,-20.557405
sci.med,-4.836094,5.667121,6.664508
sci.med,9.947588,1.8127097,2.6300564
talk.politics.mideast,6.038113,22.26328,-11.277213
talk.politics.mideast,3.684612,18.3491,4.6349463
sci.med,0.8908218,-25.091623,8.694394
sci.med,0.7579922,-12.381781,21.456367
rec.autos,-12.980531,-6.243713,4.4495745
rec.autos,-17.618065,-16.239128,-3.5357156
talk.politics.mideast,3.8949556,14.023497,16.840832
comp.graphics,3.9544249,-3.988313,-4.539887
talk.politics.mideast,4.483963,13.111118,11.886185
talk.politics.mideast,4.9387946,21.873169,-12.353247
talk.politics.mideast,-0.8977329,13.772184,-17.558258
talk.politics.mideast,-6.5551972,16.07611,17.37542
rec.autos,2.7281256,-7.536019,0.4536976
talk.politics.mideast,9.988574,22.660479,-1.0513057
rec.autos,-6.3953543,1.4220359,11.569084
talk.politics.mideast,-5.4271727,19.563211,-13.432147
rec.sport.baseball,-19.391045,13.40174,-6.5948997
rec.autos,-8.488466,-16.805126,-1.2459198
talk.politics.mideast,3.2720497,10.685817,-15.393461
rec.sport.baseball,-13.535957,2.167627,-0.28843534
talk.politics.mideast,5.374872,3.122034,-4.9453807
talk.politics.mideast,13.944988,12.050878,-16.374786
sci.med,-0.32285348,1.9245658,21.082285
rec.sport.baseball,-8.072817,4.977678,-2.6708639
rec.sport.baseball,-15.209883,7.5183253,-1.1777548
sci.med,21.170214,4.652568,16.323547
rec.autos,-9.032358,-11.685401,-14.067499
rec.autos,-22.099316,-7.334454,8.129335
rec.sport.baseball,-11.952715,7.033067,-5.562693
rec.sport.baseball,-15.695032,10.820628,-9.009804
sci.med,10.390227,-18.641161,9.783716
rec.autos,-9.237783,-7.3704076,0.5915936
talk.politics.mideast,9.575046,12.188031,-18.261448
rec.sport.baseball,-4.0131674,12.000569,-10.321295
talk.politics.mideast,-11.990333,-11.699888,14.0917
sci.med,1.5208393,-17.108095,22.528078
rec.autos,-6.582864,20.5929,3.5493445
comp.graphics,4.269869,-11.385952,-18.564371
rec.autos,13.709853,0.5135728,11.560637
comp.graphics,-15.9604025,-2.9604862,-19.925776
rec.autos,2.5331397,-3.2878027,0.03614776
sci.med,-0.59039146,-0.85727346,7.6268654
sci.med,-3.7568674,-8.897845,16.767511
rec.autos,-20.531242,-4.6686273,2.427402
rec.sport.baseball,-10.403813,15.179783,-10.965131
comp.graphics,0.13441192,5.2931485,-14.410475
rec.autos,-1.173093,4.936944,8.814862
talk.politics.mideast,4.0375605,13.444205,-19.251577
comp.graphics,-1.4576986,-0.9587497,-21.746824
talk.politics.mideast,5.252444,14.35919,-5.3534174
rec.autos,-1.156402,-19.36085,-17.546074
talk.politics.mideast,4.939786,24.402777,11.972721
rec.autos,14.993115,-10.126558,4.95635
rec.autos,-9.5692215,-3.259245,-1.7028873
rec.sport.baseball,4.6720185,10.242448,1.2012985
comp.graphics,6.218368,-4.759358,-20.033146
talk.politics.mideast,2.2510374,11.859585,10.860993
sci.med,1.6809354,1.1817796,5.303927
sci.med,3.820561,-3.7482426,14.919901
sci.med,11.678373,-7.1348753,14.338038
comp.graphics,22.07951,-13.206763,-9.009219
rec.autos,-6.252951,-13.201402,-3.8240352
rec.autos,0.3352642,-18.848925,3.1842837
talk.politics.mideast,3.232546,19.613634,-22.734539
comp.graphics,4.4357557,-5.986427,-19.018051
rec.sport.baseball,-8.252201,15.154763,-10.478208
rec.autos,-1.9721346,-6.4939585,-4.5665317
sci.med,11.458663,-10.736602,6.074964
rec.autos,-6.2421308,-14.53258,-8.385656
rec.autos,0.23892857,-13.32315,-6.4049067
comp.graphics,3.6985993,-8.574686,-21.957127
sci.med,-0.68943286,-6.991749,9.393823
rec.autos,-17.607807,-15.355777,-1.8055481
rec.autos,-15.67519,9.0584955,16.639944
talk.politics.mideast,2.6268816,21.224787,-3.2995217
comp.graphics,8.139245,-5.7621694,-24.487404
rec.sport.baseball,16.542793,8.905716,0.5909922
rec.autos,-8.993064,8.389302,19.319643
talk.politics.mideast,2.6791704,-4.8825736,-4.1387105
comp.graphics,7.687941,-1.7033572,-7.007725
rec.autos,-2.2954895,-8.91365,4.25217
comp.graphics,7.1644983,-10.738468,-12.046069
rec.autos,-6.232508,-9.998143,-21.213165
rec.sport.baseball,-12.383829,-1.8059251,-8.136981
talk.politics.mideast,-1.7927965,10.141475,11.353461
sci.med,3.8032923,-1.5339274,12.786919
sci.med,8.281277,-0.94131064,9.187065
rec.autos,17.391747,-6.913895,-3.5876875
sci.med,2.940533,-10.747074,17.436571
rec.autos,-13.8734865,-19.241587,0.18936926
rec.autos,10.022536,-8.893585,1.9735335
rec.autos,19.640661,5.6191444,-0.5719638
sci.med,8.29872,0.09507322,22.561985
rec.sport.baseball,-13.505828,-6.2583117,-13.736869
comp.graphics,-2.4396214,1.3363895,-18.848648
comp.graphics,17.331736,7.9152517,-3.598779
talk.politics.mideast,4.9688616,17.743553,5.5500436
rec.sport.baseball,-9.001532,12.715343,-1.928764
talk.politics.mideast,-0.61183524,13.839217,17.645805
rec.autos,-16.790491,-9.922762,2.6338959
sci.med,4.4091563,-15.017352,11.615795
comp.graphics,-0.08515292,1.7931936,-17.927744
talk.politics.mideast,-5.680512,21.392107,-11.797037
sci.med,0.63844347,-19.622324,20.70563
talk.politics.mideast,15.950041,13.593818,13.790909
talk.politics.mideast,5.07675,2.1277034,3.008363
sci.med,5.206898,-10.645757,-6.9994774
rec.sport.baseball,-9.970996,4.793487,-4.2756424
sci.med,22.403095,-9.547963,2.459531
rec.autos,-5.9022193,-11.633248,-9.705056
rec.sport.baseball,-12.080714,9.74718,-4.5320296
sci.med,1.9893174,-14.09441,20.523588
talk.politics.mideast,7.3470173,10.514656,4.1024947
talk.politics.mideast,7.814133,22.158667,-14.372662
comp.graphics,13.447841,0.6233347,-16.186245
sci.med,4.779364,-12.966954,23.002934
comp.graphics,4.703204,-1.0622717,-3.8434436
comp.graphics,3.9946835,0.1784786,-11.868635
talk.politics.mideast,18.743229,19.255432,6.3090863
comp.graphics,10.950698,-1.1112367,2.6865392
talk.politics.mideast,-12.601175,14.783983,12.448282
rec.autos,-19.158579,-8.729181,8.790119
sci.med,-4.291615,-1.6809033,11.4972315
rec.sport.baseball,-7.6183996,18.756979,-3.2846851
rec.sport.baseball,-14.928182,0.93608034,-4.118028
comp.graphics,14.343684,-8.522523,-5.0141172
rec.autos,-16.28652,-10.648023,2.590595
talk.politics.mideast,2.0903697,12.962791,-13.178712
sci.med,8.922995,-10.464834,19.736544
talk.politics.mideast,5.307322,8.843951,7.2249513
sci.med,8.022104,-6.1226053,24.842299
sci.med,5.64846,-8.706243,17.459106
talk.politics.mideast,2.9655333,12.161808,-16.563095
sci.med,2.1332872,-6.4706497,23.787426
sci.med,5.215473,-7.215839,14.56623
rec.autos,-9.381509,-6.742457,4.8586326
rec.sport.baseball,-17.47329,17.452385,6.478007
comp.graphics,13.766,-5.8263803,-25.52424
talk.politics.mideast,-1.0742968,9.997283,-22.468498
sci.med,15.83359,-21.470669,-3.7613785
sci.med,2.9967349,6.8055687,25.907671
sci.med,-12.382892,5.2063313,3.4226272
sci.med,4.7503543,-2.8882554,26.03857
rec.autos,-10.753241,-3.2727466,6.6191616
talk.politics.mideast,0.49269256,19.1182,16.155851
rec.sport.baseball,-4.406879,14.793207,3.5001204
rec.sport.baseball,-7.51442,11.993806,6.4802713
comp.graphics,1.6773145,-4.069001,-17.26438
rec.sport.baseball,-14.281947,5.3697476,-1.5280108
sci.med,11.099328,-8.049189,14.398993
comp.graphics,-15.1021385,-2.3335798,-0.906554
comp.graphics,12.784616,0.91111183,-2.4984841
rec.autos,-25.234564,-1.7250868,9.347678
comp.graphics,15.688789,1.1317145,3.4914365
talk.politics.mideast,3.0454361,22.680832,-13.307789
rec.sport.baseball,-12.427045,0.1274497,-12.381218
rec.sport.baseball,-4.6481547,14.8653145,8.676526
rec.autos,10.432248,-1.3755914,-0.4819329
rec.autos,-9.745493,-11.007271,4.600559
comp.graphics,5.8486247,3.9493518,-21.999573
talk.politics.mideast,3.2401624,0.8097853,3.4827628
talk.politics.mideast,-0.61800677,13.780874,17.768457
rec.autos,-6.706488,-15.877227,3.9509523
talk.politics.mideast,14.090852,14.43206,-10.807295
talk.politics.mideast,-0.18546548,27.375065,-7.5947766
sci.med,6.6647468,-3.5133057,7.4127145
talk.politics.mideast,4.9766493,13.380495,17.34269
rec.sport.baseball,-7.317729,9.024807,-3.3248003
rec.sport.baseball,-10.568583,21.614557,0.015809994
sci.med,4.3618364,3.0761197,9.210541
rec.sport.baseball,-9.271445,7.009492,-0.3494827
comp.graphics,-0.5304947,-1.9046016,-22.5925
rec.sport.baseball,-4.795737,18.39218,-7.0425053
rec.autos,1.789361,-6.525906,-4.155488
talk.politics.mideast,1.847283,21.194517,16.96742
talk.politics.mideast,-9.277132,24.169542,9.72424
comp.graphics,-2.6720564,-0.40400267,-4.6773214
rec.sport.baseball,-16.443964,5.7951236,2.228698
sci.med,3.991253,-14.481309,23.204649
rec.sport.baseball,-10.445978,15.443281,-1.574734
comp.graphics,-17.427229,-3.3714235,-2.59403
sci.med,-4.8842425,-20.602654,9.017095
rec.autos,-3.5148454,-15.702917,-13.123978
talk.politics.mideast,5.19026,6.542519,6.304334
rec.autos,-9.670871,9.872302,19.542679
rec.sport.baseball,-13.945875,18.157118,-1.9895223
rec.sport.baseball,-16.24913,17.784595,6.3592043
rec.autos,-0.67788434,-6.277208,1.2741185
rec.autos,-18.874832,-0.37081158,10.231809
comp.graphics,0.40593904,-24.865625,-9.380355
rec.autos,13.709457,0.51525325,11.553348
comp.graphics,-7.2404585,-5.1127505,-15.143631
sci.med,2.84022,-1.5109383,2.5963032
rec.sport.baseball,-5.084212,10.368019,-8.905004
rec.sport.baseball,-11.989596,8.983943,-14.989941
sci.med,20.426046,-1.1178076,3.514239
rec.sport.baseball,-22.445934,13.020166,-1.8965065
rec.autos,-2.7805626,-2.6145456,-0.10299308
comp.graphics,-1.1659583,-6.2782173,-17.17565
rec.sport.baseball,-14.740041,-7.2287817,-14.087494
rec.autos,-3.3633602,-4.8442225,3.3092945
comp.graphics,-1.3670934,-1.8725293,-19.386143
sci.med,7.452795,-23.126408,-2.6730902
rec.autos,-9.628839,-12.918179,0.37067112
comp.graphics,3.5085983,-1.3871046,-28.756838
sci.med,2.7970517,-17.878939,7.0581193
rec.sport.baseball,-15.680947,10.314736,-12.295699
sci.med,13.127507,-3.992569,-10.032809
talk.politics.mideast,3.4917705,13.046366,-10.932474
rec.autos,0.026263643,-18.91172,-3.5772884
talk.politics.mideast,19.287203,19.020157,6.5811286
rec.sport.baseball,-6.590994,5.2726583,-23.80501
sci.med,2.367237,-15.708347,-21.046513
rec.sport.baseball,-4.4330826,3.9742231,1.5796896
comp.graphics,-17.168156,-2.7908757,-18.109041
sci.med,6.0720396,-2.975397,13.521945
talk.politics.mideast,0.42232692,15.558434,22.208048
comp.graphics,3.8536763,-12.03734,-13.93318
comp.graphics,5.334029,3.339884,-23.011974
talk.politics.mideast,-5.8900213,-26.734274,-5.3443146
sci.med,11.492928,-18.737581,10.200804
rec.sport.baseball,-7.935932,6.3284383,-7.7949724
rec.autos,-12.312052,-7.4100094,-7.0980577
talk.politics.mideast,19.228062,-15.895369,-4.0915923
sci.med,6.3992476,-23.702127,-2.6365793
comp.graphics,14.51046,-1.3575667,-10.292403
rec.sport.baseball,-12.058569,7.3556485,-2.9681683
comp.graphics,10.544302,0.9675292,-9.446484
rec.sport.baseball,1.8252103,7.9277596,-7.2922077
comp.graphics,2.9346123,3.2281206,-21.453335
sci.med,-8.358823,2.926911,20.313822
rec.autos,-20.6054,-17.210924,0.25160125
sci.med,18.569952,-8.784847,6.054725
talk.politics.mideast,-5.4197707,10.85438,9.14248
rec.sport.baseball,-10.62887,15.965062,-9.63558
rec.autos,5.5027723,4.37659,-6.964684
comp.graphics,0.41584378,2.2976596,-17.71813
rec.autos,-7.77649,-13.334286,-5.1948285
comp.graphics,1.7112085,-6.1651297,-22.794834
rec.autos,-5.958045,-24.555323,1.3274968
talk.politics.mideast,3.9473596,18.194477,-17.959366
rec.sport.baseball,-8.3759575,14.641497,-3.972572
sci.med,-6.436687,-0.070713095,27.638182
rec.autos,3.2277212,-13.473925,-1.9883392
rec.autos,12.530887,-16.979939,-5.6660113
rec.sport.baseball,-4.9211936,8.346792,-15.876684
rec.sport.baseball,-2.6333447,4.098235,-4.724153
comp.graphics,-0.22135407,-13.398881,-24.316772
rec.sport.baseball,-7.8483086,3.6165075,-24.517511
sci.med,13.080503,3.376769,8.493141
comp.graphics,9.87237,5.4919205,-1.8336339
sci.med,9.824376,-0.4081038,13.703325
rec.autos,6.228324,-2.9756243,4.512202
rec.sport.baseball,-22.522377,0.9936098,-0.4244524
rec.autos,-4.4390655,-12.176852,-0.52595955
rec.autos,1.61528,8.182896,11.8688545
rec.sport.baseball,-20.78975,13.467202,-7.617307
rec.sport.baseball,-13.072977,13.802954,-9.709297
talk.politics.mideast,9.631433,15.950584,-4.7290416
sci.med,-6.063108,-19.86637,9.579583
comp.graphics,-7.9196186,-9.981302,-24.38914
talk.politics.mideast,-2.706772,26.853802,-1.8515984
sci.med,-6.9067187,-20.224009,10.689692
sci.med,-13.222083,-6.6731386,19.644957
sci.med,3.1216319,6.311206,14.849086
rec.sport.baseball,-10.336545,12.328819,-17.911854
rec.autos,13.067603,3.070768,-17.644907
talk.politics.mideast,6.9606514,13.840608,4.544054
talk.politics.mideast,7.7871833,11.3186245,-1.9405576
comp.graphics,4.553178,-3.7756948,-13.734893
talk.politics.mideast,-1.6439955,17.652246,-16.63797
rec.autos,-1.8005505,-22.85599,1.0378184
talk.politics.mideast,10.149545,21.34053,3.5909395
sci.med,-6.5591054,-18.182957,11.989705
comp.graphics,9.859308,5.487946,-1.8290741
comp.graphics,4.7889905,-1.2078136,-6.0956845
rec.sport.baseball,-10.271207,2.0678809,9.151473
talk.politics.mideast,-11.044132,13.5905,10.170999
rec.sport.baseball,-1.8448312,5.2449365,-21.676785
rec.sport.baseball,-1.7276591,2.2617645,-1.0955461
rec.sport.baseball,-15.34976,7.7239423,-5.891351
sci.med,15.739844,-3.2285633,9.161751
rec.sport.baseball,-16.545874,9.048079,10.456735
talk.politics.mideast,4.958524,13.982472,12.966594
rec.sport.baseball,-0.7025527,12.473313,0.79991394
rec.autos,-8.245447,-9.055479,-2.2684739
talk.politics.mideast,0.42377505,15.555996,22.20618
rec.sport.baseball,-4.859256,9.045314,-6.726151
rec.autos,11.471282,-6.7590427,-6.77422
talk.politics.mideast,13.951704,12.050213,-16.369282
rec.autos,5.7227435,-15.8121805,2.992592
rec.sport.baseball,4.184292,12.345844,6.6022105
rec.autos,-0.53830343,-9.952156,-3.2730184
rec.sport.baseball,-14.385663,11.486955,5.3476377
rec.sport.baseball,-17.000887,19.74331,-2.6505334
sci.med,0.0009857039,-15.216704,8.281594
sci.med,-0.27850255,-4.531229,7.927581
rec.sport.baseball,5.5029316,3.6288693,-0.78447115
talk.politics.mideast,8.701163,17.848494,-5.098665
rec.sport.baseball,-5.852041,8.431748,-3.6381848
rec.sport.baseball,18.20673,-2.8320928,-6.3492765
rec.autos,9.465992,-13.888616,0.1787919
sci.med,9.584309,-8.749767,18.808697
talk.politics.mideast,4.211064,18.250528,-3.2174928
comp.graphics,5.9994483,3.3259084,-26.250822
talk.politics.mideast,1.333834,14.596158,-18.056189
rec.sport.baseball,-8.2684145,7.399276,-23.28514
rec.sport.baseball,-20.701706,4.3875833,12.025848
rec.autos,-14.852712,-0.62469417,6.9945316
rec.autos,-7.8042164,-0.9473161,-3.599047
sci.med,20.932034,4.311592,17.044333
rec.sport.baseball,-0.4761524,7.190349,22.591995
talk.politics.mideast,10.61543,12.1131115,11.63645
sci.med,-5.5531516,-26.189873,5.949179
comp.graphics,4.9064646,-0.9161286,-17.172955
rec.autos,-13.417774,-12.786808,9.124916
rec.autos,-7.5430517,-22.16413,-9.382501
rec.sport.baseball,-0.97451067,8.993676,-10.341784
rec.autos,17.975878,5.948934,-10.686351
comp.graphics,-16.942942,-0.70588154,2.6976304
talk.politics.mideast,10.874458,9.376879,16.654028
sci.med,1.8985363,-10.250143,22.716074
comp.graphics,24.029972,-0.21485373,10.07775
comp.graphics,5.54838,-5.916628,-6.7720766
sci.med,-12.180884,-20.526463,8.412283
rec.autos,4.459037,-9.705716,-1.3892144
rec.autos,-24.369156,-1.2632586,6.8404665
rec.sport.baseball,-19.23075,0.82043487,-6.512788
rec.sport.baseball,0.36806062,4.855922,-3.5086784
