,x,y,z
rec.sport.baseball,3.4041219,-1.2090611,12.852648
talk.politics.mideast,-16.13139,6.3308735,-4.440747
sci.med,-14.192957,-2.457016,6.033063
rec.autos,-1.4458585,-3.753082,4.8567815
comp.graphics,10.464266,0.4853527,3.6654289
rec.sport.baseball,4.2156067,6.613991,1.3236715
comp.graphics,12.650696,-2.2464523,4.046616
talk.politics.mideast,-12.38722,3.343183,-4.5327215
rec.sport.baseball,5.2484493,-0.18142602,-5.979681
talk.politics.mideast,-8.774262,4.957151,3.1754062
talk.politics.mideast,3.5596771,4.7840276,8.734978
rec.sport.baseball,10.372797,0.98127204,-4.3320913
sci.med,-0.5567182,-3.9001946,14.226171
comp.graphics,15.987235,0.8794167,-1.0126462
sci.med,-15.5808735,-0.40084675,12.282159
sci.med,-10.329538,3.9778702,-0.17835566
talk.politics.mideast,-0.5980136,10.632603,10.468721
rec.sport.baseball,11.480031,7.3508286,-5.8548956
rec.sport.baseball,9.958912,2.1847293,11.272865
rec.sport.baseball,6.9654527,11.087199,0.94516546
comp.graphics,14.996849,-6.737795,4.66039
sci.med,-6.8701644,-0.72554594,2.8306174
rec.sport.baseball,6.5313945,3.0351562,-2.6459742
talk.politics.mideast,-2.4266617,-1.7274868,-2.360997
sci.med,-5.953443,-7.9275885,11.353958
rec.sport.baseball,-14.989737,-2.426219,2.8887308
comp.graphics,12.701293,-6.454802,-6.343846
talk.politics.mideast,-6.838759,15.249423,4.174329
comp.graphics,6.774656,-2.0447655,8.8547535
sci.med,-2.5564113,-1.3592666,-20.070969
talk.politics.mideast,1.2716345,-1.4489992,-7.0864034
sci.med,-14.599113,-0.944759,8.487139
rec.autos,3.723332,-0.52102435,-0.7216444
comp.graphics,14.117436,-7.5315356,7.3859367
rec.autos,-10.511846,-0.18567976,-12.373254
sci.med,-8.149406,-3.3414426,10.915202
sci.med,-12.493985,6.6029034,-13.032665
rec.autos,1.6407146,-1.4336094,-18.021536
rec.sport.baseball,3.261106,-2.5679593,-4.520435
talk.politics.mideast,-6.396186,1.0764353,-17.074875
sci.med,-7.5264874,-9.9748955,4.7521152
rec.autos,7.65903,-0.38866088,15.75176
rec.autos,-1.6608119,-9.053334,-1.8551999
comp.graphics,9.687828,-12.303534,5.147351
talk.politics.mideast,1.1941428,-1.333763,-6.9605074
talk.politics.mideast,-0.8915631,6.293664,4.007047
rec.sport.baseball,12.100822,5.3390055,-5.2870774
sci.med,-1.9972862,14.783611,-8.736954
rec.sport.baseball,5.0526905,-11.049409,-13.403915
rec.autos,11.248947,-3.7338793,8.728179
sci.med,-8.200352,-3.425094,10.923878
talk.politics.mideast,-3.940176,12.950528,2.3778932
sci.med,-12.925044,-9.279874,-6.5491076
comp.graphics,12.993677,-7.556211,1.3542802
talk.politics.mideast,-6.4702015,3.7708988,2.1750548
talk.politics.mideast,-8.826144,3.0739844,-6.5962343
rec.sport.baseball,8.297367,4.6325555,-7.8155627
comp.graphics,7.6473203,-4.100473,-0.11950947
sci.med,-10.948529,-14.178775,2.5321732
rec.autos,-1.4986191,-12.393291,0.4948686
comp.graphics,9.072739,-2.5863774,11.678984
rec.autos,2.3961709,-6.5421405,-3.5758772
talk.politics.mideast,-9.599185,8.040459,12.158859
rec.sport.baseball,-4.1071734,9.473692,-11.101807
rec.sport.baseball,4.59462,7.1416078,0.82615376
rec.sport.baseball,6.008035,5.2485476,8.110379
rec.autos,-3.852497,-12.805327,4.693213
comp.graphics,-16.23071,3.1121337,1.482657
talk.politics.mideast,-0.29233074,11.576845,0.79297864
talk.politics.mideast,-8.22342,12.091328,7.424098
rec.autos,2.6147525,-7.19405,-2.0426257
comp.graphics,5.9184394,-10.51038,-6.866507
comp.graphics,2.5044284,-3.6287856,-8.491172
talk.politics.mideast,-3.5201871,17.87516,-1.0971856
comp.graphics,8.406037,-10.6385145,-11.293
rec.sport.baseball,6.239357,10.628719,-0.68425477
rec.autos,1.3275094,-9.513692,3.3967988
rec.autos,9.915372,2.3378327,11.432513
rec.autos,-0.01476635,-9.501637,-7.9513454
rec.autos,-4.1205764,-13.679507,-8.8141365
sci.med,-4.214208,-5.0239873,7.3283615
rec.autos,-8.968392,-11.653396,-7.5773826
sci.med,1.6480926,-9.409424,3.5600827
rec.autos,-5.6499286,-14.327869,-0.6590458
rec.sport.baseball,1.9501674,0.7295683,16.24028
sci.med,-8.802435,4.107644,10.712519
rec.autos,8.193259,-11.1064825,8.354292
sci.med,3.7170787,-4.721185,-12.339019
comp.graphics,13.68573,-4.73118,-9.178079
comp.graphics,14.666135,-0.34755576,8.713419
talk.politics.mideast,-4.645988,0.73272115,-9.920582
sci.med,-11.588893,2.8432899,10.496477
rec.sport.baseball,5.5895867,4.094705,9.401999
comp.graphics,8.389025,-7.8809934,6.259024
talk.politics.mideast,-7.150224,13.46157,2.6725857
rec.autos,2.960377,-12.5651045,-0.038801312
comp.graphics,8.706335,-5.090755,-13.132588
comp.graphics,8.635717,-1.9142544,10.779479
sci.med,-11.811254,0.17835283,-8.353902
rec.sport.baseball,1.1517843,0.9417458,-10.06972
rec.sport.baseball,0.64276135,11.168614,-14.269966
rec.sport.baseball,-4.654307,8.924094,-10.417704
rec.sport.baseball,9.914751,7.6872253,3.407807
rec.sport.baseball,0.20562173,0.87052184,-15.077091
talk.politics.mideast,-14.867427,8.184712,-3.9264817
rec.autos,2.5528722,-8.487965,-4.226211
rec.autos,-3.8152406,-8.778685,6.0748606
talk.politics.mideast,-4.0211463,3.9529274,5.7910542
talk.politics.mideast,-7.0816574,3.363491,5.577873
comp.graphics,15.230792,0.811869,7.321949
rec.autos,-1.4394796,-3.7350118,4.8955665
comp.graphics,-7.3300786,12.291508,-6.7087107
sci.med,-13.926218,-6.5968804,1.0323459
comp.graphics,10.442878,-7.109837,2.5238512
comp.graphics,11.376151,-5.434702,-2.0697503
rec.sport.baseball,0.4341455,1.7985697,10.942992
rec.autos,2.07233,-0.41594064,-1.7050807
comp.graphics,-8.715708,6.128264,-11.069926
rec.sport.baseball,11.328836,3.606362,-10.106824
sci.med,-10.132857,-3.6527483,0.48461127
rec.autos,-0.15800618,-8.892794,4.240107
rec.sport.baseball,2.6614869,4.6810217,-13.230379
comp.graphics,10.018057,-9.247571,8.037476
talk.politics.mideast,-11.179787,9.769903,6.727093
sci.med,-2.8395386,17.804974,-1.4947191
rec.sport.baseball,6.1424284,14.349555,-5.4390664
rec.autos,2.3111272,0.624379,-4.8724456
rec.autos,-9.283187,-4.841717,-9.909842
rec.autos,-6.7143574,-6.6775184,-8.49695
talk.politics.mideast,-4.108516,11.617914,-3.6026223
rec.sport.baseball,10.553195,8.027826,-10.528962
rec.autos,-0.2350899,-6.420841,-11.6967745
sci.med,-8.60836,10.892572,-10.512638
comp.graphics,14.396824,0.74420583,1.5693061
rec.sport.baseball,-7.969604,7.5048757,-10.067533
comp.graphics,4.429571,-8.144106,6.1290674
rec.sport.baseball,12.765924,3.5340214,-5.219674
talk.politics.mideast,-10.883004,15.23571,1.529038
sci.med,-5.6553774,-8.513836,2.159841
rec.autos,-0.632443,-4.38782,-1.9259678
rec.autos,3.439389,18.0038,4.047447
rec.autos,-0.9342455,-9.265868,-10.128896
sci.med,4.748632,-0.54314774,-5.6905713
sci.med,-10.1201935,-3.5368936,0.7747016
rec.autos,-8.01185,-10.342592,-9.53136
talk.politics.mideast,-2.1041985,3.7895622,-2.0697072
talk.politics.mideast,-8.014338,14.442892,3.2085884
comp.graphics,6.4303327,-5.883656,10.760521
sci.med,-6.218945,-3.551251,-1.9108628
sci.med,-2.095303,0.11233831,9.108099
talk.politics.mideast,-5.321049,1.3617477,-5.612881
talk.politics.mideast,-3.8274097,7.2659955,-2.0571473
sci.med,-8.097695,1.6637057,-1.2124717
sci.med,-8.304043,11.314676,-10.671367
rec.autos,1.9704977,-7.4866548,-2.4186325
rec.autos,-1.9500667,-7.7886863,2.9012866
talk.politics.mideast,-3.468222,6.4732623,-2.0628245
comp.graphics,13.617399,-4.2932057,-2.8185961
talk.politics.mideast,-3.7372563,8.1848,3.8711367
talk.politics.mideast,-4.635627,7.6585307,-5.106759
talk.politics.mideast,-11.319066,10.062128,4.459469
talk.politics.mideast,-2.5270712,10.112126,5.025216
rec.autos,5.4094677,-2.2703767,-1.7448766
talk.politics.mideast,0.044692647,13.69119,3.5225625
rec.autos,4.2079787,-5.8652134,-0.12250863
talk.politics.mideast,-6.417445,18.249067,-0.014563941
rec.sport.baseball,2.618204,4.683698,-13.209127
rec.autos,-3.2603834,-13.263877,5.9430356
talk.politics.mideast,-11.679208,10.01335,5.7811723
rec.sport.baseball,11.543272,7.550632,-1.9145826
talk.politics.mideast,6.2437367,-0.035337918,6.227703
talk.politics.mideast,-0.4328697,1.3067228,4.1325283
sci.med,-2.5464504,-17.974342,6.0510125
rec.sport.baseball,7.3219533,6.245818,5.401229
rec.sport.baseball,3.639482,8.166699,-4.5775976
sci.med,-5.2142863,1.0814853,7.9782457
rec.autos,2.6656213,-12.86561,-0.47677067
rec.autos,-2.0490062,-2.3795729,-16.007072
rec.sport.baseball,10.573802,11.157777,5.7709394
rec.sport.baseball,3.5142524,7.1190925,-4.7906237
sci.med,-9.214774,-4.706175,-7.664755
rec.autos,0.48642012,-10.453128,6.383327
talk.politics.mideast,-6.8379817,8.843158,-5.8665156
rec.sport.baseball,11.134015,3.7618303,-4.3447647
talk.politics.mideast,0.04314019,11.419283,0.9120761
sci.med,-1.7554083,14.937108,-8.772062
rec.autos,0.23475465,-6.998079,-10.575475
comp.graphics,-8.9360485,12.979401,-8.22265
rec.autos,-8.791343,-14.423452,-8.252718
comp.graphics,3.553233,-10.095578,-8.706318
rec.autos,1.6047878,10.361445,-5.0884085
sci.med,-4.53155,-5.2060437,7.3129463
sci.med,-10.926404,3.237307,6.317324
rec.autos,-3.776874,-4.403054,-4.6845193
rec.sport.baseball,11.366384,3.5117397,-10.053319
comp.graphics,11.429069,-5.177308,-2.581707
rec.autos,-1.3631012,-10.709114,9.650402
talk.politics.mideast,-10.890114,15.247839,1.5256275
comp.graphics,-14.403708,3.0534973,-10.654283
talk.politics.mideast,-3.8543558,5.835523,-16.96776
rec.autos,3.2291462,13.2894125,-10.672763
talk.politics.mideast,-5.1309814,12.975283,1.1499726
rec.autos,4.9207826,-11.876328,12.375488
rec.autos,3.4211755,-5.879649,9.196959
rec.sport.baseball,6.522821,4.8501167,-10.29999
comp.graphics,14.128647,-3.5357509,9.016471
talk.politics.mideast,-3.6673014,8.299073,3.9496675
sci.med,-9.948315,-3.8903463,9.944585
sci.med,-11.262198,-0.27198225,8.776944
sci.med,-10.542551,-5.686325,-4.140992
comp.graphics,1.3374231,-6.3354106,-1.712787
rec.autos,-0.5412465,-16.245121,9.116129
rec.autos,-2.8249898,-12.472295,3.5273585
talk.politics.mideast,-8.143383,13.47529,-1.9170326
comp.graphics,13.0114565,-7.5543175,1.2406168
rec.sport.baseball,10.131328,2.9832292,-14.707339
rec.autos,0.8912489,-0.8657913,-17.585266
sci.med,-9.319167,-12.930534,-0.8899367
rec.autos,-0.85203767,-11.679709,10.992652
rec.autos,3.0722463,-10.531511,10.122998
comp.graphics,6.347555,-10.354143,5.7215576
sci.med,-13.628647,-7.1449065,0.59857535
rec.autos,-1.5946476,-9.735412,1.3394209
rec.autos,-8.765867,-14.421243,-6.4266887
talk.politics.mideast,-6.756832,7.288778,2.0135038
comp.graphics,12.229799,-4.6094484,-0.31927857
rec.sport.baseball,-0.26068076,3.7286148,-10.292719
rec.autos,-8.99569,-11.370422,-8.105977
talk.politics.mideast,0.043805413,7.47279,6.1087084
comp.graphics,-8.771063,5.726774,-11.885186
rec.autos,-2.998489,-6.6293964,-7.491893
comp.graphics,8.2951,-2.3795702,-10.109092
rec.autos,2.8754513,-0.65490353,8.739448
rec.sport.baseball,0.7204337,0.5850377,-20.087824
talk.politics.mideast,-7.7344847,7.2495484,9.016226
sci.med,-12.3180275,1.4985297,4.351309
sci.med,-5.188157,-2.904191,4.910677
rec.autos,8.0211315,-2.0689776,-4.8732495
sci.med,-9.060492,3.77993,9.864564
rec.autos,-5.3762,-5.9752398,3.5569754
rec.autos,-0.0728958,-14.6033325,-3.4346402
rec.autos,1.9488171,0.81128824,9.982572
sci.med,-10.860359,-5.4679933,5.0138636
rec.sport.baseball,5.8427763,6.5156074,-2.8764899
comp.graphics,9.447672,-5.837105,0.87544525
comp.graphics,6.319655,-8.078356,-10.186303
talk.politics.mideast,5.7205167,-2.1293569,-15.057189
rec.sport.baseball,-8.840111,5.969257,-14.259701
talk.politics.mideast,-6.2049427,5.676635,-8.0133
rec.autos,-0.47993514,-8.659157,-5.801461
sci.med,-9.3008995,-6.868043,1.5474606
comp.graphics,10.306257,-7.3243694,-1.5460348
talk.politics.mideast,-4.35154,17.874355,-0.6991769
sci.med,-7.179215,12.261216,-10.914264
talk.politics.mideast,-6.479725,4.0637307,-8.02302
talk.politics.mideast,6.058363,0.086306766,6.240784
sci.med,-16.779842,3.803745,1.5186259
rec.sport.baseball,10.580585,10.93836,0.23824352
sci.med,-1.7028916,-2.7062328,6.507863
rec.autos,0.9031722,-5.994344,-1.3645967
rec.sport.baseball,8.850678,12.534475,2.2598891
sci.med,-12.025295,6.9816895,-9.649643
talk.politics.mideast,0.25268787,10.425196,11.129429
talk.politics.mideast,-4.38917,2.620007,-15.049113
comp.graphics,9.702361,-5.232046,12.286316
sci.med,-10.114995,6.462035,-9.829552
comp.graphics,1.4309782,1.4489719,-4.9824905
comp.graphics,6.8442826,-2.4075875,8.162738
talk.politics.mideast,-1.5026596,3.4845753,-10.785221
comp.graphics,-0.27686375,-2.777823,10.123177
talk.politics.mideast,-7.796381,6.831267,-3.1670282
rec.autos,-2.1889312,-8.99855,-11.8779
sci.med,-5.8740883,-6.0328503,15.521603
rec.sport.baseball,7.6777916,7.9294324,-7.3664637
rec.sport.baseball,12.277811,14.858111,-0.79002565
comp.graphics,-16.255953,-1.813884,-8.828874
rec.autos,-0.41328874,-6.726535,-11.065232
talk.politics.mideast,-12.23246,9.920928,5.3421063
sci.med,-11.909854,-2.6623743,-5.649698
talk.politics.mideast,-3.4363313,0.78543895,0.5293102
sci.med,-10.260041,3.7615113,14.67121
sci.med,-15.734793,-5.781478,5.388086
talk.politics.mideast,-7.676525,13.457037,2.8926883
sci.med,-12.850575,-1.8863425,-1.8647292
sci.med,-10.24687,-1.5914849,5.66384
rec.autos,-1.8319873,-7.9701915,-2.0970216
rec.sport.baseball,1.7158198,1.3694043,8.730537
comp.graphics,12.250838,-2.4106498,3.8949785
talk.politics.mideast,-11.457369,13.192133,9.873152
sci.med,-1.818007,-3.237621,14.078219
sci.med,-10.469547,-1.3368951,14.969902
sci.med,-5.506071,-5.571315,16.168936
sci.med,3.709336,9.925633,4.325815
rec.autos,-2.18312,-6.722428,-9.555016
talk.politics.mideast,0.37862125,6.4418297,6.582717
rec.sport.baseball,9.72783,8.761507,6.0544367
rec.sport.baseball,11.258796,4.3506846,-4.464678
comp.graphics,15.620578,1.2731912,7.414476
rec.sport.baseball,-7.590818,-12.60257,-1.2773607
sci.med,-13.042886,0.36139894,7.8602576
comp.graphics,14.960412,-5.0271482,3.9653342
comp.graphics,-4.3847604,12.83139,-12.011225
rec.autos,-9.239161,-4.7637806,-9.591543
comp.graphics,-0.5794717,-3.0003548,9.829949
talk.politics.mideast,-4.2750587,7.6708827,-4.786576
rec.sport.baseball,11.445705,4.7019224,-10.220293
rec.sport.baseball,0.5945644,6.1332674,-13.106852
rec.autos,16.080488,1.8570526,8.500383
rec.autos,-1.8549328,-12.3447,0.7820302
comp.graphics,12.146977,-7.0406494,3.0133023
talk.politics.mideast,3.8121736,9.010651,2.8071265
talk.politics.mideast,-1.2205964,10.231518,9.873857
rec.autos,1.0751405,-16.983566,-0.93532294
talk.politics.mideast,-9.213713,13.006609,1.391057
talk.politics.mideast,-1.0883819,7.600109,-2.6900795
sci.med,-0.78556687,-4.577333,14.208914
talk.politics.mideast,-3.3640652,6.2782784,-2.1992145
rec.sport.baseball,8.858006,9.893175,8.017163
rec.sport.baseball,-0.12456294,4.5212073,-13.861734
sci.med,8.368626,0.55495,4.3831825
rec.sport.baseball,4.677146,7.026728,0.65590894
comp.graphics,10.777179,-9.719105,8.158748
rec.sport.baseball,0.5873137,9.968865,4.088285
rec.autos,6.7399006,-16.72046,-2.2602975
talk.politics.mideast,-1.2906053,6.07302,-6.4361653
talk.politics.mideast,-0.7893473,12.581212,-1.7288805
comp.graphics,11.683579,-3.8465269,8.895114
rec.sport.baseball,6.1715984,11.566792,-3.9030733
sci.med,-17.070778,-6.063705,0.29412952
rec.sport.baseball,8.391943,9.556171,6.661163
comp.graphics,11.249974,2.3222506,6.8060794
sci.med,-8.971677,-9.698026,0.79903775
rec.autos,-2.0711613,-12.8384,6.8577504
talk.politics.mideast,-1.398931,8.099768,13.487672
rec.autos,-8.972192,-11.881632,-7.5756392
rec.sport.baseball,11.43332,3.9768326,-10.387989
rec.sport.baseball,9.364654,11.885315,-8.364699
rec.autos,0.5615292,-11.565345,7.846254
rec.autos,-9.480978,-14.9731455,-5.535716
comp.graphics,1.3344235,-4.2330523,-16.099592
rec.autos,-8.791243,-14.42566,-8.2407875
comp.graphics,10.378762,-7.073882,2.4625626
sci.med,-11.94691,-2.0346556,10.729764
rec.sport.baseball,8.588841,9.84092,-7.110389
rec.sport.baseball,3.2683134,13.359636,-10.754475
sci.med,-0.17928383,-3.6223602,14.311169
rec.sport.baseball,-1.353174,9.621668,-14.609438
rec.autos,0.7113321,-8.071967,12.53352
comp.graphics,10.566341,-8.091079,-2.404223
rec.sport.baseball,6.3737154,6.500005,-4.476221
rec.autos,-1.4397651,-10.080469,1.0160056
comp.graphics,8.56278,-5.3211274,-8.692305
sci.med,-8.142894,-0.43215212,5.3346853
rec.autos,-6.6504784,-6.7227216,-8.402119
comp.graphics,7.894066,-7.2501407,-7.094354
sci.med,-11.184,-12.281712,7.22193
rec.sport.baseball,6.178303,5.5931053,-6.6871696
sci.med,-6.0106215,-0.631502,3.577021
talk.politics.mideast,-11.337469,9.862266,6.3982053
rec.autos,-4.2209373,-11.782719,-2.9102182
talk.politics.mideast,-0.46855736,6.8938403,0.74551624
rec.sport.baseball,6.2838626,2.5460684,-16.901619
sci.med,-2.2403176,12.825642,-12.349865
rec.sport.baseball,13.788022,10.03621,-4.6547174
comp.graphics,3.4457283,-10.003759,-8.741304
sci.med,-6.8650227,-5.0818224,5.2227616
talk.politics.mideast,-8.846973,3.05565,-6.555006
comp.graphics,11.467684,0.84226084,3.2298222
comp.graphics,13.05502,1.6049893,3.224497
talk.politics.mideast,-6.8430457,-5.346005,10.203903
sci.med,-10.69206,0.59805036,1.2315284
rec.sport.baseball,10.244812,10.885441,2.3531733
rec.autos,-1.0059047,-11.549509,-5.8980284
talk.politics.mideast,-0.40544116,3.8972628,0.8001205
sci.med,-9.311625,-0.706056,4.9214215
comp.graphics,9.197554,-12.27987,5.196004
rec.sport.baseball,3.777689,8.698112,-1.4673012
comp.graphics,7.2836065,-4.323671,5.7839346
rec.sport.baseball,2.98384,6.5926824,-7.8297772
comp.graphics,13.073368,-7.545097,0.68629533
sci.med,-4.7563605,-0.7863797,3.2023559
rec.autos,-2.9939892,-7.9353523,-13.435321
sci.med,-14.349007,-2.6330311,3.4065363
talk.politics.mideast,1.610518,0.8443455,9.877083
rec.sport.baseball,4.8267303,8.542734,-0.6135338
rec.autos,1.7470754,-3.976963,8.59219
comp.graphics,15.001283,-4.86393,4.6434507
rec.autos,0.18988588,-15.592405,7.5814943
comp.graphics,14.012018,-0.93684715,8.480043
rec.autos,-0.11180373,-8.085772,9.400429
talk.politics.mideast,-7.88358,11.726322,-2.791555
rec.sport.baseball,7.5817356,14.269659,4.613532
sci.med,-10.948562,-14.178771,2.5322113
rec.autos,-3.5755644,-15.953593,-1.0041811
rec.autos,1.8136122,1.242094,-5.0965476
rec.sport.baseball,3.0900085,12.3460865,-8.531805
rec.sport.baseball,14.77435,5.606952,3.2350283
comp.graphics,15.674112,-5.9074764,5.8607674
rec.sport.baseball,9.296298,2.0407658,-14.587291
sci.med,6.701725,-0.20937097,2.6674516
comp.graphics,2.2237267,-1.6381646,7.797433
sci.med,-10.235932,-3.1685574,1.5015621
rec.autos,5.0293097,0.9175533,-11.567876
rec.sport.baseball,1.8381371,2.4611554,-1.819302
rec.autos,-3.0781782,-11.1584635,2.486294
rec.autos,1.1034986,-0.18506473,3.6872175
rec.sport.baseball,3.2898104,7.378566,-4.5449185
rec.sport.baseball,10.563354,8.001507,-10.492287
talk.politics.mideast,-7.91356,7.8489075,6.024863
sci.med,-8.978172,-9.702701,0.7988074
comp.graphics,3.6005144,-5.4796534,9.096314
talk.politics.mideast,-0.2360145,13.849995,2.7518237
sci.med,-15.460599,-4.17747,-4.868419
sci.med,-10.086268,-1.4202385,5.4756045
sci.med,-9.290909,-1.402022,14.499033
rec.sport.baseball,13.376364,10.729588,-5.6091104
rec.autos,6.05769,-6.53181,11.327772
talk.politics.mideast,-2.2209709,3.6878288,-1.9863079
talk.politics.mideast,-6.5471926,5.442811,13.489803
comp.graphics,9.235,-2.8527782,3.1132731
talk.politics.mideast,-1.8371595,9.252717,1.51934
rec.autos,2.9097342,-13.487444,-12.552552
talk.politics.mideast,-2.831951,3.6484509,-10.324588
sci.med,-5.7604074,-4.636387,7.6319065
comp.graphics,1.4171566,-3.5765407,8.540305
comp.graphics,4.9700074,-0.6949806,5.3301473
rec.sport.baseball,12.705095,4.4094434,-5.3774943
talk.politics.mideast,0.47236812,6.0781813,1.5543817
rec.sport.baseball,5.0543237,-11.047613,-13.403614
rec.sport.baseball,14.771566,5.6092057,3.23508
rec.sport.baseball,4.2135596,10.947097,-0.2045441
sci.med,-7.302838,-5.002736,-2.1368845
rec.sport.baseball,8.7919035,6.640778,-12.38647
talk.politics.mideast,-3.8643727,6.9785013,-1.687743
rec.sport.baseball,11.735178,7.4199286,-5.971166
rec.autos,-0.5278404,-12.924754,8.120094
talk.politics.mideast,-5.927516,4.5609326,-0.06868232
rec.sport.baseball,6.2627153,2.7364588,-2.747558
rec.autos,-14.053982,3.3636572,-10.552209
talk.politics.mideast,-0.39331886,1.2745678,4.1225076
rec.autos,-10.341583,-0.3039707,-13.131177
rec.sport.baseball,3.247229,1.9506165,-7.101744
rec.autos,2.0785668,-12.270019,8.867652
rec.sport.baseball,-14.760961,-2.502369,3.0672028
rec.sport.baseball,15.524124,6.1681666,-8.448288
sci.med,-5.1596313,-2.8476913,4.9419036
sci.med,-1.5958056,-4.115174,9.321333
rec.sport.baseball,1.8047215,-0.791712,13.63796
talk.politics.mideast,-2.2039378,14.1291895,-0.5090247
rec.sport.baseball,14.896157,10.219955,2.8647642
rec.sport.baseball,5.23942,0.30367917,16.0047
rec.autos,3.1481748,-1.7796603,-4.3076825
sci.med,-2.4710066,-3.3412552,5.8086886
talk.politics.mideast,-2.9689398,13.054807,10.984166
comp.graphics,13.041444,1.7161428,3.705221
talk.politics.mideast,-10.577839,11.6568365,3.3381248
rec.sport.baseball,8.620663,1.6268454,-12.97108
rec.sport.baseball,4.377134,8.679168,1.5085669
rec.autos,3.713635,0.36390507,7.0787725
rec.autos,4.6150746,-1.7640734,-1.7738814
sci.med,-5.22743,1.0769709,7.960727
rec.sport.baseball,-0.4747608,4.3931003,-13.794
talk.politics.mideast,-1.7010454,15.325977,6.384981
sci.med,-14.780464,-10.53279,-2.9555922
comp.graphics,9.155266,-3.1779127,10.5022745
rec.autos,-7.7194037,-13.013123,-1.1574334
rec.autos,-1.3692836,-6.259569,0.6411238
rec.sport.baseball,11.583869,7.1326175,-5.76759
rec.autos,-13.635549,6.3744226,11.74169
comp.graphics,17.827343,-0.78414893,-5.486795
talk.politics.mideast,1.7107538,5.4084363,13.462642
sci.med,-5.3601365,11.866177,-8.023109
comp.graphics,-8.835062,7.1762996,-14.837875
