,x,y,z
comp.graphics,16.471058,5.0880203,21.063496
comp.graphics,20.003426,-5.569727,7.022668
rec.sport.baseball,-15.921278,4.3070803,4.012242
rec.autos,-3.9143982,-6.9699883,-29.400824
comp.graphics,19.85285,4.3312073,14.828618
rec.sport.baseball,-18.486048,4.2506924,-9.331398
sci.med,19.399763,4.991375,-9.482023
rec.autos,-7.592113,-16.855772,5.45324
rec.sport.baseball,-19.699446,-0.36081454,-11.6365595
comp.graphics,12.553954,-1.1218811,11.801488
talk.politics.mideast,-3.4519994,14.932177,-14.624085
sci.med,22.1145,16.655663,-4.533716
rec.sport.baseball,-19.440401,3.9646416,2.2034607
rec.autos,4.0462403,7.2379656,-13.696837
rec.autos,-15.95699,-17.847822,-6.6008544
rec.autos,-7.1509495,-20.071817,10.980992
talk.politics.mideast,15.328403,14.517844,-21.77302
rec.sport.baseball,-26.510704,8.647817,2.881654
rec.autos,-15.03066,-23.992504,2.6625571
sci.med,1.4420369,-20.662899,-4.952431
comp.graphics,19.024387,-22.374735,2.8807476
rec.sport.baseball,3.1083808,8.976274,-17.771976
comp.graphics,4.8021727,21.76246,-20.195478
rec.sport.baseball,-14.690723,-4.462284,-5.0787816
talk.politics.mideast,-7.4740996,13.524939,-18.788174
sci.med,-1.5222391,8.615024,23.251595
rec.autos,-6.559965,-8.516015,2.1154845
rec.autos,-2.5356379,-21.725569,-29.745346
rec.autos,-3.413176,0.22622551,6.5551634
sci.med,14.731077,0.34804407,-4.1706147
sci.med,19.400602,4.9916496,-9.482117
rec.autos,-8.960239,-17.923584,-10.5384245
talk.politics.mideast,1.093979,9.794172,-7.414239
talk.politics.mideast,-5.890744,11.030672,-12.891164
comp.graphics,15.013458,4.2566137,4.5852566
sci.med,-0.7053108,-0.3203252,1.7989607
sci.med,-4.1108766,-1.2002568,-1.0331311
talk.politics.mideast,-10.484674,3.6893547,-17.291851
talk.politics.mideast,0.9754184,20.4313,1.430807
sci.med,-0.8068848,-26.785759,-5.3912354
sci.med,7.910826,-13.38535,-15.213546
rec.autos,-14.999408,-1.6215214,12.409979
rec.autos,-21.624266,-12.958551,-7.9405823
talk.politics.mideast,-1.8184283,26.322628,13.116735
comp.graphics,-0.118285686,-5.800961,10.615928
talk.politics.mideast,0.88844544,26.556112,6.85484
talk.politics.mideast,-9.582349,4.787183,-16.989305
talk.politics.mideast,-8.315644,14.525629,-12.311608
talk.politics.mideast,5.2579117,7.715968,-25.443403
rec.autos,-20.465422,-14.331284,7.325928
talk.politics.mideast,4.3070054,19.635015,-5.1243224
rec.autos,-3.6384847,-22.533922,7.938683
talk.politics.mideast,0.59973204,-6.612287,-24.94133
rec.sport.baseball,-18.950968,2.6918895,-10.16677
rec.autos,-14.617075,-16.441092,10.43778
talk.politics.mideast,-6.1092873,18.765936,-14.967436
rec.sport.baseball,-13.674109,17.28858,-6.261297
talk.politics.mideast,5.8926415,10.743678,4.3788843
talk.politics.mideast,-11.770718,10.315398,-10.753257
sci.med,22.662615,0.2894938,-7.1808634
rec.sport.baseball,-10.142203,7.431887,2.322508
rec.sport.baseball,-11.549626,3.0443084,-4.0752606
sci.med,-9.338896,-2.4709046,-16.10492
rec.autos,0.09842946,-10.461301,19.57173
rec.autos,-22.655573,-4.5273166,12.846205
rec.sport.baseball,-14.359921,8.510483,-1.2733659
rec.sport.baseball,-21.394464,1.1900524,-2.523209
sci.med,6.5399346,2.1964,-15.844434
rec.autos,-18.555872,-10.107645,5.6344233
talk.politics.mideast,-11.316739,16.34098,-21.493698
rec.sport.baseball,-0.8482553,-11.295057,-3.520112
talk.politics.mideast,-1.8105141,6.923584,-30.295988
sci.med,5.2430935,-18.601955,-11.478459
rec.autos,1.759959,17.01987,-16.5856
comp.graphics,9.722714,2.473726,4.337926
rec.autos,-11.926599,-17.488201,-2.7848842
comp.graphics,2.9909449,22.122044,-20.718706
rec.autos,-4.800633,-9.601487,8.503896
sci.med,11.175944,-1.2519914,-1.7066767
sci.med,19.351786,-15.407568,16.698294
rec.autos,20.499548,17.512383,-11.769036
rec.sport.baseball,-23.063417,10.761519,-2.5776439
comp.graphics,12.34242,-8.261089,26.599442
rec.autos,-5.860745,-1.094888,0.67187154
talk.politics.mideast,-6.142517,15.543016,-18.327576
comp.graphics,19.189953,-0.42595857,16.295809
talk.politics.mideast,-8.171135,21.013052,-4.2275877
rec.autos,-7.090301,7.8684187,15.270761
talk.politics.mideast,1.2592161,2.796203,-16.963306
rec.autos,-2.614413,-3.5181365,5.2521925
rec.autos,7.491965,-20.73078,5.3826437
rec.sport.baseball,-15.863834,4.8698106,9.21298
comp.graphics,15.148073,4.1403003,4.6514993
talk.politics.mideast,1.8154454,24.960493,4.446357
sci.med,5.207884,-1.4080088,2.5826478
sci.med,3.1475055,-5.286797,-8.135842
sci.med,10.906934,3.7602897,-12.430347
comp.graphics,13.272814,1.5204463,0.75334525
rec.autos,-7.2492957,-6.8174324,13.637885
rec.autos,-8.276702,-15.0441675,0.53564596
talk.politics.mideast,-21.02972,7.2390084,-20.173525
comp.graphics,28.475185,8.192235,5.831313
rec.sport.baseball,-22.698488,10.548882,-3.510516
rec.autos,-12.2446995,-16.343609,2.2063873
sci.med,10.702134,-0.9002702,-6.20045
rec.autos,-9.639837,-2.325144,14.706611
rec.autos,-3.7949054,-7.2914877,16.7346
comp.graphics,18.243378,1.643795,5.6476955
sci.med,-2.8169994,-12.1271305,-6.4864993
rec.autos,-21.85332,-10.932167,-6.4513483
rec.autos,-15.070487,-18.34024,-5.259347
talk.politics.mideast,5.365726,-13.118574,-25.027477
comp.graphics,10.373292,21.143904,17.290792
rec.sport.baseball,18.593023,1.490313,-24.409306
rec.autos,-11.241786,-20.136171,-10.04004
talk.politics.mideast,-0.6004393,-6.3351617,10.277611
comp.graphics,11.59307,-2.3536773,5.237776
rec.autos,-9.010327,-11.537462,2.8182254
comp.graphics,8.598891,-9.972906,5.132951
rec.autos,1.0913403,-7.971729,22.806658
rec.sport.baseball,-9.442456,9.806872,14.174672
talk.politics.mideast,26.10272,5.4729896,-8.900716
sci.med,2.7892957,-3.6332626,-4.812445
sci.med,2.112983,-3.932953,-2.0956974
rec.autos,0.38786036,-17.26069,14.86643
sci.med,3.9111638,-10.238251,-10.784581
rec.autos,-21.18338,-11.127451,-0.10453753
rec.autos,-7.5742993,19.991737,20.404432
rec.autos,-3.418468,9.1331215,4.776485
sci.med,26.856285,4.6270857,-2.5261896
rec.sport.baseball,-19.839148,0.34550294,7.6041822
comp.graphics,14.321024,-4.2981896,21.586765
comp.graphics,23.851389,10.99509,4.8036513
talk.politics.mideast,1.6941988,20.451014,1.49583
rec.sport.baseball,-8.209542,5.474284,-5.5427485
talk.politics.mideast,-1.0312146,16.687529,1.519204
rec.autos,-12.292412,22.131834,-13.903359
sci.med,-2.807836,-18.620943,-4.590557
comp.graphics,14.891289,-3.2413552,23.830185
talk.politics.mideast,-0.40718284,-9.947509,-24.470266
sci.med,5.899312,-17.255062,-13.9728985
talk.politics.mideast,5.9507174,14.056963,-23.653227
talk.politics.mideast,2.8696868,13.07504,12.391255
sci.med,12.053144,-17.364204,11.229976
rec.sport.baseball,-12.2413645,7.149435,1.5840125
sci.med,-5.370005,-13.785482,-1.8546239
rec.autos,-5.706997,-2.4633129,14.693359
rec.sport.baseball,-13.923309,-1.5732973,-0.8010383
sci.med,4.2324615,-13.317023,-13.637993
talk.politics.mideast,0.6932751,7.7693896,-4.776038
talk.politics.mideast,-11.170133,6.163218,-21.176517
comp.graphics,10.21556,0.9082669,15.4634905
sci.med,10.182764,-13.885515,-10.244506
comp.graphics,12.853321,-0.29749247,2.435811
comp.graphics,2.463745,10.594078,17.488518
talk.politics.mideast,-1.2967644,-0.78333163,-14.271423
comp.graphics,-5.6595554,2.0520184,6.7253337
talk.politics.mideast,-18.501625,-14.963661,-13.12928
rec.autos,-20.902733,-5.740799,12.055037
sci.med,-6.2203436,-0.34250358,-4.0700502
rec.sport.baseball,-15.401548,13.7959385,5.716234
rec.sport.baseball,-13.986761,19.065384,-8.974189
comp.graphics,16.81086,4.3051066,21.553219
rec.autos,-12.241369,22.181303,-13.97479
talk.politics.mideast,-1.8763746,12.917628,-13.48327
sci.med,13.327947,-9.60256,-11.125395
talk.politics.mideast,2.6457367,6.4050164,-1.0388556
sci.med,16.096315,-15.411153,-8.426654
sci.med,8.562812,-6.9473104,-12.333945
talk.politics.mideast,-6.2716436,16.247906,-15.204994
sci.med,-2.9478695,-21.854216,-9.978195
sci.med,10.023367,-3.6950703,-9.410949
rec.autos,0.096866585,-10.394845,6.1809607
rec.sport.baseball,24.69534,-14.91278,-4.7771935
comp.graphics,18.596272,-6.4744744,19.93067
talk.politics.mideast,22.569454,-13.199562,-10.367089
sci.med,-2.128931,7.844399,18.44978
sci.med,-6.927019,-21.707756,-2.0419464
sci.med,-5.89166,-0.29694122,-5.6245327
sci.med,14.817667,-17.193787,-4.5703487
rec.autos,-9.915468,-4.259865,-28.184696
talk.politics.mideast,18.234896,11.1447935,-9.11769
rec.sport.baseball,-10.380732,8.761005,8.424287
rec.sport.baseball,-8.192643,8.242546,-8.754636
comp.graphics,14.920881,-1.0108578,11.562497
rec.sport.baseball,-11.756615,3.06487,-2.5510414
sci.med,11.077242,3.7069874,-12.715557
comp.graphics,-4.9839177,-4.0048757,24.238705
comp.graphics,1.895175,6.767021,5.0151596
rec.autos,-20.065798,-19.796904,-1.9628713
comp.graphics,-3.219015,10.775431,24.544426
talk.politics.mideast,-14.489638,5.5195184,-16.677654
rec.sport.baseball,-17.622692,16.595692,10.314728
rec.sport.baseball,-0.058176108,15.790593,9.71602
rec.autos,6.978171,-11.882966,6.4942765
rec.autos,-17.607801,-9.899643,12.793826
comp.graphics,10.152311,8.434592,20.38437
talk.politics.mideast,2.1070359,5.148084,-0.9506576
talk.politics.mideast,-1.0335723,16.680235,1.5193182
rec.autos,-18.459902,-15.96358,10.20814
talk.politics.mideast,3.585277,12.574557,-12.261853
talk.politics.mideast,-0.07678094,4.1113143,-23.081648
sci.med,8.318983,-3.279682,-0.96069175
talk.politics.mideast,-1.339465,26.004751,12.710904
rec.sport.baseball,-16.0665,-1.1462843,1.9194344
rec.sport.baseball,-22.723593,18.594652,0.48924613
sci.med,2.695297,-0.41318032,-1.7235365
rec.sport.baseball,-11.577872,-0.37813807,-5.6169634
comp.graphics,18.970417,-0.42837688,15.765023
rec.sport.baseball,-25.928717,3.3847127,-13.169179
rec.autos,-1.1444193,-6.9831953,11.099296
talk.politics.mideast,19.99198,11.724844,-8.8891945
talk.politics.mideast,1.0342028,8.119965,-9.829932
comp.graphics,3.4516804,-0.30427378,3.0432916
rec.sport.baseball,-12.364146,4.994028,-12.139922
sci.med,10.206618,-13.905171,-10.225472
rec.sport.baseball,-0.7225959,4.3770623,2.9193394
comp.graphics,-6.4841084,-5.6972055,25.357061
sci.med,-5.1318645,-6.5585394,-19.113161
rec.autos,2.5490906,-7.942041,17.457542
talk.politics.mideast,-11.9982195,-5.2889256,3.7731962
rec.autos,-11.021865,-18.655504,-11.752578
rec.sport.baseball,-13.64871,12.319227,10.830946
rec.sport.baseball,25.09354,-15.038847,-4.9071774
rec.autos,-6.3296456,-5.2793384,2.1410222
rec.autos,14.473983,17.70401,-14.255925
comp.graphics,10.066514,9.09361,-22.374733
rec.autos,-11.930222,-17.48884,-2.7872324
comp.graphics,-3.5038784,-6.9291244,1.4480959
sci.med,15.552095,-4.0963154,-0.5918943
rec.sport.baseball,-18.439758,9.210065,-10.8131275
rec.sport.baseball,-17.926735,-4.7084355,4.684937
sci.med,1.6213329,-7.877084,1.2074089
rec.sport.baseball,5.9664364,2.8993325,-21.67422
rec.autos,-4.9703197,-2.8439677,4.6933036
comp.graphics,18.81735,-2.3623264,11.000546
rec.sport.baseball,-20.166945,0.33621624,8.291696
rec.autos,-7.738269,-5.2425594,6.4710774
comp.graphics,18.48979,-2.1884332,16.717382
sci.med,-17.78013,-0.6161099,-23.918442
rec.autos,-13.886468,-11.485241,10.150155
comp.graphics,3.467875,13.953044,25.546505
sci.med,-1.4344219,-25.750294,2.046169
rec.sport.baseball,-18.456196,-2.2352295,-0.203788
sci.med,2.9170613,-5.581976,15.899388
talk.politics.mideast,-1.9748412,14.033107,-11.268293
rec.autos,-8.84351,3.9258966,13.490476
talk.politics.mideast,-1.296635,-0.7827416,-14.271724
rec.sport.baseball,20.12991,9.94901,-2.0582583
sci.med,6.805229,-4.700636,19.006512
rec.sport.baseball,-9.785162,6.8159294,2.7230942
comp.graphics,8.264107,19.685827,-19.317392
sci.med,10.264913,-7.2401977,-7.9554195
talk.politics.mideast,4.6493807,7.1305656,-8.322294
comp.graphics,16.382776,-11.042866,3.5325036
comp.graphics,9.930005,8.843534,20.586529
talk.politics.mideast,7.6406674,9.4464,-2.209075
sci.med,6.531878,2.1785648,-15.841273
rec.sport.baseball,-9.75225,12.002829,3.3786087
rec.autos,-16.692587,0.20501243,21.477049
talk.politics.mideast,-20.809643,8.244239,16.245142
sci.med,-17.780111,-0.61611253,-23.91843
comp.graphics,7.5298543,12.563382,4.815965
rec.sport.baseball,-14.079114,4.1769357,-0.061386235
comp.graphics,11.519644,-6.919848,3.7906032
rec.sport.baseball,-8.623268,-8.565485,-7.573292
comp.graphics,15.199459,9.490454,19.763565
sci.med,-10.981273,-25.000237,-5.904772
rec.autos,-25.128674,-9.519987,-12.158982
sci.med,17.109228,24.372871,6.58966
talk.politics.mideast,-5.225254,-1.231598,2.284488
rec.sport.baseball,-23.04839,10.446746,-1.6841005
rec.autos,5.6495247,10.774436,5.134268
comp.graphics,14.84276,-3.1455576,24.015772
rec.autos,-8.050406,-6.2006807,14.264382
comp.graphics,21.816437,-1.0618141,6.9198055
rec.autos,-3.9143968,-6.969986,-29.40083
talk.politics.mideast,-14.613049,10.412492,-17.683685
rec.sport.baseball,-17.473322,10.173103,5.7355456
sci.med,6.701138,-26.671515,-12.917952
rec.autos,-11.758432,-1.5571324,9.888826
rec.autos,16.207703,23.986712,0.5520755
rec.sport.baseball,2.8185248,-2.7858145,-18.329142
rec.sport.baseball,-13.565576,-4.1245747,-3.745862
comp.graphics,2.7597487,6.1970186,18.370794
rec.sport.baseball,21.348822,10.112305,-2.5299044
sci.med,0.7104621,4.8307333,10.372593
comp.graphics,15.904408,-1.2654802,2.478816
sci.med,5.0276046,2.4831605,-8.837463
rec.autos,3.9846334,-20.505278,10.0922985
rec.sport.baseball,13.087136,-24.143188,-6.181096
rec.autos,-10.857346,-12.745405,12.25028
rec.autos,0.41331702,-0.04180845,5.2268367
rec.sport.baseball,-19.358372,1.0808904,-10.987779
rec.sport.baseball,-24.169403,11.007491,0.35103744
talk.politics.mideast,-1.1847314,25.19634,-7.941735
sci.med,-4.6430163,-6.17781,-18.663683
comp.graphics,3.60348,-8.494068,22.01651
talk.politics.mideast,11.537287,24.056355,-9.7643585
sci.med,-4.2195454,-5.748026,-18.264774
sci.med,19.283003,22.142212,-5.6223526
sci.med,-5.478154,9.497635,20.179855
rec.sport.baseball,11.068959,-2.9166775,-17.899937
rec.autos,13.315635,-0.357997,18.613401
talk.politics.mideast,11.572312,15.869913,-7.343882
talk.politics.mideast,-4.5115104,17.896809,-3.9477777
comp.graphics,15.941485,-1.4046311,9.282168
talk.politics.mideast,-16.54811,13.129586,-15.455722
rec.autos,-1.4763535,-27.38924,-12.769221
talk.politics.mideast,6.3315463,20.442362,-0.5528721
sci.med,-3.5611453,-6.273527,-15.413977
comp.graphics,15.903796,-1.264713,2.4785326
comp.graphics,13.028051,-0.6159189,2.9033873
rec.sport.baseball,12.663683,-1.5199943,-27.8392
talk.politics.mideast,-18.340887,-10.322653,-14.047556
rec.sport.baseball,3.4835136,-13.632213,25.215563
rec.sport.baseball,-3.129533,0.82572186,1.9430678
rec.sport.baseball,-14.997183,1.802096,-4.3382616
sci.med,-2.0468643,-21.05411,21.50152
rec.sport.baseball,-22.61204,-3.1559649,-5.895991
talk.politics.mideast,0.7061852,27.199787,7.458137
rec.sport.baseball,-17.930546,7.3883243,7.4428806
rec.autos,-13.08712,-10.173954,10.354785
talk.politics.mideast,4.648571,7.130153,-8.320761
rec.sport.baseball,-17.119967,9.28641,-8.386454
rec.autos,7.6760116,-1.2668588,1.9985031
talk.politics.mideast,-11.772244,10.305336,-10.756488
rec.autos,-25.928087,-13.683736,4.1344066
rec.sport.baseball,-4.325771,-0.41185853,1.2896239
rec.autos,-1.1040481,-7.706265,15.159658
rec.sport.baseball,-1.0386364,1.9147419,29.492105
rec.sport.baseball,-11.905306,17.243196,11.5678835
sci.med,9.470997,-22.169336,-1.3004884
sci.med,-4.099762,-17.734833,-1.7890444
rec.sport.baseball,7.6573844,11.96713,3.0450659
talk.politics.mideast,-0.931751,25.28309,-6.67361
rec.sport.baseball,-15.660464,-0.8104154,2.480119
rec.sport.baseball,2.638332,-15.860465,18.708517
rec.autos,-10.003307,14.846013,18.121592
sci.med,13.018746,-8.533542,-10.826949
talk.politics.mideast,-2.028794,20.641813,-8.073797
comp.graphics,5.079132,10.855682,21.643665
talk.politics.mideast,-7.1070595,14.96489,-11.597056
rec.sport.baseball,18.089407,9.579545,-1.2233015
rec.sport.baseball,-15.014778,-9.605814,-9.730919
rec.autos,-4.5532537,-12.317814,19.489872
rec.autos,0.93207747,-20.637764,5.625276
sci.med,-9.338855,-2.4708898,-16.104794
rec.sport.baseball,-10.900941,-22.388056,1.7166001
talk.politics.mideast,-12.355767,-13.953444,-8.608038
sci.med,-4.9461675,0.19480199,-25.180283
comp.graphics,3.4739127,0.18068376,21.250603
rec.autos,12.586839,2.9936244,-18.410366
rec.autos,-26.322811,-8.49658,-4.2858453
rec.sport.baseball,-0.105884105,23.126741,18.513525
rec.autos,-1.0410613,5.499833,6.2018924
comp.graphics,-13.401887,-16.69329,-21.934666
talk.politics.mideast,8.865373,13.499725,0.030657275
sci.med,1.9953984,-10.056007,-11.735432
comp.graphics,6.1487374,-8.263974,-20.247913
comp.graphics,5.096314,-8.275785,8.918732
sci.med,-15.230856,-21.000984,-16.414188
rec.autos,-2.6573472,-2.9926422,9.081117
rec.autos,-20.696121,-17.392317,-1.1696795
rec.sport.baseball,-16.368113,19.71379,-0.23462126
rec.sport.baseball,-8.286444,13.802064,4.96833
talk.politics.mideast,-21.098923,6.96373,17.387234
