,x,y,z
rec.autos,-8.75583,-18.224003,18.595213
comp.graphics,22.912407,-9.97845,21.264322
comp.graphics,29.06935,-2.9603612,10.460057
sci.med,-7.9260936,8.4026785,-37.00881
rec.sport.baseball,-33.31934,-2.2678165,4.1456203
rec.sport.baseball,8.708961,4.7496915,-29.949347
rec.sport.baseball,8.98035,37.062214,14.713922
rec.sport.baseball,-28.386833,2.7649627,-3.8385925
rec.sport.baseball,-14.1565895,-19.279318,-20.57753
talk.politics.mideast,0.4934546,25.471174,-5.215383
rec.autos,-8.459607,1.0366908,5.6343775
rec.autos,-15.4359865,-11.6515875,-35.77562
talk.politics.mideast,-0.44156152,1.0758835,2.0214317
talk.politics.mideast,20.33852,14.501775,-19.810385
comp.graphics,22.91255,-9.978542,21.264816
rec.autos,24.785202,26.258463,2.1705086
comp.graphics,19.466085,-15.658599,13.574865
sci.med,1.0336481,-25.591986,-3.631356
comp.graphics,20.682974,8.37768,26.393202
comp.graphics,26.017164,-7.18033,8.438966
rec.sport.baseball,-20.127201,4.698161,4.5897794
rec.autos,-4.449601,-8.076332,-43.056522
comp.graphics,23.74637,5.0692997,21.481146
rec.sport.baseball,-24.718594,6.677934,-10.489177
sci.med,26.313446,5.150513,-13.45614
rec.autos,-8.964677,-21.846636,8.842117
rec.sport.baseball,-26.32798,1.9461089,-14.5601
comp.graphics,16.462029,-2.6857896,15.980531
talk.politics.mideast,-4.70551,18.958397,-18.114368
sci.med,32.845036,21.214859,-5.4746084
rec.sport.baseball,-24.897217,4.556821,2.9103813
rec.autos,6.183712,12.328012,-18.76399
rec.autos,-21.262232,-25.980165,-7.0699916
rec.autos,-10.720362,-27.819523,17.73422
talk.politics.mideast,21.909521,21.285034,-28.161215
rec.sport.baseball,-34.09929,10.706471,3.5889816
rec.autos,-19.109083,-32.034527,3.9412994
sci.med,1.0574701,-26.523638,-3.7353342
comp.graphics,28.462904,-30.04872,7.434007
rec.sport.baseball,4.926879,12.227976,-24.93919
comp.graphics,5.31455,27.816322,-29.047276
rec.sport.baseball,-18.618305,-5.293087,-6.29769
talk.politics.mideast,-9.296551,18.57532,-24.026064
sci.med,-2.1595547,10.953227,29.813519
rec.autos,-6.9221325,-10.686547,3.9547489
rec.autos,2.1014028,0.00093123515,3.2133567
rec.autos,-4.854728,-0.76966035,8.62477
sci.med,20.860909,-0.6823927,-5.542043
sci.med,26.33716,5.1261444,-13.536789
rec.autos,-12.58202,-26.827707,-13.97219
talk.politics.mideast,1.7496942,12.864137,-8.85695
talk.politics.mideast,-7.0871453,13.690612,-16.680788
comp.graphics,22.17407,5.0990953,5.8689857
sci.med,-0.7811295,-0.8990386,3.351746
sci.med,-4.8913236,-1.162894,-1.2720685
talk.politics.mideast,-11.770732,5.4630904,-25.627733
talk.politics.mideast,0.7228662,27.763966,1.666706
sci.med,-0.81858754,-36.7482,-6.286344
sci.med,8.643834,-19.273428,-19.230232
rec.autos,-18.040012,-2.9962645,14.571916
rec.autos,-30.719984,-16.312458,-9.909221
talk.politics.mideast,-1.8553932,40.58518,16.381437
comp.graphics,0.85102373,-7.95174,13.407198
talk.politics.mideast,1.5089575,37.861374,8.633909
talk.politics.mideast,-11.139511,6.6940455,-24.470901
talk.politics.mideast,-10.307051,17.177916,-16.01305
talk.politics.mideast,6.066091,9.291919,-33.693123
rec.autos,-26.974113,-22.237537,11.586476
talk.politics.mideast,5.863293,24.902143,-5.444379
rec.autos,-7.275445,-35.03818,10.416772
talk.politics.mideast,0.7444906,-9.2660885,-34.58594
rec.sport.baseball,-25.34522,4.9006243,-11.872764
rec.autos,-18.52034,-21.797081,12.158099
talk.politics.mideast,-8.9972515,22.93618,-17.789589
rec.sport.baseball,-18.38672,22.183859,-6.3637094
talk.politics.mideast,8.729187,13.640672,6.199441
talk.politics.mideast,-16.609503,20.195215,-13.005669
sci.med,32.69968,0.13472937,-10.308188
rec.sport.baseball,-13.638123,9.141035,2.833212
rec.sport.baseball,-13.954607,4.0494123,-5.1274323
sci.med,-13.69935,-2.2862334,-22.049828
rec.autos,0.29247412,-14.415052,25.710417
rec.autos,-27.226957,-6.0230026,15.48817
rec.sport.baseball,-18.626795,10.529414,-1.4932358
rec.sport.baseball,-27.148129,1.5963084,-2.6557386
sci.med,10.25443,4.0613427,-22.585928
rec.autos,-25.543333,-17.644815,8.362111
talk.politics.mideast,-12.063491,22.600965,-28.579924
rec.sport.baseball,-1.5487082,-13.195088,-2.8390086
talk.politics.mideast,-0.7654169,9.703156,-45.386932
sci.med,6.0690355,-23.9423,-13.364851
rec.autos,1.9488841,21.099346,-22.133753
comp.graphics,10.998145,0.96931386,6.003888
rec.autos,-16.852938,-24.017586,-3.5330594
comp.graphics,3.0341356,28.484589,-28.261145
rec.autos,-5.9539003,-12.198023,10.408837
sci.med,14.097524,-1.0348524,-2.6769202
sci.med,23.468353,-23.792284,23.053127
rec.autos,24.510113,25.333364,-17.245441
rec.sport.baseball,-31.231775,13.144136,-3.0936613
comp.graphics,18.866081,-8.138313,38.329155
rec.autos,-7.3051705,-1.1997005,0.87651736
talk.politics.mideast,-7.9074717,20.505894,-22.362093
comp.graphics,26.201265,-1.0916369,20.177559
talk.politics.mideast,-9.831783,28.29357,-6.114827
rec.autos,-9.59196,12.824202,19.389814
talk.politics.mideast,1.8126249,4.224488,-22.73872
rec.autos,-3.7536416,-3.9175434,6.9532895
rec.autos,9.719585,-25.400373,6.4536653
rec.sport.baseball,-20.476748,5.7852874,11.474315
comp.graphics,22.249525,4.94508,6.029402
talk.politics.mideast,3.3060033,34.769432,7.7286
sci.med,6.858833,-0.36719564,4.492871
sci.med,3.983694,-6.4512124,-10.452
sci.med,14.700624,5.3130794,-16.916754
comp.graphics,16.471117,1.5017192,2.385972
rec.autos,-9.272247,-8.739469,16.4631
rec.autos,-10.672692,-20.53249,1.3473307
talk.politics.mideast,-25.216103,8.91399,-25.103323
comp.graphics,42.190468,12.103205,10.607143
rec.sport.baseball,-30.935816,12.401193,-4.2735424
rec.autos,-17.193281,-22.16248,3.9224684
sci.med,15.012398,-1.1843609,-9.167051
rec.autos,-11.518673,-3.2681446,17.512386
rec.autos,-4.8891926,-9.264795,20.597515
comp.graphics,24.752676,1.698365,8.637281
sci.med,-2.8986614,-14.884387,-7.4224315
rec.autos,-30.342485,-14.121302,-7.9879003
rec.autos,-20.00303,-27.15161,-5.980535
talk.politics.mideast,7.1261888,-19.40193,-35.587048
comp.graphics,14.360176,31.035212,25.564148
rec.sport.baseball,25.061852,1.6820053,-31.72608
rec.autos,-14.383361,-28.93074,-11.412188
talk.politics.mideast,0.03720567,-8.544888,13.09029
comp.graphics,14.918814,-2.5885932,8.340223
rec.autos,-10.928192,-14.672877,4.2252398
comp.graphics,11.144915,-12.25832,5.5492735
rec.autos,1.646543,-9.714283,27.661306
rec.sport.baseball,-10.853587,16.0649,17.602198
talk.politics.mideast,35.751125,7.9496274,-10.743017
sci.med,3.7519062,-3.9730945,-6.0242424
sci.med,3.3408093,-4.4803133,-2.5889277
rec.autos,1.856503,-22.443483,17.994204
sci.med,5.9447956,-13.790998,-14.9936905
rec.autos,-30.589352,-15.188573,0.77443624
rec.autos,-9.495247,27.186995,30.138128
rec.autos,-3.4466968,11.201574,5.672071
sci.med,42.79185,11.1504,-2.0648983
rec.sport.baseball,-26.623524,-0.048396066,9.365867
comp.graphics,20.80797,-3.8462534,28.573698
comp.graphics,33.758514,14.217272,7.596944
talk.politics.mideast,1.7089772,28.321552,1.6146685
rec.sport.baseball,-10.3948555,7.168321,-7.156771
talk.politics.mideast,1.271706,22.926004,3.719538
rec.autos,-17.567934,31.89682,-16.340988
sci.med,-4.256076,-22.538599,-3.9357345
comp.graphics,21.357496,-2.6120346,31.055305
talk.politics.mideast,-0.68784595,-12.886463,-34.55228
sci.med,7.492037,-23.349974,-16.04336
talk.politics.mideast,8.175069,18.331696,-34.640755
talk.politics.mideast,5.152181,14.938725,15.705947
sci.med,15.032424,-20.175617,15.110141
rec.sport.baseball,-15.879443,8.654619,1.5533705
sci.med,-9.223675,-17.470678,-3.772066
rec.autos,-6.8476214,-3.3906455,18.613892
rec.sport.baseball,-17.933056,-1.6537478,-1.5730438
sci.med,5.2598825,-18.080841,-17.117281
talk.politics.mideast,-0.473967,10.412158,-6.1817875
talk.politics.mideast,-12.235157,10.661665,-28.849436
comp.graphics,13.612011,0.9173468,19.78796
sci.med,13.435124,-18.866339,-15.161171
comp.graphics,16.091618,-0.7305592,4.230584
comp.graphics,3.65826,13.965212,22.60621
talk.politics.mideast,-1.8865921,-1.0899665,-19.436817
comp.graphics,-4.971785,2.6579983,8.583596
talk.politics.mideast,-24.755793,-20.388092,-16.887682
rec.autos,-25.32027,-7.98013,14.544527
sci.med,-7.1667886,0.60168463,-5.559876
rec.sport.baseball,-21.565271,16.493748,7.8606977
rec.sport.baseball,-20.017057,24.66474,-9.006201
comp.graphics,21.241703,7.3321605,27.120401
rec.autos,-17.57779,31.96554,-16.506714
talk.politics.mideast,-2.4629242,16.637356,-17.384018
sci.med,15.466088,-11.93488,-14.617804
talk.politics.mideast,2.0898929,7.473143,-1.7639978
sci.med,20.196157,-20.217577,-11.398122
sci.med,9.716203,-10.044714,-15.975873
talk.politics.mideast,-8.237197,20.138525,-18.546886
sci.med,-3.6415498,-31.55632,-13.680267
sci.med,12.419379,-4.1859765,-14.864865
rec.autos,0.1272,-9.463916,6.6275787
rec.sport.baseball,28.250671,-22.65381,-5.0683336
comp.graphics,26.103931,-5.9358644,27.337475
talk.politics.mideast,31.617912,-16.990826,-14.899735
sci.med,-3.5717728,10.608921,23.37944
sci.med,-7.818115,-28.899239,-2.1661835
sci.med,-8.049229,-0.47787166,-6.9686093
sci.med,18.93602,-22.800724,-6.165706
rec.autos,-14.280348,-5.2264934,-42.146656
talk.politics.mideast,23.900864,13.484635,-11.473421
rec.sport.baseball,-13.636674,11.464664,11.023092
rec.sport.baseball,-12.434559,11.022647,-11.833301
comp.graphics,19.544926,-2.2553823,15.460675
rec.sport.baseball,-14.353744,3.8083463,-3.3286786
sci.med,14.967402,5.087941,-17.545206
comp.graphics,-5.3923273,-5.9583626,35.964947
comp.graphics,2.055639,7.5110807,6.8773866
rec.autos,-28.29872,-25.127447,-2.2345417
comp.graphics,-3.9150662,12.399156,32.88568
talk.politics.mideast,-16.024761,7.3372498,-24.058895
rec.sport.baseball,-23.12786,18.719273,16.103222
rec.sport.baseball,0.24145971,22.843254,15.972585
rec.autos,9.22938,-14.440043,7.1165147
rec.autos,-22.27923,-12.599881,15.935245
comp.graphics,12.841346,10.80271,26.59806
talk.politics.mideast,1.9451672,5.8018713,-1.3010192
talk.politics.mideast,1.2719332,22.919186,3.721677
rec.autos,-22.866209,-21.919191,13.664551
talk.politics.mideast,2.82492,19.715555,-12.135237
talk.politics.mideast,-0.6170707,5.9210525,-29.60483
sci.med,10.607242,-4.0585437,-1.2899957
talk.politics.mideast,-1.4757085,39.94851,15.770213
rec.sport.baseball,-20.289797,-1.4078466,2.3710346
rec.sport.baseball,-31.342625,24.113472,2.9906387
sci.med,2.9321926,-1.6292193,-1.2363638
rec.sport.baseball,-14.128504,-0.09866707,-7.386996
comp.graphics,25.56436,-1.0932796,19.606346
rec.sport.baseball,-34.725742,4.763507,-15.848786
rec.autos,-0.6360951,-9.146269,14.178144
talk.politics.mideast,26.098768,14.814659,-11.734
talk.politics.mideast,1.587574,10.354545,-11.441236
comp.graphics,4.538136,-0.74266696,3.6184483
rec.sport.baseball,-19.973482,5.615981,-17.744799
sci.med,13.470639,-18.891422,-15.149936
rec.sport.baseball,-1.0461181,4.899696,3.7314303
comp.graphics,-7.386324,-7.3908925,34.525436
sci.med,-7.142711,-8.7519655,-25.520803
rec.autos,3.0402348,-10.205042,22.072773
talk.politics.mideast,-14.217454,-5.911182,4.597812
rec.autos,-14.974919,-28.415905,-14.266042
rec.sport.baseball,-17.60393,15.724594,14.064
rec.sport.baseball,28.952675,-22.935915,-5.1810846
rec.autos,-6.586267,-7.8043966,-0.24027693
rec.autos,16.114273,23.981657,-19.692993
comp.graphics,19.518517,13.706635,-34.20594
rec.autos,-16.855738,-24.020342,-3.535072
comp.graphics,-3.74803,-7.9734564,3.2780142
sci.med,18.620802,-5.3069367,0.08479809
rec.sport.baseball,-25.332123,12.613088,-12.827676
rec.sport.baseball,-25.529924,-6.8442917,5.6348696
sci.med,1.9501567,-9.031068,1.2225312
rec.sport.baseball,8.567317,4.4917507,-29.734941
rec.autos,-6.8676972,-2.7217817,6.3506265
comp.graphics,22.678022,-3.9878027,13.860142
rec.sport.baseball,-27.302858,0.23463011,10.421338
rec.autos,-8.434853,-7.3856587,6.468274
comp.graphics,25.072042,-2.2617445,21.865051
sci.med,-21.683365,-0.38222152,-30.592216
rec.autos,-18.233934,-13.829351,12.546313
comp.graphics,4.308572,16.512339,32.690556
sci.med,-2.1209538,-36.61858,4.688668
rec.sport.baseball,-23.48693,-2.4957707,0.2925815
sci.med,3.5036159,-7.164175,20.51727
talk.politics.mideast,-2.256171,18.02359,-14.939317
rec.autos,-9.624721,5.7526956,15.524379
talk.politics.mideast,-2.0686646,-0.9212674,-19.261044
rec.sport.baseball,22.80162,13.618813,-2.0015745
sci.med,8.725707,-4.823524,25.185783
rec.sport.baseball,-13.355724,8.455419,3.582391
comp.graphics,9.379601,25.1765,-29.422207
sci.med,12.281634,-8.021103,-10.832712
talk.politics.mideast,7.0747957,11.138717,-11.137516
comp.graphics,19.998432,-15.545663,3.664094
comp.graphics,12.470693,11.210375,26.856934
talk.politics.mideast,6.51121,12.839263,-0.3491917
sci.med,10.031454,3.6688576,-22.480537
rec.sport.baseball,-13.515766,15.862827,3.9323516
rec.autos,-18.991009,0.3823842,27.533972
talk.politics.mideast,-29.137032,10.78742,23.337036
sci.med,-21.142147,-0.8565676,-30.730701
comp.graphics,11.095242,15.172489,6.8695397
rec.sport.baseball,-17.578348,5.001904,-0.66427857
comp.graphics,14.347741,-7.94589,4.554532
rec.sport.baseball,-11.200591,-10.731776,-10.081362
comp.graphics,18.288437,13.115436,25.597824
sci.med,-13.063073,-35.570816,-6.4914126
rec.autos,-33.10662,-10.763209,-14.507511
sci.med,27.964571,36.777733,10.26466
talk.politics.mideast,-6.609495,-1.3148135,2.8554509
rec.sport.baseball,-31.011084,12.893328,-1.9565958
rec.autos,8.541904,13.400323,7.2080474
comp.graphics,21.267868,-2.4906204,31.300293
rec.autos,-9.994529,-7.9156766,17.564144
comp.graphics,28.217896,-1.9739386,10.846797
rec.autos,-4.838989,-8.3899975,-42.565845
talk.politics.mideast,-17.447973,13.507787,-22.271687
rec.sport.baseball,-22.87357,11.860215,7.0928473
sci.med,9.022431,-39.26262,-18.792953
rec.autos,-13.994167,-2.665783,11.2402315
rec.autos,23.510336,37.826626,0.00778425
rec.sport.baseball,4.186615,-4.330611,-23.075083
rec.sport.baseball,-17.119844,-4.8804965,-4.8760266
comp.graphics,4.719256,7.8772526,24.45386
rec.sport.baseball,24.324713,13.844974,-2.6605997
sci.med,-0.042994402,4.599275,14.191805
comp.graphics,19.881542,-1.8567723,4.502676
sci.med,7.7499604,4.617592,-12.430223
rec.autos,5.104017,-31.788889,14.849478
rec.sport.baseball,19.350847,-36.98486,-6.189042
rec.autos,-14.974696,-15.749412,15.246857
rec.autos,1.1768377,-0.56696695,7.3017354
rec.sport.baseball,-25.815256,3.393418,-13.202021
rec.sport.baseball,-31.477217,14.035948,0.7458745
talk.politics.mideast,-2.748144,34.476868,-9.043667
sci.med,-6.4102206,-8.261738,-24.977282
comp.graphics,4.4692817,-11.4379635,27.270733
talk.politics.mideast,12.6974745,31.237797,-14.38737
sci.med,-5.7910914,-7.7703733,-24.56049
sci.med,28.514212,30.995949,-8.769108
sci.med,-7.4440293,10.744801,27.994644
rec.sport.baseball,13.570638,-4.4513383,-25.47118
rec.autos,18.211018,-0.50023174,24.891811
talk.politics.mideast,16.119097,21.563742,-7.9643207
talk.politics.mideast,-4.9943566,23.98882,-6.3725567
comp.graphics,19.726824,-0.7218931,12.994465
talk.politics.mideast,-20.734444,16.319561,-19.960758
rec.autos,-0.9624718,-40.482338,-17.236486
talk.politics.mideast,7.255169,27.780182,-0.5037008
sci.med,-5.2934875,-7.9937043,-20.94675
comp.graphics,19.88073,-1.8558471,4.5023775
comp.graphics,16.385263,-1.0871903,4.9216237
rec.sport.baseball,19.822641,-1.9528054,-42.048306
talk.politics.mideast,-27.420265,-16.288149,-20.077929
rec.sport.baseball,6.453018,-17.706545,37.560688
rec.sport.baseball,-3.6128466,0.6045527,2.6716719
rec.sport.baseball,-18.138536,2.6664143,-6.393994
sci.med,-3.6433504,-29.128164,33.832638
rec.sport.baseball,-28.327263,-4.2478585,-6.272431
talk.politics.mideast,0.83570606,38.9464,8.820437
rec.sport.baseball,-22.856787,8.765273,9.088799
rec.autos,-17.28239,-12.277423,13.194992
talk.politics.mideast,7.074066,11.138299,-11.136474
rec.sport.baseball,-23.590096,12.333702,-9.991244
rec.autos,8.864394,-1.4477677,2.2652864
talk.politics.mideast,-16.616753,20.18969,-12.998136
rec.autos,-37.21018,-20.310839,7.2119026
rec.sport.baseball,-5.3198133,-0.52313304,1.5969783
rec.autos,-1.1601764,-9.905719,19.510113
rec.sport.baseball,-0.91521305,3.2749932,40.004005
rec.sport.baseball,-16.425611,21.675678,13.043849
sci.med,13.186352,-31.86218,-2.1424131
sci.med,-5.0566306,-19.633812,-0.817354
rec.sport.baseball,11.055703,14.729125,4.6348443
talk.politics.mideast,-1.9321667,34.01102,-7.611055
rec.sport.baseball,-19.682957,-1.18626,3.136613
rec.sport.baseball,2.7239945,-21.39426,23.45986
rec.autos,-11.954346,21.238724,25.150356
sci.med,15.221008,-10.618322,-14.200452
talk.politics.mideast,-0.8497857,28.565605,-10.081236
comp.graphics,6.378655,13.377087,27.697468
talk.politics.mideast,-9.068432,17.629229,-14.802224
rec.sport.baseball,20.30504,13.2145815,-1.0152575
rec.sport.baseball,-22.330322,-13.359938,-13.117181
rec.autos,-6.9194636,-17.800365,27.139257
rec.autos,1.8347805,-28.418064,9.841556
sci.med,-13.699175,-2.2862403,-22.049356
rec.sport.baseball,-13.407744,-32.18305,3.5821097
talk.politics.mideast,-17.476145,-20.342947,-11.351676
sci.med,-6.2539487,-0.2526666,-36.503773
comp.graphics,4.463054,1.2629848,27.981922
rec.autos,17.805664,3.4357805,-28.078526
rec.autos,-34.599106,-10.406385,-4.805887
rec.sport.baseball,3.4232166,34.15699,26.40786
rec.autos,-1.7752895,6.323087,7.9948144
comp.graphics,-17.471657,-23.676464,-31.495018
talk.politics.mideast,12.405997,16.448,0.7406537
sci.med,3.210802,-13.865174,-15.397995
comp.graphics,6.5244937,-12.514832,-27.015673
comp.graphics,6.146567,-10.28592,10.734017
sci.med,-20.236603,-28.967648,-23.06313
rec.autos,-1.9206077,-4.085242,11.912478
rec.autos,-29.25177,-22.612799,-1.1421846
rec.sport.baseball,-25.48518,32.02636,-1.1409947
rec.sport.baseball,-11.406564,17.55827,5.7128787
talk.politics.mideast,-29.432302,8.7853985,24.161608
sci.med,0.27995777,-0.08735546,-1.9682322
sci.med,-0.8119094,-36.38253,-6.1999073
comp.graphics,-33.34297,-1.0066447,-22.308432
rec.autos,-15.295922,-16.8955,14.57382
