,x,y,z
rec.sport.baseball,-6.2485247,5.4898686,-6.2958617
rec.sport.baseball,-1.8873035,-6.9464846,11.719579
sci.med,1.7895472,0.90234834,-1.5554904
sci.med,3.0597556,-6.989986,-6.7170415
rec.sport.baseball,-8.933619,-0.34833574,2.5733006
rec.sport.baseball,-6.6519976,6.881046,-0.11345855
rec.autos,-3.2461991,4.059889,-2.1854832
rec.sport.baseball,-0.7774017,15.821053,-6.4610343
rec.sport.baseball,-1.3862822,-14.599348,3.3759196
talk.politics.mideast,0.4491512,14.9486475,2.1688151
sci.med,-4.152879,-3.9468546,-6.774733
rec.autos,9.286404,-7.0146623,1.2505004
comp.graphics,8.780018,-12.987635,3.405994
rec.sport.baseball,-2.561375,-4.425963,3.8587296
comp.graphics,5.53161,-12.807335,3.1244638
talk.politics.mideast,1.8961599,11.584068,0.18352395
rec.sport.baseball,-8.3972845,3.2606797,-7.2583528
talk.politics.mideast,3.5651898,6.3877654,-0.47420713
talk.politics.mideast,-5.3996735,-8.766519,5.323151
rec.sport.baseball,-9.691452,3.4071639,-3.382531
sci.med,-2.7377884,-9.955544,-1.7694638
comp.graphics,7.055238,6.8662715,-7.6242537
sci.med,2.5577743,-5.460027,-9.862275
sci.med,5.3425694,2.396463,-1.8393018
talk.politics.mideast,2.980943,2.0308142,9.612687
rec.sport.baseball,-9.93606,2.9324229,3.104183
rec.sport.baseball,3.1804404,-12.199885,7.6921043
rec.sport.baseball,-6.408978,0.14487363,5.768935
comp.graphics,4.935933,-15.202613,-2.3140078
sci.med,2.1668277,-10.496744,-7.2487617
rec.sport.baseball,-8.881147,-0.5255579,-1.5679175
talk.politics.mideast,-8.318333,-0.24194466,-6.9743094
sci.med,-0.41825736,-6.554352,-5.982209
rec.sport.baseball,-8.440768,-5.013288,0.773571
comp.graphics,2.9035456,2.7298088,-11.924603
talk.politics.mideast,3.9262855,8.147134,7.084126
comp.graphics,1.268741,-12.0803385,1.2336565
sci.med,-6.9676313,13.683036,-5.757759
talk.politics.mideast,-6.0889544,4.6189675,-8.579876
sci.med,-1.540687,-4.3933063,-5.3793783
rec.autos,10.108607,-10.972749,3.872988
comp.graphics,4.084513,-16.506924,-0.5624542
rec.autos,2.478632,10.446669,-4.6934977
sci.med,-2.6939743,-8.229123,-2.773673
sci.med,2.2321572,15.548567,-5.734297
rec.autos,-4.703958,13.254976,-5.7997475
rec.sport.baseball,-7.2252774,2.6692817,-5.5453434
talk.politics.mideast,-2.837079,12.758506,-3.4868658
sci.med,0.5940803,-5.313468,-8.803842
rec.autos,0.2237926,-15.449067,6.0867753
rec.autos,11.713657,-2.195185,-1.0118849
comp.graphics,0.13698728,-14.190075,-1.786236
talk.politics.mideast,-6.0786805,4.2208157,-8.958047
talk.politics.mideast,4.5851383,4.730126,5.0366573
rec.sport.baseball,-8.190696,-2.156086,4.698717
sci.med,-0.90832293,17.930286,-0.11725328
rec.sport.baseball,-6.830404,5.6253705,-11.686733
rec.autos,-4.5243673,-9.364302,3.425393
sci.med,-2.2260568,-7.103933,-2.5074377
talk.politics.mideast,4.4867053,5.043771,7.3559155
sci.med,-3.8095357,0.9813871,-5.837676
comp.graphics,8.005906,-14.687582,-0.6071054
talk.politics.mideast,1.2255446,9.715423,-2.4493706
talk.politics.mideast,0.8995987,6.019694,0.27142373
rec.sport.baseball,-7.1249156,4.871021,4.558288
comp.graphics,11.211091,1.0251586,2.855913
sci.med,4.388021,-6.1973195,-5.475542
rec.autos,8.964244,-4.10713,-2.316492
comp.graphics,0.95092934,-13.38251,2.430745
rec.autos,11.954258,-5.8839703,-0.3437964
talk.politics.mideast,-1.4219676,2.386095,5.838498
rec.sport.baseball,-0.5933743,18.596203,0.5839173
rec.sport.baseball,-5.0605016,-2.957948,5.120733
rec.sport.baseball,-2.787088,-6.572353,6.731169
rec.autos,4.095356,-5.4385886,1.255277
comp.graphics,-5.614487,8.825699,8.3143015
talk.politics.mideast,1.1889898,6.385339,4.3557377
talk.politics.mideast,4.682087,7.2462935,9.875185
rec.autos,8.512467,1.4315956,-1.1415102
comp.graphics,0.41940117,4.342053,-7.804831
comp.graphics,-3.7235262,5.6295147,-9.117533
talk.politics.mideast,-2.8774,19.640661,0.34884432
comp.graphics,0.0442972,7.7541385,-9.402269
rec.sport.baseball,-6.122468,0.52387756,4.776709
rec.autos,7.1261334,-7.2645235,0.974131
rec.autos,3.2087035,-11.34571,5.990003
rec.autos,-3.3337266,5.474798,-7.47676
rec.autos,-0.101192184,8.355826,-5.8486714
sci.med,-1.4334542,-4.9075465,-1.7134426
rec.autos,-3.675296,0.85329765,-2.463067
sci.med,1.9456943,-7.0401897,1.4440178
rec.autos,7.5618315,-4.3416533,-4.8199325
rec.sport.baseball,-1.3535092,-10.914708,5.5953665
sci.med,0.10629558,-4.028942,0.36276576
rec.autos,2.3090436,-8.046434,3.293234
sci.med,-8.058473,3.5679407,-9.901691
comp.graphics,-4.333204,7.527829,-8.424594
comp.graphics,4.415896,-17.418287,3.8775315
talk.politics.mideast,-0.48296586,8.735937,-2.016393
sci.med,-0.55937463,-4.4938154,-7.361384
rec.sport.baseball,-2.3194625,-7.1664534,8.420204
comp.graphics,7.7381177,-17.63688,-1.2479562
talk.politics.mideast,4.8336782,6.819827,7.333522
rec.autos,7.507213,-1.2056366,1.2572224
comp.graphics,-3.4999983,8.520133,-9.896412
comp.graphics,2.2219176,-13.001344,2.8572588
sci.med,1.1997277,7.8464837,-3.8855162
rec.sport.baseball,-6.6350145,5.402033,-2.9690716
rec.sport.baseball,-3.345974,16.316212,-0.35652578
rec.sport.baseball,0.73332524,18.273146,1.5075842
rec.sport.baseball,-8.202096,-3.9841802,6.585058
rec.sport.baseball,-5.919546,11.905511,-3.9325364
talk.politics.mideast,1.7354678,14.042131,2.5971406
rec.autos,-12.434705,6.63258,-5.4324436
rec.autos,5.3672156,-6.3324366,-2.5374696
talk.politics.mideast,4.6808877,2.7797074,2.4266887
talk.politics.mideast,0.5829472,2.9088187,2.5184326
comp.graphics,6.438609,-17.472687,2.5756083
rec.autos,9.081942,-7.1481476,1.3966997
comp.graphics,1.4997779,17.49351,1.1713358
sci.med,0.7627505,-2.0509014,-8.067958
comp.graphics,6.4477983,-12.839815,-3.1555
comp.graphics,7.469896,-12.700055,-0.31246403
rec.sport.baseball,-1.0340134,-7.9576917,6.4428825
rec.autos,5.543062,0.09064444,-1.0623039
comp.graphics,0.9850906,15.890268,-2.430592
rec.sport.baseball,-3.2214818,2.7420242,3.5782607
sci.med,-0.19986495,-1.1337737,-4.361578
rec.autos,6.8907695,-5.063141,0.90434974
rec.sport.baseball,-5.767556,8.426361,-2.8276215
comp.graphics,2.9881833,-16.557001,-1.9187578
talk.politics.mideast,6.7295136,6.6283746,8.240057
sci.med,-2.8260498,20.496601,-0.30871165
rec.sport.baseball,-5.8643246,1.6876374,1.196336
rec.autos,-7.7270637,1.9604686,-7.5598793
rec.autos,-1.5953652,10.0312195,-3.6360424
rec.autos,0.14298306,5.994117,-4.8053293
talk.politics.mideast,-0.5550479,11.467625,6.8553143
rec.sport.baseball,-4.359977,2.9634993,2.0203018
rec.autos,-1.9295267,7.348445,-6.199565
sci.med,0.3106234,18.738735,-1.1387042
comp.graphics,6.8148174,-15.186639,2.109313
rec.sport.baseball,1.1882621,14.375518,-1.3953855
comp.graphics,0.81777877,-9.566662,-0.0637667
rec.sport.baseball,-10.864299,-0.19068989,-1.1108857
talk.politics.mideast,5.984986,10.055111,6.3451724
sci.med,1.2233415,-7.303515,-9.353091
rec.autos,6.212787,-1.6690558,0.1337935
rec.autos,-14.113892,3.970692,-1.8177985
rec.autos,-3.481539,6.242136,-6.732662
sci.med,-8.159194,3.5088155,-8.104288
sci.med,-0.3177058,-1.5023144,-4.387937
rec.autos,-4.518132,2.5686784,-3.3722723
talk.politics.mideast,6.029775,6.5311847,1.3254284
talk.politics.mideast,4.717217,7.877209,6.8476586
comp.graphics,3.3562424,-12.121985,1.643279
sci.med,1.6589919,0.8883829,-6.208768
sci.med,0.08155691,-8.24367,3.0039425
talk.politics.mideast,-1.8914673,6.0874166,-0.5667554
talk.politics.mideast,-1.6898813,6.25227,1.5460829
sci.med,3.2170973,1.5733835,-2.8469863
sci.med,0.96900666,17.462406,-0.9300727
rec.autos,9.549415,-1.7756325,1.1603279
rec.autos,8.152725,-4.447915,1.1290393
talk.politics.mideast,-2.7001722,6.3091617,1.3555925
comp.graphics,9.509671,-10.894988,-1.4622495
talk.politics.mideast,0.86702096,3.202852,4.483097
talk.politics.mideast,-1.992468,6.5888567,0.057218276
talk.politics.mideast,5.4099665,8.994674,5.246904
talk.politics.mideast,2.749669,3.4949605,4.853409
rec.autos,10.367723,-0.7395033,3.7007487
talk.politics.mideast,2.99993,5.3438835,5.2482543
rec.autos,7.869186,0.16246563,0.08546434
talk.politics.mideast,-2.1697354,18.613762,1.4385458
rec.sport.baseball,-6.1672916,8.170744,-2.4408443
rec.autos,4.4643183,-4.3560944,1.2750161
talk.politics.mideast,6.034678,8.1372,6.408303
rec.sport.baseball,-10.060563,-4.875695,2.5812454
talk.politics.mideast,-0.75731415,-16.96091,3.568011
talk.politics.mideast,-3.8477588,-1.4042627,-13.749984
sci.med,2.8607075,-1.8427094,4.0198803
rec.sport.baseball,-7.1621737,-4.96846,5.126826
rec.sport.baseball,-7.181723,-0.94501865,1.1652591
sci.med,-1.9628794,-3.7879708,1.186294
rec.autos,7.8228965,-2.1531465,1.8131586
rec.autos,-5.607037,12.184275,-4.683764
rec.sport.baseball,-6.8661327,-2.5331707,7.7471843
rec.sport.baseball,-7.1858044,1.5270329,3.6610868
sci.med,-0.21644264,2.5410852,-4.306124
rec.autos,6.9320517,-6.2842937,2.8040717
talk.politics.mideast,-2.5020974,11.3693905,2.316003
rec.sport.baseball,-10.13848,0.39983582,0.5531979
talk.politics.mideast,1.7261218,6.2592826,4.232416
sci.med,-1.1145561,17.377947,0.18800019
rec.autos,-4.8428593,6.906749,-6.535139
comp.graphics,1.1998718,18.717648,-1.3628349
rec.autos,-3.8327668,-0.5045261,-1.006232
comp.graphics,3.6625912,4.179153,-6.3913975
rec.autos,-4.0625033,6.775784,5.8184
sci.med,-1.5449859,-4.9237313,-1.6978065
sci.med,1.0144095,-4.26638,-2.1811664
rec.autos,-1.754785,2.7793233,0.8494485
rec.sport.baseball,-3.3861961,2.8070376,4.359063
comp.graphics,0.7880341,3.433858,-10.099012
rec.autos,5.5498867,-7.1485667,1.5042076
talk.politics.mideast,5.8188276,10.6165495,6.186141
comp.graphics,3.766624,15.913517,-2.553112
talk.politics.mideast,-3.283356,13.385841,-1.3014199
rec.autos,-10.276512,9.118948,1.4455659
talk.politics.mideast,4.835602,9.294168,3.3689692
rec.autos,7.8673153,-7.5394034,5.7298846
rec.autos,1.6844068,-9.194625,4.4469957
rec.sport.baseball,-7.2378917,4.6935167,2.022065
comp.graphics,7.2744412,-15.48993,0.5175459
talk.politics.mideast,1.2522553,3.4125388,4.04462
sci.med,-4.0329127,-7.4487767,-3.420417
sci.med,-2.1054556,-5.4929094,-4.0310645
sci.med,-0.17662954,2.0312123,-3.8024313
comp.graphics,8.953131,-0.44385913,1.9885889
rec.autos,4.015116,-3.8411102,4.1914062
rec.autos,5.0919347,-4.629404,0.1391242
talk.politics.mideast,3.4994879,9.988217,7.0758224
comp.graphics,8.2865925,-15.077326,-0.7189161
rec.sport.baseball,-4.8543468,2.0098085,-0.54461867
rec.autos,-6.1751494,13.267346,-4.1851325
sci.med,4.629088,-4.2992377,-5.5655794
rec.autos,5.329259,-6.1272774,6.861546
rec.autos,6.56966,-5.535085,4.829534
comp.graphics,2.1827579,-11.989843,0.30606395
sci.med,0.17937195,-2.9455242,-8.652759
rec.autos,10.51594,-3.3874893,-2.536776
rec.autos,3.410853,-2.5283535,-0.359258
talk.politics.mideast,1.3286115,5.149231,5.282012
comp.graphics,7.6270027,-13.759503,0.06682776
rec.sport.baseball,-8.016904,3.9646568,-4.705325
rec.autos,-3.7444236,1.0078672,-2.5882914
talk.politics.mideast,7.7540812,2.1594398,7.657542
comp.graphics,2.929885,13.713223,-2.842076
rec.autos,-3.1060252,2.6326878,-3.3568883
comp.graphics,-3.3231683,5.438761,-11.678347
rec.autos,0.7715359,-8.877074,3.050034
rec.sport.baseball,-4.3160357,14.598184,-5.1635675
talk.politics.mideast,2.1700253,2.1452131,6.166348
sci.med,-0.7408534,-3.2995908,-2.1234999
sci.med,-0.27178487,-7.527896,-9.226067
rec.autos,7.326728,1.86967,-8.379462
sci.med,0.6878253,-2.8060343,-0.30660918
rec.autos,8.992869,-7.9865503,-0.96767783
rec.autos,6.382211,-1.6335073,-1.8988963
rec.autos,-0.3586195,-8.477206,5.1800785
sci.med,-1.8038064,-2.7528994,-8.913979
rec.sport.baseball,-6.2432423,-1.898188,4.1749434
comp.graphics,6.4575515,-12.04502,-2.1622446
comp.graphics,-0.981108,6.450108,-9.0758705
talk.politics.mideast,-8.38391,5.7911134,-7.9476757
rec.sport.baseball,4.8564453,12.460973,-4.3764486
talk.politics.mideast,-1.6316046,9.490128,1.3366953
rec.autos,-2.8269155,4.628118,-6.5907073
sci.med,0.36838448,-3.4680474,-7.4979234
comp.graphics,5.784935,-11.331814,-2.8370585
talk.politics.mideast,-2.249455,19.541323,0.8356713
sci.med,0.65218925,18.010908,-1.5761598
talk.politics.mideast,-0.55927545,7.028823,-0.4418904
talk.politics.mideast,-3.1310973,-12.7805805,3.5776863
sci.med,-5.15675,8.76267,8.324607
rec.sport.baseball,-9.129703,-0.558625,8.112993
sci.med,6.154685,-7.5755215,-5.729689
rec.autos,7.881384,-0.40579346,2.7136354
rec.sport.baseball,-6.491521,-1.5569661,6.5618057
sci.med,2.2230349,15.791211,-0.83956695
talk.politics.mideast,1.5426767,3.0596058,10.065918
talk.politics.mideast,-4.443796,12.571049,-2.7826312
comp.graphics,1.1206917,-14.103881,3.1050656
sci.med,1.1389133,15.626097,-1.0867119
comp.graphics,-7.367124,0.19252938,-6.725836
comp.graphics,0.955685,-12.426951,-0.07047916
talk.politics.mideast,-4.725823,9.6711855,-2.4853208
comp.graphics,-0.5836727,-13.970156,-2.602949
talk.politics.mideast,3.1290908,8.720198,-0.37619877
rec.autos,-4.4881387,6.2702227,-5.2046943
sci.med,-0.4838706,-9.512308,-4.814241
rec.sport.baseball,-8.510207,2.7101557,2.6674812
rec.sport.baseball,-7.4899364,2.5674298,8.933223
comp.graphics,1.4038972,12.532397,-9.27063
rec.autos,-3.5416842,6.790673,-6.0356708
talk.politics.mideast,6.135629,8.622084,6.375978
sci.med,0.37301725,2.1403298,-5.318742
talk.politics.mideast,5.382344,4.1650376,0.059035346
sci.med,4.161941,-8.9995165,-8.709694
sci.med,1.7377776,-2.5294,-8.952705
talk.politics.mideast,5.560677,6.7838693,6.949308
sci.med,-0.7348996,1.3888409,-3.9324758
sci.med,-3.4356728,-4.541424,-8.12825
rec.autos,11.117757,-0.89370966,-0.15165718
rec.sport.baseball,-1.6861631,-6.7519712,5.4888988
comp.graphics,5.37124,-13.559233,2.044814
talk.politics.mideast,7.0460734,8.089933,9.687645
sci.med,-3.1130257,-11.075074,-0.74073416
sci.med,-5.9338636,-7.5396986,-6.9558682
sci.med,-4.207165,-7.7649093,-1.8289441
sci.med,-1.5106609,-2.650937,3.2303727
rec.autos,-1.6085006,4.7461023,-5.487679
talk.politics.mideast,7.6538715,2.95315,6.1619496
rec.sport.baseball,-7.683778,-4.132577,7.9544673
rec.sport.baseball,-9.815785,-1.1271844,0.3797166
comp.graphics,5.6674447,-18.092178,2.864248
rec.sport.baseball,5.939929,-2.2364206,-3.6732209
sci.med,-0.92408913,-2.3570335,-5.1916976
comp.graphics,4.1760716,-17.278435,0.14850259
comp.graphics,-2.1066144,20.204603,-2.1228995
rec.autos,-2.1814606,10.55539,-3.6137233
comp.graphics,-1.0981386,-13.429141,-2.026514
talk.politics.mideast,-1.5984381,7.038418,0.6736947
rec.sport.baseball,-4.4822054,4.345899,4.454032
rec.sport.baseball,-6.4215007,8.813421,-1.0255463
rec.autos,5.938482,-19.22799,2.2428107
rec.autos,8.246934,-4.997456,-1.4668975
comp.graphics,7.663603,-15.132747,-1.8995911
talk.politics.mideast,-7.550898,-10.272098,3.032525
talk.politics.mideast,3.70294,3.0794983,10.8591385
rec.autos,11.344099,-2.9382856,-3.6994083
talk.politics.mideast,6.156795,5.481192,7.072686
talk.politics.mideast,-0.11425337,6.0876565,1.9893215
sci.med,-2.0441697,-9.378836,-2.5128539
talk.politics.mideast,-2.7613015,6.866213,1.2105064
rec.sport.baseball,-6.479101,-3.8955414,8.422057
rec.sport.baseball,-5.820678,10.533742,-2.5142992
sci.med,-4.3094044,-11.538143,-1.0510796
rec.sport.baseball,-5.594923,-2.4274004,4.7891273
comp.graphics,2.9255269,-15.831113,0.06845495
rec.sport.baseball,-2.1183736,0.11000584,6.491065
rec.autos,-0.880848,15.928454,-6.409
talk.politics.mideast,-3.4450092,8.979094,-0.37331173
talk.politics.mideast,0.00358201,7.3089232,6.1458225
comp.graphics,-0.903495,-15.5422735,1.2678906
rec.sport.baseball,-5.132434,-1.9447153,1.38377
sci.med,4.752113,14.84915,-0.78667
rec.sport.baseball,-7.33156,-3.4797623,9.641184
comp.graphics,4.5347385,-13.371856,3.637491
sci.med,3.3353224,-2.1179326,-6.222632
rec.autos,3.925309,-8.190243,3.9034727
talk.politics.mideast,-4.5812817,-7.1114807,2.8972948
rec.autos,-3.6872082,0.6745527,-2.4299476
rec.sport.baseball,-4.094201,3.837039,3.716018
rec.sport.baseball,-11.312652,1.9029044,1.2960092
rec.autos,7.2206087,-6.17738,3.7404697
rec.autos,2.4342418,-2.6149743,1.1548885
comp.graphics,-3.4661653,10.678132,-6.0312366
rec.autos,-3.8160892,-0.5073834,-1.008926
comp.graphics,6.505445,-12.702128,-3.7212093
sci.med,-6.3951874,-6.682195,-4.3499804
rec.sport.baseball,-9.156625,3.5669348,1.9678375
rec.sport.baseball,-10.256289,8.729062,1.9724153
sci.med,0.24746424,-10.164328,3.5723894
rec.sport.baseball,-0.8629096,13.94774,-1.368441
rec.autos,5.945774,-4.526719,6.250772
comp.graphics,1.2864691,5.4875755,-11.809209
rec.sport.baseball,-7.080812,1.7485024,2.2969024
rec.autos,9.841995,-3.2236853,-3.99035
comp.graphics,-1.1952256,6.832072,-11.865668
sci.med,-2.2640274,-4.9065456,-9.979208
rec.autos,-0.3884097,5.7240143,-5.042571
comp.graphics,0.8805606,5.851178,-10.001455
sci.med,3.035385,-4.277788,-3.910042
rec.sport.baseball,-7.0247684,3.4719307,2.5288475
sci.med,2.5775247,-10.421155,-6.172127
talk.politics.mideast,7.1714354,7.707835,7.4180174
rec.autos,7.9577937,-5.0176187,-3.7764654
talk.politics.mideast,0.86290795,7.467477,4.3699174
rec.sport.baseball,-4.813048,7.3482404,-2.726875
sci.med,-2.5161135,18.534986,-0.74694
rec.sport.baseball,-11.252098,0.73992366,4.811998
comp.graphics,3.8096244,3.6132057,-6.095813
sci.med,-2.7282925,-4.379651,-3.2283754
talk.politics.mideast,0.55047745,8.854861,-0.13285008
comp.graphics,9.082653,-14.490071,2.143648
comp.graphics,8.535835,-15.306468,4.0468817
talk.politics.mideast,-3.7366662,-5.079943,1.9694386
sci.med,5.646842,-1.0328562,-8.2459755
rec.sport.baseball,-8.0373535,-2.076091,6.7996097
rec.autos,5.4847536,6.5910654,-5.166637
talk.politics.mideast,-7.3235607,-1.6186656,-5.0223417
sci.med,-2.1400316,-4.584156,-9.094707
comp.graphics,0.54323685,-13.507999,-1.6489761
rec.sport.baseball,-7.009216,1.762369,4.934542
comp.graphics,8.523198,-10.6291685,0.502212
rec.sport.baseball,-5.6692977,5.631713,6.3947062
comp.graphics,9.054536,-15.567249,0.54805905
sci.med,2.6016617,-10.650625,-4.4249344
rec.autos,-3.8319345,12.540959,-5.676274
sci.med,0.33177444,-1.0561502,-7.370866
talk.politics.mideast,-3.9035904,-3.9216442,4.2198787
rec.sport.baseball,-7.5712624,-0.82639414,3.8546612
rec.autos,3.0507298,-9.914887,2.519739
comp.graphics,3.959515,-17.966475,1.0461643
rec.autos,4.635365,-3.9774666,3.9089322
comp.graphics,4.471443,-15.93556,2.9116898
rec.autos,6.737513,-8.4155,2.9642348
talk.politics.mideast,3.5338101,9.8880625,6.1008716
rec.sport.baseball,-4.614308,-1.6247439,7.7018642
sci.med,4.385317,-6.1959133,-5.4767413
rec.autos,5.9702916,-3.283815,-2.3760538
rec.autos,-8.211157,1.2597972,-7.4389825
rec.sport.baseball,-9.788104,7.4901075,0.71965766
rec.sport.baseball,-12.427248,1.9685891,7.223864
comp.graphics,4.913094,-15.94938,-0.8712733
rec.sport.baseball,-5.9545474,2.4789128,-1.0988288
sci.med,0.018764222,-7.8003297,0.29265618
comp.graphics,3.2003927,-9.50581,0.9986273
sci.med,-5.9612103,-3.3796122,-4.6854224
rec.autos,-8.088797,1.528573,-2.6004064
rec.sport.baseball,-1.2403482,-0.14471368,2.015026
rec.autos,7.107318,-5.747535,-1.6599725
rec.autos,3.7086198,-6.3324237,9.538477
rec.sport.baseball,-7.839034,-0.109613135,0.98856115
rec.sport.baseball,-3.958646,3.030751,2.2252584
talk.politics.mideast,3.0333498,1.3898749,7.837378
sci.med,3.510316,-2.0516138,-6.2848444
comp.graphics,2.5727868,-9.784961,3.7900763
talk.politics.mideast,2.0009284,5.055346,6.5734334
sci.med,-3.0726113,-1.1134022,-6.3463125
sci.med,-3.4163811,-4.935371,-8.642652
sci.med,-5.344287,-9.822367,-5.3778925
rec.sport.baseball,-10.012287,1.2866784,4.6850123
rec.autos,4.259053,-9.13834,7.930216
talk.politics.mideast,3.046818,3.6188262,0.034637578
talk.politics.mideast,1.2980336,-1.405535,6.7640867
comp.graphics,6.6613092,-12.103556,0.98329854
talk.politics.mideast,3.729013,5.705644,3.5768228
rec.autos,1.3750614,9.14241,-8.134709
talk.politics.mideast,-2.2540672,8.061431,0.76429516
sci.med,-2.6306636,-7.1049123,-7.861902
comp.graphics,3.350902,-9.906561,1.4145397
comp.graphics,5.4207892,-9.58969,0.716021
rec.sport.baseball,-11.016569,-0.4397015,-0.0771373
talk.politics.mideast,7.9070363,7.4386535,3.6485643
rec.sport.baseball,-6.836891,5.629314,-11.698207
rec.sport.baseball,-12.407263,1.9615066,7.21206
rec.sport.baseball,-4.6467996,-1.0606425,3.4779572
sci.med,-0.1942396,0.14520252,-5.925957
rec.sport.baseball,-5.889826,4.863512,3.1599202
talk.politics.mideast,-0.8664002,6.219444,1.0026194
rec.sport.baseball,-10.5756445,3.3896132,3.6902428
rec.autos,5.993736,-4.895904,2.9494267
talk.politics.mideast,1.2251579,5.759509,1.393665
rec.sport.baseball,-9.294652,0.1054609,-2.4556658
rec.autos,3.0640311,15.597691,-2.432256
talk.politics.mideast,-3.8460684,-1.4056891,-13.753054
rec.autos,1.309556,11.3330145,-5.1071124
rec.sport.baseball,-10.25459,2.153377,-6.768578
rec.autos,5.214861,-8.518095,4.555546
rec.sport.baseball,-8.204628,-4.469938,0.85676503
rec.sport.baseball,-8.075126,3.6561964,5.644558
sci.med,-0.2346422,-7.3725457,-9.289915
sci.med,-3.2002637,-8.9108,-6.3954263
rec.sport.baseball,1.4102582,-9.72764,8.409331
talk.politics.mideast,1.2498338,3.8472948,6.6114187
rec.sport.baseball,-10.534794,-3.5516393,7.408993
rec.sport.baseball,0.7831878,-12.629649,6.3359203
rec.autos,-7.189466,1.7829847,-5.963122
sci.med,2.4607942,-2.7087712,-2.3059318
talk.politics.mideast,2.134092,4.896315,9.355436
comp.graphics,7.278117,-16.78063,1.7209672
talk.politics.mideast,3.4160595,8.11626,5.330738
rec.sport.baseball,-6.7274985,3.1255994,-2.7390084
rec.sport.baseball,-6.759253,-1.3676828,4.970498
rec.autos,2.273296,-6.483486,4.589139
rec.autos,9.368233,1.0527303,-4.4135356
sci.med,-1.9363357,-3.554549,1.1235806
rec.sport.baseball,-6.0815406,10.701676,-2.1209445
talk.politics.mideast,0.6167857,2.7212677,5.752521
sci.med,-3.7093399,-2.577258,-8.666354
comp.graphics,3.3738718,-14.4179735,-0.25437585
rec.autos,6.506211,-3.0997393,-4.172326
