,x,y,z
rec.sport.baseball,0.037882965,-0.30057356,0.040812276
rec.autos,0.010084894,-0.07929179,0.010842182
comp.graphics,-0.08717274,0.69464606,-0.09400041
rec.sport.baseball,0.004412028,-0.03420465,0.0047302735
sci.med,0.0036696235,-0.028273739,0.0039259833
rec.autos,0.025942637,-0.20553151,0.027939659
rec.sport.baseball,-0.043089222,0.3438234,-0.046482254
comp.graphics,0.04063133,-0.32243094,0.04377348
talk.politics.mideast,0.0073034186,-0.05718867,0.007842998
sci.med,-0.10916237,0.86962914,-0.1177053
rec.sport.baseball,-0.0010356439,0.009140156,-0.0011468693
rec.autos,-0.0026225494,0.021810323,-0.0028572865
rec.autos,-0.043850504,0.3498863,-0.04730226
rec.autos,-0.021465492,0.17173126,-0.023164032
talk.politics.mideast,-0.0012896485,0.011182381,-0.0014184657
rec.sport.baseball,-0.0066755265,0.054035455,-0.007224031
rec.autos,-0.033387884,0.26659223,-0.03601875
sci.med,-0.102728926,0.818455,-0.11077327
comp.graphics,0.03391914,-0.26902345,0.036543176
rec.sport.baseball,-0.071438566,0.5694286,-0.07703834
comp.graphics,0.032894444,-0.26088372,0.035434622
rec.sport.baseball,0.0048011565,-0.037293803,0.0051465444
talk.politics.mideast,0.00030849274,-0.0015505898,0.00030520203
sci.med,0.02337992,-0.18513991,0.025176482
rec.autos,0.0150291845,-0.11870499,0.016176082
rec.autos,0.007297361,-0.057120916,0.007840396
rec.autos,-0.026498685,0.2117828,-0.028591152
sci.med,-0.011792307,0.0947573,-0.012740657
sci.med,0.013605208,-0.10734313,0.014639067
rec.autos,-0.019619646,0.1570535,-0.021178102
talk.politics.mideast,-0.004367282,0.035732124,-0.004736576
talk.politics.mideast,0.00048192384,-0.0029294984,0.0004893215
comp.graphics,0.03884128,-0.30820242,0.04184853
sci.med,0.0056275665,-0.043872807,0.0060380613
sci.med,0.03462245,-0.27461055,0.037295043
talk.politics.mideast,-0.021382295,0.17114422,-0.023085136
talk.politics.mideast,-0.015787402,0.12655266,-0.017045444
sci.med,0.0062953485,-0.04918023,0.0067567755
sci.med,-0.10096955,0.80445415,-0.108875245
rec.autos,0.011526229,-0.090835646,0.012392314
rec.autos,0.0219085,-0.17345834,0.023595862
talk.politics.mideast,-0.015021654,0.1204506,-0.01622138
comp.graphics,0.013074957,-0.10312938,0.014066771
talk.politics.mideast,0.009039292,-0.07097146,0.009709815
talk.politics.mideast,-0.025555974,0.20427485,-0.027577186
talk.politics.mideast,-0.00066047383,0.006156044,-0.0007407576
talk.politics.mideast,0.006897624,-0.05396406,0.007419556
rec.autos,0.019909201,-0.15752658,0.021441739
talk.politics.mideast,0.001377324,-0.010057823,0.0014564634
rec.autos,0.0064911917,-0.05067291,0.0069638994
talk.politics.mideast,-0.10560859,0.8413677,-0.11387525
rec.sport.baseball,-0.039252073,0.3132357,-0.04233761
rec.autos,0.023425285,-0.18551244,0.02522938
talk.politics.mideast,0.0027336178,-0.020823713,0.0029198956
rec.sport.baseball,0.033747558,-0.2676284,0.03635111
talk.politics.mideast,0.040284194,-0.31967652,0.0434006
talk.politics.mideast,-8.204257e-06,0.0009679898,-3.81503e-05
sci.med,0.024212372,-0.19178464,0.02607467
rec.sport.baseball,0.029131839,-0.23091912,0.03137872
rec.sport.baseball,0.011121004,-0.08751542,0.011956451
sci.med,0.020081954,-0.15888314,0.021622619
rec.autos,0.015420808,-0.1218227,0.016601825
rec.autos,-0.06253923,0.49863312,-0.06744416
rec.sport.baseball,0.024412911,-0.19334483,0.026288673
rec.sport.baseball,0.005378888,-0.04187208,0.0057730796
sci.med,-0.0061933673,0.05020267,-0.0067063035
rec.autos,0.031191187,-0.24730323,0.033596996
talk.politics.mideast,-0.04023454,0.3211227,-0.043400783
rec.sport.baseball,0.0018321986,-0.013649416,0.001944765
talk.politics.mideast,-0.0004209676,0.004299275,-0.00047997158
sci.med,-0.10267324,0.818015,-0.11071163
rec.autos,-0.037251882,0.29735124,-0.040189788
comp.graphics,-0.10233574,0.81531507,-0.11034749
rec.autos,0.0046878196,-0.036399182,0.005025955
comp.graphics,0.00280459,-0.021392908,0.0029958116
rec.autos,-0.004319165,0.03528498,-0.00468493
sci.med,0.021093242,-0.16693309,0.022707975
sci.med,0.016143683,-0.12756537,0.01737477
rec.autos,-0.0076933783,0.062106404,-0.008317678
rec.sport.baseball,0.0048302202,-0.037541647,0.005180742
comp.graphics,0.0024550993,-0.018629925,0.00261991
rec.autos,0.035034865,-0.27790692,0.037740298
talk.politics.mideast,-0.005824704,0.0472769,-0.006305739
comp.graphics,-0.058748562,0.46845904,-0.06335556
talk.politics.mideast,-0.0625463,0.49865013,-0.067452155
rec.autos,-0.033079024,0.26417315,-0.035684656
talk.politics.mideast,-0.00014580223,0.0020735175,-0.00018447243
rec.autos,0.037673827,-0.29887384,0.040585946
rec.autos,0.04146127,-0.32905504,0.044670314
rec.sport.baseball,-0.014903629,0.119509615,-0.016094387
comp.graphics,0.036737848,-0.2914496,0.039573926
talk.politics.mideast,0.0034583497,-0.026737839,0.0037064403
sci.med,0.031879738,-0.25278834,0.034339655
sci.med,0.02368497,-0.18756273,0.025506295
sci.med,-0.007834456,0.06325228,-0.008483344
comp.graphics,0.013337147,-0.105240904,0.014351928
rec.autos,0.030662099,-0.24310188,0.033026997
rec.autos,0.021842932,-0.17293006,0.02351853
talk.politics.mideast,0.0011146503,-0.007946841,0.0011726207
comp.graphics,0.025114074,-0.19894597,0.027046219
rec.sport.baseball,0.0020407224,-0.015355726,0.002175475
rec.autos,-0.064853385,0.5170177,-0.06994017
sci.med,0.01208432,-0.09527273,0.012999973
rec.autos,0.039393686,-0.3125814,0.04243981
rec.autos,0.031912677,-0.25305477,0.034374386
comp.graphics,0.036837835,-0.2922526,0.039687194
sci.med,0.0011087101,-0.007923612,0.0011664382
rec.autos,0.010735617,-0.084508196,0.011546978
rec.autos,0.013427934,-0.105954625,0.014449186
talk.politics.mideast,-0.002255302,0.01888031,-0.0024597703
comp.graphics,0.021346852,-0.16895652,0.02298276
rec.sport.baseball,-0.0154889645,0.124200754,-0.016725294
rec.autos,-0.00963453,0.07758316,-0.010411404
talk.politics.mideast,0.020206675,-0.15989152,0.021754196
comp.graphics,-0.06793723,0.54157716,-0.07326595
rec.autos,-0.013033288,0.104640186,-0.01407909
comp.graphics,-0.014199477,0.11389852,-0.015336457
rec.autos,0.040196378,-0.31895426,0.04330466
rec.sport.baseball,-0.0655974,0.5229567,-0.07074311
talk.politics.mideast,0.013797895,-0.10894781,0.014851213
sci.med,0.016570475,-0.13098153,0.01783425
sci.med,0.025274117,-0.200232,0.02721835
rec.autos,0.010300764,-0.08105294,0.011074552
sci.med,0.01436216,-0.11337397,0.015451052
rec.autos,0.030588206,-0.24250191,0.032945447
rec.autos,0.013272116,-0.10473256,0.014281501
rec.autos,0.03745568,-0.29713988,0.04034949
sci.med,0.013722608,-0.1083145,0.01476353
rec.sport.baseball,0.01460059,-0.11529688,0.015715241
comp.graphics,0.025341326,-0.20077397,0.027292687
comp.graphics,-0.021179618,0.16946702,-0.02286071
talk.politics.mideast,-0.023196477,0.18551062,-0.02503231
rec.sport.baseball,-0.02953625,0.23595928,-0.031867124
talk.politics.mideast,-0.03069778,0.24520119,-0.03312224
rec.autos,-0.007377924,0.059624758,-0.0079820845
sci.med,0.008629751,-0.067748785,0.009274073
comp.graphics,0.014643143,-0.115626305,0.015758375
talk.politics.mideast,-0.10774949,0.85842,-0.116182834
sci.med,-0.1023021,0.8150507,-0.110313065
talk.politics.mideast,-0.016136225,0.12929977,-0.017421992
talk.politics.mideast,0.03886726,-0.30839518,0.041872095
sci.med,0.004583929,-0.03552142,0.004910946
rec.sport.baseball,0.020155087,-0.15948239,0.021701453
sci.med,0.032035705,-0.25402358,0.034510236
rec.autos,0.018663658,-0.14763577,0.020093655
rec.sport.baseball,0.022153106,-0.17539398,0.023855783
sci.med,-0.081210524,0.64722353,-0.08756969
talk.politics.mideast,0.016575856,-0.1310512,0.01784729
talk.politics.mideast,-0.061834604,0.49300888,-0.06668544
comp.graphics,0.03977917,-0.31566378,0.042853944
sci.med,-0.087007105,0.6933313,-0.09382339
comp.graphics,-0.0008330479,0.007544556,-0.00092537486
comp.graphics,0.035540763,-0.28193483,0.038282268
talk.politics.mideast,-0.04693479,0.37444293,-0.050625637
comp.graphics,0.039479095,-0.31328034,0.042531166
talk.politics.mideast,-0.0085068755,0.06861132,-0.009198724
rec.autos,-0.021909416,0.17529088,-0.023649057
sci.med,0.031345893,-0.24851999,0.03376173
rec.sport.baseball,0.0026743019,-0.020348622,0.0028554394
rec.sport.baseball,0.008602711,-0.06755346,0.009244137
comp.graphics,-0.047024958,0.3751444,-0.050721552
rec.autos,-0.033196326,0.26508757,-0.035806816
talk.politics.mideast,0.0031723436,-0.024340402,0.003389752
sci.med,-0.0026803243,0.022223938,-0.0029157524
talk.politics.mideast,0.0041346196,-0.032012973,0.00443
sci.med,0.018588487,-0.1470283,0.02001638
sci.med,0.0014759396,-0.010833449,0.0015639893
talk.politics.mideast,0.003622766,-0.027936315,0.0038799578
sci.med,-0.016374236,0.13125923,-0.017682863
sci.med,0.018786624,-0.14859661,0.020226374
rec.autos,0.011399657,-0.089823075,0.01226401
rec.sport.baseball,0.03402311,-0.26984176,0.036650233
comp.graphics,0.027598875,-0.21870966,0.029723791
talk.politics.mideast,0.007140435,-0.05590777,0.0076711867
sci.med,0.03921896,-0.31117144,0.04224982
sci.med,0.027510101,-0.21798323,0.029625677
sci.med,0.033202287,-0.2632409,0.035766337
sci.med,0.017163185,-0.13569717,0.01847609
rec.autos,-0.013122895,0.10533482,-0.014177842
talk.politics.mideast,0.017952994,-0.14196025,0.019329106
rec.sport.baseball,0.026256692,-0.20806912,0.028281096
rec.sport.baseball,0.010869312,-0.08559153,0.0116921235
comp.graphics,0.03760092,-0.29828215,0.040505785
rec.sport.baseball,0.012019414,-0.09467022,0.012928516
sci.med,0.013698941,-0.10809548,0.014741702
comp.graphics,0.040182605,-0.3188612,0.043289043
comp.graphics,-0.10798851,0.8603078,-0.11644075
rec.autos,-0.041298807,0.32957917,-0.044548653
comp.graphics,0.040749237,-0.32338068,0.04390197
talk.politics.mideast,-0.02082874,0.16662888,-0.022484701
rec.sport.baseball,-0.00021819159,0.0026372524,-0.00026084972
rec.sport.baseball,-0.0388091,0.30973876,-0.04186063
rec.autos,0.03255202,-0.25814548,0.035064965
rec.autos,0.023169165,-0.1834893,0.024951201
comp.graphics,0.0219272,-0.17359245,0.02361117
talk.politics.mideast,0.031515148,-0.24991074,0.03394844
talk.politics.mideast,0.021045435,-0.16658002,0.022660498
rec.autos,0.012126111,-0.095580354,0.013044445
talk.politics.mideast,0.0043939073,-0.03407729,0.0047134524
talk.politics.mideast,-0.017836146,0.14285804,-0.019254196
sci.med,0.033019304,-0.26187834,0.035568755
talk.politics.mideast,-0.026212715,0.20954368,-0.0282845
rec.sport.baseball,0.027974486,-0.22170077,0.030127993
rec.sport.baseball,-0.056181453,0.4480109,-0.060591772
sci.med,0.035763733,-0.28371435,0.038529582
rec.sport.baseball,0.020465128,-0.16194221,0.022035122
comp.graphics,0.03733279,-0.29614908,0.040212464
rec.sport.baseball,0.0074420804,-0.058303308,0.007995007
rec.autos,-0.072164066,0.5751861,-0.07782115
talk.politics.mideast,-0.03428681,0.2737612,-0.03699054
talk.politics.mideast,0.0017765111,-0.01319064,0.001886483
comp.graphics,0.040535983,-0.32167748,0.043673854
rec.sport.baseball,0.019025903,-0.15048578,0.02048332
sci.med,-0.031204477,0.24923913,-0.033667047
rec.sport.baseball,0.029073903,-0.23044796,0.03131137
comp.graphics,0.030484093,-0.24170116,0.032837227
sci.med,0.014740028,-0.11638719,0.015860781
rec.autos,0.03436711,-0.2725855,0.03702255
talk.politics.mideast,0.031891435,-0.25287586,0.034355175
rec.autos,0.0003898703,-0.0021912046,0.00039062355
rec.sport.baseball,0.000564717,-0.0035795714,0.0005751752
rec.sport.baseball,0.00026600756,-0.0012406785,0.00025685868
rec.autos,0.031036008,-0.2460745,0.03342716
rec.autos,0.017740369,-0.1402622,0.0190964
comp.graphics,-0.05085958,0.4056522,-0.054852195
rec.autos,0.0061077196,-0.047705203,0.0065574767
comp.graphics,0.028344212,-0.22467534,0.030530514
sci.med,0.034090403,-0.27038652,0.03672321
rec.sport.baseball,-0.010613775,0.08538961,-0.011469783
rec.sport.baseball,-0.025234874,0.2017361,-0.027232373
sci.med,0.03609176,-0.28631544,0.038880743
rec.sport.baseball,-0.07127538,0.5681388,-0.07686454
rec.autos,0.037271038,-0.2957002,0.040152036
comp.graphics,-0.0038911381,0.03187278,-0.004224051
rec.sport.baseball,0.008237233,-0.06464677,0.008853739
rec.autos,0.007998977,-0.06274937,0.008595734
comp.graphics,-0.021889798,0.17511615,-0.02362279
sci.med,0.019322168,-0.1528549,0.02080064
rec.autos,-0.020379685,0.1630906,-0.022000339
comp.graphics,-4.485434e-05,0.0012631301,-7.22078e-05
sci.med,0.013391958,-0.10566492,0.014406623
rec.sport.baseball,-0.005941248,0.048237745,-0.0064334525
sci.med,0.028951043,-0.22951558,0.031185362
talk.politics.mideast,0.008301154,-0.065151416,0.008918263
rec.autos,0.012145335,-0.095741674,0.01306527
talk.politics.mideast,0.00036351252,-0.0019974154,0.0003647772
rec.sport.baseball,-0.035953578,0.2870037,-0.038782854
sci.med,-0.10613461,0.845574,-0.114445746
rec.sport.baseball,0.0059322603,-0.046275616,0.006363096
comp.graphics,0.008816032,-0.06925903,0.009474601
sci.med,0.021360913,-0.16907167,0.022998305
talk.politics.mideast,-0.028440533,0.22723539,-0.030686235
comp.graphics,0.018732216,-0.14814268,0.020163845
comp.graphics,0.02436356,-0.19297424,0.026247146
talk.politics.mideast,0.027754739,-0.21996512,0.029892026
sci.med,-0.0058134766,0.04716337,-0.006293328
rec.sport.baseball,0.020745868,-0.1641594,0.022333186
rec.autos,-0.013940945,0.11187622,-0.015059325
talk.politics.mideast,0.006103501,-0.047652412,0.0065538804
sci.med,0.014578628,-0.1151006,0.015687896
comp.graphics,0.037132982,-0.29458532,0.039999496
rec.sport.baseball,0.010177975,-0.08006002,0.010943248
comp.graphics,0.018249284,-0.14432338,0.019645356
rec.sport.baseball,0.0039100433,-0.03017825,0.004186988
comp.graphics,0.027785173,-0.2202184,0.029924795
sci.med,0.02218077,-0.17561516,0.023883494
rec.autos,-0.061892565,0.4934658,-0.066749044
sci.med,0.010804433,-0.08506052,0.011618356
talk.politics.mideast,0.03330202,-0.26410908,0.035874408
rec.sport.baseball,0.010732761,-0.08450111,0.011545041
rec.autos,0.03987778,-0.3164572,0.042964533
comp.graphics,0.040865026,-0.32429436,0.044025198
rec.autos,0.029632807,-0.23490289,0.03191603
comp.graphics,0.035979375,-0.28540036,0.038758926
rec.autos,0.03832089,-0.30403817,0.04128533
talk.politics.mideast,-0.003984837,0.032621395,-0.004321242
rec.sport.baseball,0.025809167,-0.20446976,0.027795713
sci.med,0.01425786,-0.112533405,0.015346134
rec.autos,0.013380217,-0.10554744,0.0143944975
rec.autos,-0.0038318222,0.031410083,-0.0041556107
rec.sport.baseball,-0.013387511,0.10744936,-0.014459451
rec.sport.baseball,0.016788812,-0.13266636,0.018066471
comp.graphics,0.037622083,-0.2984984,0.040527582
rec.sport.baseball,-0.0041554067,0.033996888,-0.004507786
sci.med,0.029968916,-0.23757182,0.03227932
comp.graphics,0.02741839,-0.21730489,0.02952897
sci.med,0.019410726,-0.15353876,0.020897936
rec.autos,-0.0016846278,0.014340218,-0.001842907
rec.sport.baseball,0.0029233776,-0.022362161,0.003125257
rec.autos,0.025690094,-0.20353514,0.027670184
rec.autos,0.028059322,-0.22241034,0.030219771
rec.sport.baseball,0.0020492275,-0.015424559,0.0021835805
rec.sport.baseball,-0.0015594396,0.013305836,-0.001706789
talk.politics.mideast,0.009034734,-0.07096186,0.009709128
sci.med,0.00915983,-0.07198333,0.009845544
comp.graphics,0.03989766,-0.31658828,0.04298556
talk.politics.mideast,0.0028947708,-0.022125877,0.003092363
sci.med,0.0031506822,-0.02416633,0.003370436
sci.med,0.01619254,-0.12795794,0.017428499
sci.med,0.029693423,-0.23538709,0.031981535
rec.sport.baseball,0.006104572,-0.047661066,0.0065531284
rec.autos,0.038808145,-0.30794093,0.041810434
talk.politics.mideast,0.0010402557,-0.0073522837,0.0010928785
talk.politics.mideast,0.0264885,-0.2098885,0.0285284
comp.graphics,0.025100257,-0.19882566,0.027029423
talk.politics.mideast,0.00038704384,-0.0021656905,0.00039000795
rec.autos,-0.022358475,0.17881063,-0.024129221
talk.politics.mideast,-0.030381639,0.24267305,-0.03277629
sci.med,0.024706213,-0.19571945,0.02660598
comp.graphics,0.037656303,-0.29876307,0.0405665
comp.graphics,0.027069965,-0.21451512,0.029156426
rec.sport.baseball,0.010544646,-0.083043955,0.011346849
talk.politics.mideast,0.000472904,-0.0028682523,0.0004831308
rec.sport.baseball,-0.016330523,0.1308932,-0.017636113
rec.sport.baseball,0.014247639,-0.11247582,0.015333583
rec.sport.baseball,0.015557583,-0.122906424,0.016745184
sci.med,-0.004043075,0.03305914,-0.004381808
rec.sport.baseball,-0.017853566,0.14298922,-0.019274658
talk.politics.mideast,-0.016241984,0.13011472,-0.017537443
rec.sport.baseball,0.002762539,-0.021046897,0.0029492737
rec.autos,0.027085233,-0.2146265,0.029174393
