,x,y,z
rec.autos,-5.1790714,-11.261156,-5.279023
sci.med,-23.952948,-4.806479,-4.71914
talk.politics.mideast,-1.6502085,-15.232774,0.20147833
comp.graphics,-1.9022112,22.721388,-7.0036144
talk.politics.mideast,-0.35582346,-3.8788564,-1.7059369
talk.politics.mideast,1.0113305,0.37056208,-0.057492282
rec.sport.baseball,8.796396,-1.3801436,-24.51797
talk.politics.mideast,8.427789,11.072167,-10.273672
sci.med,-8.5259075,-9.225494,2.645412
rec.sport.baseball,4.699317,3.828108,19.989681
rec.sport.baseball,0.26334178,-0.20768455,-1.7703761
sci.med,4.3405905,-25.595642,-5.9988494
sci.med,1.9013637,-17.747534,11.85706
rec.sport.baseball,11.1105585,8.4596,0.5982855
rec.sport.baseball,15.780975,18.111197,-5.4061003
rec.autos,2.5592072,-12.364819,-6.1094856
rec.sport.baseball,9.45005,11.29046,-5.3839464
rec.sport.baseball,-19.628271,0.4677975,-12.30406
talk.politics.mideast,4.9346757,-3.2375562,10.716598
sci.med,-9.709205,-14.592863,7.1485143
rec.autos,-2.240392,-14.053725,-6.6774096
comp.graphics,-6.432753,7.5983176,-10.739802
rec.sport.baseball,5.8233194,-8.073951,-9.627473
comp.graphics,-4.4447284,4.6986456,-12.183235
talk.politics.mideast,1.7109576,17.547943,-2.1440036
rec.sport.baseball,3.2302642,1.1358416,-21.614954
talk.politics.mideast,4.525614,-7.3190045,14.637788
talk.politics.mideast,5.855363,-14.220889,-1.0298615
rec.sport.baseball,18.48035,-2.486145,-18.006113
sci.med,-16.989325,-16.810781,-7.755435
comp.graphics,-9.988001,18.719492,-18.358768
sci.med,-7.522431,-5.4861364,19.596617
sci.med,-15.927127,2.1198547,15.989488
talk.politics.mideast,2.5564632,-2.1416547,1.0264994
rec.sport.baseball,15.032097,-0.49352717,14.045515
rec.sport.baseball,-16.184647,-3.3117678,-6.3347096
rec.sport.baseball,11.16583,12.449545,-0.41787198
comp.graphics,-6.6804852,-2.7024896,-24.74352
sci.med,-10.681168,-0.89378446,10.920153
rec.sport.baseball,9.7033205,4.348031,-8.250297
talk.politics.mideast,8.325583,-8.721235,-2.0854995
sci.med,-5.330866,3.0030138,16.28548
rec.sport.baseball,15.600624,-6.9560056,0.9358746
comp.graphics,3.698386,19.70282,-7.9130793
talk.politics.mideast,24.934921,-6.1590853,-2.9921253
comp.graphics,-4.6190886,1.4202867,-14.620747
sci.med,-6.685492,-10.152708,23.927004
talk.politics.mideast,-5.5478225,-25.895235,-6.4805875
sci.med,-7.1733427,-5.92688,7.4504995
rec.autos,-20.276215,-8.198277,0.04770413
comp.graphics,-1.955322,11.7276325,-15.293517
rec.autos,-13.605449,18.431686,1.6711701
sci.med,-12.3461485,-7.9133134,12.831709
sci.med,-12.475143,-8.928901,-8.736898
rec.autos,-23.641426,2.066583,-2.9930804
rec.sport.baseball,-0.95291924,-19.736666,16.680767
talk.politics.mideast,-16.613176,16.968681,12.17785
sci.med,-3.05604,-1.3270586,16.072803
rec.autos,-9.140529,-2.903555,-6.64203
rec.autos,0.3103262,-9.727561,-7.534971
comp.graphics,7.9095984,21.082268,-10.044326
talk.politics.mideast,-5.7501884,-18.77791,-14.049206
talk.politics.mideast,12.190975,-3.0418527,20.00892
rec.sport.baseball,17.016258,7.5454955,15.33912
sci.med,-0.36354354,-24.264248,8.266779
rec.sport.baseball,-16.325127,12.932393,-19.05236
rec.autos,2.5979125,-0.081830405,-2.002965
sci.med,9.096382,-2.9509258,-22.453213
talk.politics.mideast,23.198362,0.86891985,5.3474364
sci.med,-24.029442,-4.4940143,-5.148495
comp.graphics,-3.7268472,5.722911,-18.838793
talk.politics.mideast,-25.370796,0.09938554,7.075626
talk.politics.mideast,6.980707,-10.098489,21.018421
rec.sport.baseball,18.50356,10.998791,-9.16509
comp.graphics,-2.6961553,17.36698,-11.349256
sci.med,-0.6208239,0.8602873,26.247372
rec.autos,-6.7249503,8.261828,3.0166507
comp.graphics,-1.4761235,-4.3081765,-20.41057
rec.autos,-8.513037,-21.907831,-8.981421
talk.politics.mideast,-14.300146,7.0832887,15.526145
rec.sport.baseball,22.504967,-8.130184,-8.075303
rec.sport.baseball,16.157213,5.779235,4.6634808
rec.sport.baseball,2.0454817,2.261388,-1.5325654
rec.autos,-18.890678,-0.10050553,-0.7629166
comp.graphics,-8.957923,7.5689173,-7.76824
talk.politics.mideast,11.245006,-9.888491,4.4933558
talk.politics.mideast,6.269268,-4.438016,9.373964
rec.autos,4.3638864,1.1369624,-19.16914
comp.graphics,5.0580053,5.2134485,-12.372384
comp.graphics,-20.056234,10.166573,-5.910844
talk.politics.mideast,6.271324,19.028831,9.034033
comp.graphics,14.996686,1.8717729,-22.52714
rec.sport.baseball,11.890945,2.7610986,9.400637
rec.autos,5.153963,3.9503472,-19.440125
rec.autos,-3.0634735,10.973168,-3.7130795
rec.autos,-16.853094,-4.543321,-2.4398477
rec.autos,-18.02323,-15.436984,-1.7836041
sci.med,-17.889713,-6.464306,11.685351
rec.autos,4.262697,-3.8802726,19.171587
sci.med,-27.826075,-2.712229,-5.6820374
rec.autos,-5.8543057,22.181278,3.4596462
rec.sport.baseball,2.3162708,-3.655518,-6.6660323
sci.med,2.3813124,-2.107957,3.8840818
rec.autos,-1.8663069,-5.500504,-6.0627723
sci.med,-11.102906,-14.613714,-14.049714
comp.graphics,8.821258,20.189121,-11.144433
comp.graphics,-0.5018504,15.727255,-19.350355
talk.politics.mideast,-3.4813752,25.461292,9.1419735
sci.med,-16.180021,-13.334801,8.125444
rec.sport.baseball,7.0951443,19.094353,0.8570136
comp.graphics,-12.997307,10.458684,-13.934708
talk.politics.mideast,23.876602,-5.0817137,-0.78647125
rec.autos,-10.570867,13.083755,1.5860043
comp.graphics,-18.709578,8.883862,-15.474382
comp.graphics,-8.231084,6.004512,-16.113174
sci.med,-8.220215,-23.917492,-0.14582364
rec.sport.baseball,21.514202,10.593223,-5.841454
rec.sport.baseball,19.252857,15.527189,7.0318785
rec.sport.baseball,7.8865213,-23.818314,-0.8096231
rec.sport.baseball,16.130402,11.687581,4.1387315
rec.sport.baseball,24.780088,-0.47427136,12.867021
talk.politics.mideast,5.0338387,2.3749528,11.678892
rec.autos,-5.8793225,5.6187325,-3.1453512
rec.autos,-3.112728,-21.23713,-2.8914666
talk.politics.mideast,18.810513,-5.6374416,-1.7951813
talk.politics.mideast,-9.791696,23.904966,7.934739
comp.graphics,-18.116491,8.920585,-15.232306
rec.autos,-2.8721623,-15.053636,-6.370536
comp.graphics,-11.825205,10.253822,-10.707825
sci.med,-3.0761569,-14.134069,13.5478325
comp.graphics,-4.8237233,10.482335,-9.829547
comp.graphics,-3.9929116,13.939294,-17.09909
rec.sport.baseball,7.2243404,0.78819686,-3.079414
rec.autos,-3.9833224,19.616707,-2.060555
comp.graphics,4.119568,9.595078,-15.264403
rec.sport.baseball,16.320877,10.673685,0.20712344
sci.med,-14.728254,-9.920332,16.461288
rec.autos,-9.700895,6.1833787,8.777599
rec.sport.baseball,21.646082,13.237986,1.2129319
comp.graphics,-7.6880274,4.0241213,-18.766348
talk.politics.mideast,20.513939,-3.288438,-2.089641
sci.med,-7.9972587,17.41868,-2.02123
rec.sport.baseball,18.922853,8.705295,6.13862
rec.autos,11.16901,-6.809387,-11.829226
rec.autos,-0.021185976,15.784776,12.501189
rec.autos,-4.2618237,5.56956,11.714747
talk.politics.mideast,13.460328,-20.697763,-1.232313
rec.sport.baseball,12.899177,16.726105,-5.9383564
rec.autos,-14.43245,3.2725534,9.604555
sci.med,-2.8070579,-16.216314,13.180607
comp.graphics,14.469955,8.62867,-16.36821
rec.sport.baseball,21.96292,9.489876,9.398754
comp.graphics,-2.9331975,26.322659,-6.3683014
rec.sport.baseball,15.932439,3.8295898,-6.6294084
talk.politics.mideast,22.814142,-4.66866,0.74859643
sci.med,-5.3858376,-10.402439,-14.328086
rec.autos,0.006500953,3.1829429,4.038441
rec.autos,-0.58734614,0.15576412,-3.3649647
rec.autos,0.599574,2.2817392,-8.00511
sci.med,2.0237725,-23.455343,-5.844255
sci.med,-15.724373,-10.384247,15.786853
rec.autos,4.725142,-3.9907732,21.22067
talk.politics.mideast,7.2296486,-8.444384,-1.8599936
talk.politics.mideast,26.02817,-1.2456357,-0.1401824
comp.graphics,-1.7947711,2.0787852,-16.392597
sci.med,1.8428376,1.1377338,9.097026
sci.med,-7.245256,-2.0302017,-3.2889056
talk.politics.mideast,19.36512,-16.059359,2.6719713
talk.politics.mideast,8.067282,-16.305832,-3.0961976
sci.med,-9.84957,18.971025,15.486452
sci.med,-5.1225357,-23.972654,9.147384
rec.autos,4.8517036,-15.519255,-12.741965
rec.autos,-17.878841,5.975242,6.181134
talk.politics.mideast,8.420272,-20.595245,-7.0320964
comp.graphics,-5.018013,0.8337731,-7.0438433
talk.politics.mideast,5.496343,-14.726138,7.8969407
talk.politics.mideast,19.26741,-15.474017,4.3200955
talk.politics.mideast,26.856691,-1.8398784,1.5138329
talk.politics.mideast,12.80364,-14.7508135,3.1143532
rec.autos,-2.7411754,3.9284048,8.131978
talk.politics.mideast,10.905447,-9.31685,4.3683577
rec.autos,-12.248603,-14.313961,-7.36859
talk.politics.mideast,7.168795,20.931923,9.24539
rec.sport.baseball,18.731285,11.590815,-0.2710082
rec.autos,-12.379398,9.692907,1.7741188
talk.politics.mideast,25.814322,-2.196826,-3.5398278
rec.sport.baseball,8.4523,-1.1494616,1.9807235
talk.politics.mideast,2.0428329,-3.7410147,-10.109466
talk.politics.mideast,17.64134,-10.141749,-16.230062
sci.med,3.987,-0.083443694,25.167274
rec.sport.baseball,6.502675,5.3586197,-0.037010986
rec.sport.baseball,8.236444,11.690025,-0.8908358
sci.med,18.55143,-12.211124,-10.452152
rec.autos,-15.617624,-12.313139,-8.273683
rec.autos,-15.002985,8.815613,-2.4929729
rec.sport.baseball,12.535685,8.490429,-2.7358356
rec.sport.baseball,18.154947,8.753297,2.2824163
sci.med,-6.187009,-2.1375258,21.078304
rec.autos,-7.7260594,2.3146343,4.7928634
talk.politics.mideast,20.311415,-5.859795,4.8085227
rec.sport.baseball,10.248722,2.9817195,6.513715
talk.politics.mideast,2.7534602,-12.605505,12.00573
sci.med,-1.2521127,-23.48699,5.2119985
rec.autos,7.9129357,-13.06096,11.5376625
comp.graphics,-2.6648989,0.9868274,-10.017197
rec.autos,7.959581,-4.442182,17.650959
comp.graphics,-1.38131,25.623808,-8.789644
rec.autos,-6.3183446,0.10543658,-1.5734935
sci.med,-4.351696,-3.7119322,2.6449785
sci.med,-20.865795,-12.756978,12.178834
rec.autos,-9.179043,15.395804,9.659968
rec.sport.baseball,13.097184,17.467497,-1.2250577
comp.graphics,0.7331924,8.581355,-26.240095
rec.autos,0.9765155,4.8804517,0.8400169
talk.politics.mideast,25.180883,-5.6390877,-0.8611172
comp.graphics,-3.368682,10.535295,-17.227629
talk.politics.mideast,1.1183398,16.169544,2.9437218
rec.autos,-26.708183,3.1228662,-7.434587
talk.politics.mideast,12.963849,-11.915828,-12.671486
rec.autos,-2.641624,-9.972608,-7.287178
rec.autos,3.4263434,13.793804,-8.913761
rec.sport.baseball,9.10199,-5.092218,-2.2239783
comp.graphics,-2.3981564,3.541206,-16.570927
talk.politics.mideast,5.138863,-11.723152,7.71167
sci.med,-2.216382,-3.5685682,0.33810124
sci.med,-4.4100122,-1.061954,9.176406
sci.med,-10.406309,-10.682986,9.89198
comp.graphics,13.110831,-12.841486,20.533522
rec.autos,-4.6803923,10.070398,2.351849
rec.autos,8.847001,-15.62013,-10.368883
talk.politics.mideast,23.11516,1.4564432,-8.15637
comp.graphics,-1.6576396,5.292336,-18.023722
rec.sport.baseball,11.08744,17.283308,0.40189087
rec.autos,-18.14973,-2.3290212,3.1224747
sci.med,-0.3335223,-9.458438,24.437464
rec.autos,-1.6470664,8.055393,-0.40875146
rec.autos,-5.1529174,8.849282,-3.6733727
comp.graphics,-5.2072554,5.46379,-16.165112
sci.med,-1.5930815,-4.00815,11.966047
rec.autos,-17.570438,7.905733,5.3747845
rec.autos,-1.3754495,14.768407,13.752269
talk.politics.mideast,4.9408154,9.365234,12.632719
comp.graphics,-0.38631716,14.147887,-24.027052
rec.sport.baseball,-0.024815844,21.80164,-0.60867333
rec.autos,3.5192893,-2.7928226,20.373459
talk.politics.mideast,-4.735859,1.7804809,-5.4129925
comp.graphics,-6.156357,1.2439117,-10.982339
rec.autos,-3.8233354,5.5250382,4.785128
comp.graphics,-16.37195,6.5739985,-8.359412
rec.autos,6.1671047,-4.2872386,-21.4389
rec.sport.baseball,15.525212,-4.2556553,-11.355388
talk.politics.mideast,-0.46981975,1.1079522,18.630499
sci.med,-3.0645263,-2.3674514,6.7254944
sci.med,-8.80789,-3.414765,3.905875
rec.autos,-17.10135,4.2795415,-5.0374517
sci.med,-4.427629,-17.813658,10.23869
rec.autos,-13.9730625,7.5093307,11.367827
rec.autos,-10.374315,14.3202,-3.2336173
rec.autos,1.5972215,-7.4651012,-12.033756
sci.med,-9.318219,1.0631588,21.099018
rec.sport.baseball,4.954002,20.047588,15.064406
comp.graphics,-0.9945721,11.364988,-19.871487
comp.graphics,-0.25427088,14.783726,-7.168787
talk.politics.mideast,6.376841,-16.116,-3.9981565
rec.sport.baseball,9.819664,1.7839198,1.18696
talk.politics.mideast,6.648429,-8.288399,8.441718
rec.autos,-18.917347,12.313518,0.22531123
sci.med,-3.0112956,-8.5077305,18.657763
comp.graphics,-1.335396,8.673681,-19.809174
talk.politics.mideast,5.8701243,22.321033,9.281195
sci.med,-3.1566072,-27.493265,7.3448424
talk.politics.mideast,5.6302495,11.361161,21.607355
talk.politics.mideast,-1.6344708,-3.3473783,-3.3398907
sci.med,-8.418567,12.804303,-5.986904
rec.sport.baseball,9.435852,6.5989437,-2.3226995
sci.med,-17.603382,-10.766858,-3.960136
rec.autos,8.601246,-0.20717975,-15.12227
rec.sport.baseball,12.731468,10.303334,-0.45402715
sci.med,-2.7821035,-21.569307,6.9452734
talk.politics.mideast,4.397267,-6.726332,0.028086938
talk.politics.mideast,21.969883,-13.702042,3.6993837
comp.graphics,-11.386579,2.1579263,-19.390451
sci.med,-6.725117,-21.850792,5.4794383
comp.graphics,0.386053,-1.8413763,-7.902461
comp.graphics,-4.2209654,-9.712672,-18.761368
talk.politics.mideast,17.928001,-7.08389,-7.7851834
comp.graphics,-6.2345886,-3.2154582,-5.523393
talk.politics.mideast,-1.922987,7.3697333,22.689474
rec.autos,-14.897239,5.359018,-1.6145843
sci.med,2.5589516,3.753379,6.327083
rec.sport.baseball,14.756043,10.136738,7.613545
rec.sport.baseball,15.719418,-5.649259,-3.773925
comp.graphics,-3.836157,7.5658984,-7.829784
rec.autos,-17.899033,12.013674,-0.014859761
talk.politics.mideast,22.098358,-0.023149619,-0.5936206
sci.med,-9.9561,-16.933971,4.4732223
talk.politics.mideast,2.597516,-8.98231,1.5219963
sci.med,0.5470509,-14.509186,7.607382
sci.med,-7.0924916,-16.17031,8.163021
talk.politics.mideast,24.573488,-2.7441149,-1.3389412
sci.med,-7.420943,-17.601168,1.9474988
sci.med,-7.337072,-2.640925,11.430118
rec.autos,-8.732093,-0.09228258,2.9521673
rec.sport.baseball,16.66366,-10.457827,2.5912983
comp.graphics,2.057114,13.048879,-17.121284
talk.politics.mideast,26.275995,-8.909341,0.634062
sci.med,-12.5418415,-14.216821,-18.163277
sci.med,-16.208559,-20.604876,0.253418
sci.med,3.20546,1.6211904,4.7332864
sci.med,-4.31042,-13.312038,9.96572
rec.autos,-18.220346,17.453646,-3.245375
talk.politics.mideast,-23.936584,-6.5092335,7.148018
rec.sport.baseball,13.979146,7.3263454,9.728536
rec.sport.baseball,16.992264,-4.272566,12.81989
comp.graphics,-6.9307866,6.4965186,-18.801651
rec.sport.baseball,6.65136,9.6869545,0.2219383
sci.med,-10.662656,-11.799879,10.441094
comp.graphics,13.09751,-6.2691507,-22.754015
comp.graphics,-10.696844,-3.4591277,-6.7271047
rec.autos,-15.848017,14.771915,4.989174
comp.graphics,-6.800487,-11.5289345,-17.28556
talk.politics.mideast,20.25506,-2.7029598,9.375633
rec.sport.baseball,21.152449,-5.979489,13.650048
rec.sport.baseball,14.94182,-4.969648,-15.786804
rec.autos,-4.773359,-0.940327,-3.6682959
rec.autos,-13.903897,3.830262,1.6800193
comp.graphics,-8.528744,-4.6428814,-23.740877
talk.politics.mideast,0.5364632,-3.5254993,0.22001879
talk.politics.mideast,6.9143634,-7.8044333,8.811073
rec.autos,-11.621044,1.2612841,5.0412164
talk.politics.mideast,12.649558,-17.086483,-3.8491995
talk.politics.mideast,11.292398,12.388063,19.99918
sci.med,-4.506344,-8.299287,3.3171523
talk.politics.mideast,9.564702,-21.123295,-7.942186
rec.sport.baseball,10.904956,10.2213335,2.7567253
rec.sport.baseball,16.661161,4.4916334,8.29896
sci.med,-4.6212397,-2.6849558,-0.014961557
rec.sport.baseball,7.616962,5.872979,2.3411186
comp.graphics,-2.7077699,9.359103,-16.097265
rec.sport.baseball,15.13113,12.858373,11.687561
rec.autos,-5.960187,3.500692,-4.951475
talk.politics.mideast,-25.525846,-8.36924,5.4375668
talk.politics.mideast,15.447392,-12.144019,-0.9187457
comp.graphics,-1.0439322,7.4809256,-7.187329
rec.sport.baseball,6.145975,18.374084,-3.2938662
sci.med,-4.9147253,-22.757444,4.855894
rec.sport.baseball,4.493196,7.4848,-5.085702
comp.graphics,14.677921,-1.486952,-22.342653
sci.med,-15.960966,-0.4644622,13.137139
rec.autos,-14.305496,-7.4322853,-12.718496
talk.politics.mideast,0.76296484,-7.4274807,0.40906286
rec.autos,2.5867057,-4.548437,20.554333
rec.sport.baseball,11.904053,7.451917,15.7405815
rec.sport.baseball,17.701334,-11.414249,3.0452926
rec.autos,-3.7977161,1.5084082,-0.43170935
rec.autos,-7.675229,17.63998,5.530513
comp.graphics,-5.8254824,25.937107,-0.76513296
rec.autos,7.7801347,-4.179955,17.242987
comp.graphics,-2.390621,10.1652565,-6.8646398
sci.med,1.5897363,-4.8994503,1.7000523
rec.sport.baseball,12.525099,4.0884314,5.6185803
rec.sport.baseball,19.908869,6.9963517,-5.9842973
sci.med,0.8812166,-6.3450294,-9.296536
rec.sport.baseball,18.44534,14.846196,6.5404897
rec.autos,-2.3095794,3.271835,-0.9435764
comp.graphics,-6.380184,9.974653,-13.306953
rec.sport.baseball,3.6619515,19.828568,16.357456
rec.autos,-4.2613783,2.3864322,1.5233608
comp.graphics,-6.433204,11.763903,-17.921724
sci.med,0.7230539,-10.228672,6.5561066
rec.autos,-11.146361,4.9762034,5.59288
comp.graphics,-19.737017,13.114144,-13.570664
sci.med,-22.516514,-13.063445,1.3266056
rec.sport.baseball,21.390024,3.3587396,12.9401865
sci.med,-8.096877,-4.0081897,-13.358559
talk.politics.mideast,7.0261126,-1.3452611,7.9811416
rec.autos,-8.61299,4.734646,13.409377
talk.politics.mideast,18.254715,-6.6008477,-7.1687984
rec.sport.baseball,6.9422164,25.189482,-0.3382942
sci.med,2.7634943,-5.7669654,-24.991663
rec.sport.baseball,4.367528,6.762424,-0.9933421
comp.graphics,-1.2818424,24.020681,-8.07792
sci.med,-5.086124,-3.1578138,7.769847
talk.politics.mideast,3.2573688,-7.056967,9.26144
comp.graphics,-17.11173,10.047357,-11.528154
comp.graphics,-7.267008,-5.6808825,-23.431631
talk.politics.mideast,-1.2555431,-11.824526,-0.9359675
sci.med,-4.8433332,-1.8834066,20.711205
rec.sport.baseball,12.9535475,3.84308,-3.099114
rec.autos,8.472659,-0.4420965,18.911123
talk.politics.mideast,-3.080103,-16.11401,-0.63243145
sci.med,1.1011122,-10.046796,7.8850083
comp.graphics,-11.616214,-1.9127605,-12.415187
rec.sport.baseball,10.395551,8.639235,-1.0181925
comp.graphics,-17.956772,-4.833071,-11.873251
rec.sport.baseball,13.698761,-7.128167,11.8024645
comp.graphics,-7.4733267,-1.9766052,-27.292961
sci.med,-9.055478,22.199514,-5.8965178
rec.autos,-20.46006,8.2779045,2.544754
sci.med,10.060244,-11.258909,-17.290327
talk.politics.mideast,5.238639,-2.7389297,4.6450076
rec.sport.baseball,11.977407,16.615334,-2.374251
rec.autos,2.7495236,-3.2133007,-12.540971
comp.graphics,-0.8927604,7.878681,-20.329996
rec.autos,-2.4217215,11.96565,3.4818347
comp.graphics,-10.536529,6.808765,-16.363033
rec.autos,-2.964714,18.83686,-2.6535509
talk.politics.mideast,20.771315,3.231513,-1.003632
rec.sport.baseball,11.552925,10.019333,5.7158723
sci.med,-1.1406747,1.8929142,25.554472
rec.autos,-11.145336,-5.1195135,0.2776797
rec.autos,-14.627469,0.06819676,21.65618
rec.sport.baseball,12.10411,20.362112,6.13247
rec.sport.baseball,4.8825274,-0.13121249,-2.7066622
comp.graphics,3.8615139,4.4076633,-29.244555
rec.sport.baseball,4.4782953,25.138802,-0.30927074
sci.med,-16.269165,-7.2511234,-9.04017
comp.graphics,-8.635241,-14.106117,-10.493317
sci.med,-22.36003,-6.0216455,13.00694
rec.autos,1.2207848,-10.324346,-4.2591596
rec.sport.baseball,9.532521,11.262042,11.458959
rec.autos,-7.7364454,6.8231683,1.663998
rec.autos,-3.5526474,-8.199858,-4.6860647
rec.sport.baseball,20.220055,12.785704,0.21048476
rec.sport.baseball,15.269051,14.720008,-2.904889
talk.politics.mideast,1.189256,6.7012196,12.0137825
sci.med,-16.22599,-1.6757222,12.002775
comp.graphics,9.841881,-5.107671,-20.085371
talk.politics.mideast,-0.77330303,26.013878,4.952121
sci.med,-17.72428,-1.8954337,11.220005
sci.med,-4.9136877,-16.591644,19.720798
sci.med,-10.491543,-13.539387,-14.799472
rec.sport.baseball,16.326385,17.759562,1.5464832
rec.autos,-12.095556,4.1475263,-21.352835
talk.politics.mideast,4.165351,-10.666831,-0.4319089
talk.politics.mideast,-15.847393,-7.3666573,-4.4725513
comp.graphics,-4.97651,3.531822,-13.583887
talk.politics.mideast,26.601236,4.419532,0.39011362
rec.autos,21.252327,-5.390778,-12.157665
talk.politics.mideast,7.37244,-12.214037,2.8711069
sci.med,-16.54253,-3.979415,8.975351
comp.graphics,-8.342378,-13.613245,-10.405572
comp.graphics,-0.9122783,-1.3055242,-9.637005
rec.sport.baseball,13.034975,-17.144733,-9.988974
talk.politics.mideast,0.5229428,6.7557983,20.680532
rec.sport.baseball,-16.44095,13.896681,-18.503773
rec.sport.baseball,3.2071538,1.7073817,-3.600526
rec.sport.baseball,15.3888445,9.904613,-3.2136471
sci.med,-6.7013216,-13.536544,1.1622097
rec.sport.baseball,18.849318,6.867186,14.6491375
talk.politics.mideast,4.664321,-15.269107,6.489431
rec.sport.baseball,11.059911,-2.6872232,0.9799708
rec.autos,-6.784027,11.713667,-2.4289486
talk.politics.mideast,3.2170057,-6.721166,9.554447
rec.sport.baseball,13.050757,2.3251395,3.5150704
rec.autos,-5.3375087,-8.555718,-11.608187
talk.politics.mideast,17.172165,-10.339762,-16.442255
rec.autos,-7.251831,11.518697,12.901964
rec.sport.baseball,7.3360553,-7.674237,1.3215092
rec.autos,-9.646038,6.1587486,-3.6561306
rec.sport.baseball,16.007753,-6.901835,1.7004526
rec.sport.baseball,10.292523,5.3810153,17.774504
sci.med,-21.176367,-0.460172,5.074022
sci.med,0.15433615,-5.1362844,7.299154
rec.sport.baseball,3.2635407,-5.2249513,-5.9027877
talk.politics.mideast,1.4967835,4.864605,13.638257
rec.sport.baseball,10.208377,2.1947906,-4.2336063
rec.sport.baseball,-17.702772,0.85813516,-8.599619
rec.autos,7.3394384,-3.7687757,-12.288397
sci.med,-9.852353,-16.376839,6.7680635
talk.politics.mideast,6.805977,4.9068766,13.872747
comp.graphics,-3.9085522,-6.137911,-25.212284
talk.politics.mideast,25.327738,-2.4530966,2.8959606
rec.sport.baseball,6.7528677,24.23611,-3.3668327
rec.sport.baseball,21.554087,-14.407676,-2.0787778
rec.autos,6.3282356,-7.817166,-13.701841
rec.autos,0.42363948,18.24116,8.214541
sci.med,18.271446,-11.461843,-11.148871
rec.sport.baseball,-20.282816,-1.6308385,19.246613
talk.politics.mideast,1.8395038,-17.16989,-4.734827
sci.med,-11.151754,-4.9332395,21.883911
comp.graphics,-3.5422235,4.898174,-22.417341
rec.autos,-7.2256093,20.30918,2.1032386
rec.autos,-8.613986,-18.81784,-2.3497164
rec.sport.baseball,14.0211735,-0.35861844,14.280793
rec.autos,-21.76599,3.1683762,-7.7523456
comp.graphics,-7.8030987,21.20385,-11.648344
talk.politics.mideast,13.385943,-11.893318,-8.311883
sci.med,-4.414599,-20.469324,2.9141555
comp.graphics,9.391405,20.157404,-9.145246
comp.graphics,-9.078435,2.6689324,-6.653763
sci.med,-15.3266735,-8.341019,0.40129334
rec.autos,-1.1234504,3.5376983,-3.0805438
rec.autos,-15.154754,13.924868,7.545897
