,x,y,z
rec.autos,-0.3719817,0.21380211,0.6773162
sci.med,2.1672785,-5.0873704,2.9767723
rec.autos,-2.4505157,-1.160146,2.2160451
rec.sport.baseball,4.647955,-7.6181808,0.07080635
sci.med,-4.0082216,-3.902666,-1.0216693
rec.autos,2.2719152,-6.290699,0.48592845
sci.med,4.03825,6.6654067,1.4694091
comp.graphics,0.35815835,6.4744163,0.8593498
comp.graphics,1.6660273,-10.500016,2.8485343
talk.politics.mideast,-2.3509638,5.333682,-1.1591852
sci.med,0.14758183,-0.5549866,-2.6156712
rec.sport.baseball,5.260489,-4.9015827,0.7811684
comp.graphics,0.2935803,-11.182254,2.5641942
talk.politics.mideast,-6.650263,-0.44884056,-4.7426805
rec.autos,-0.56745803,-0.13554002,4.529156
comp.graphics,0.27203864,7.4024796,1.7271479
comp.graphics,1.3627902,-8.234385,1.9384019
sci.med,-2.797239,3.3676393,0.014325564
rec.sport.baseball,0.21507661,5.3580766,-0.64643157
rec.sport.baseball,-2.991383,11.138009,-2.4738836
rec.sport.baseball,-5.4099574,11.3582115,-2.9212198
rec.sport.baseball,6.8772745,-3.1337311,0.81895417
rec.sport.baseball,-0.55345947,8.824126,-1.868602
talk.politics.mideast,-5.4146886,7.66237,-3.5944095
rec.autos,1.0393548,4.037395,-4.41139
rec.autos,-1.5879791,1.8648999,2.6419632
talk.politics.mideast,-4.916356,-1.4774228,-0.9100635
talk.politics.mideast,-4.406685,1.7975714,-1.3243858
comp.graphics,1.4275672,-10.446173,3.3632863
rec.autos,1.4962445,-2.434771,3.1850305
comp.graphics,-5.4607034,11.139638,-2.4755063
sci.med,0.041956086,1.2804074,-1.5714629
comp.graphics,-1.8475521,-7.041864,3.654322
comp.graphics,-0.40411448,-7.546298,4.949042
rec.sport.baseball,4.247436,-5.8446283,-0.10128651
rec.autos,1.7987746,1.0980852,3.4314158
comp.graphics,-5.0095105,9.625032,-1.8673846
rec.sport.baseball,2.3090906,0.8788521,0.19568254
sci.med,-1.0986186,0.83005273,-2.093442
rec.autos,-0.046659745,-3.1158826,2.1515648
rec.sport.baseball,-0.048009384,6.237563,-1.3410714
comp.graphics,-1.1184323,-10.017158,1.9236554
talk.politics.mideast,-6.361796,-2.3336103,-5.327546
sci.med,-3.6875913,12.969213,-1.9406813
rec.sport.baseball,3.479467,2.024873,-0.35302576
rec.autos,4.2338123,5.8220005,1.9037395
rec.autos,-1.8360012,6.4350224,-0.74658704
rec.autos,-1.987124,3.7262034,0.2828124
talk.politics.mideast,-7.589721,1.2703489,-4.4247565
rec.sport.baseball,2.1484702,2.072256,-0.04429598
rec.autos,-1.4356179,5.8737893,1.7514151
sci.med,-4.8029704,11.413535,-1.8688054
comp.graphics,0.8681507,-9.251841,3.3328974
rec.sport.baseball,-5.0280824,9.101607,-2.172945
comp.graphics,-0.559022,-6.350909,0.5400975
rec.sport.baseball,5.3464036,4.1233864,1.3500192
talk.politics.mideast,-6.8954406,-0.08561864,-5.9883113
sci.med,-0.76406837,-3.1507797,-2.534921
rec.autos,-0.40018517,-1.0412245,3.7107887
rec.autos,6.4075127,-9.946515,-0.5240649
rec.autos,-0.2618352,4.919599,1.0786479
sci.med,3.963405,6.273419,1.0369765
sci.med,-1.0281541,-0.5884086,-2.7560747
rec.autos,0.009428886,4.0114856,-0.3295071
talk.politics.mideast,-4.605115,0.98714626,-2.8866408
talk.politics.mideast,-6.5461483,0.04350282,-4.997975
comp.graphics,1.1319723,-7.9223485,1.5980932
sci.med,-1.6074749,0.5281077,-3.8822896
sci.med,1.6908851,-6.4654493,0.025491413
talk.politics.mideast,-2.1052012,4.312297,-1.6629083
talk.politics.mideast,-3.1360362,3.5109522,-1.9418981
sci.med,-2.8655722,0.051154103,-1.707849
sci.med,-5.10405,11.091907,-2.0518942
rec.autos,0.27754188,-0.41315955,4.4756703
rec.autos,0.19027781,-1.8906001,3.9542525
talk.politics.mideast,-3.6113904,3.784052,-1.7260671
comp.graphics,-1.0355157,-6.8964944,5.513662
talk.politics.mideast,-5.9899683,-1.1318089,-1.5528413
talk.politics.mideast,-3.0887907,4.76481,-2.334263
talk.politics.mideast,-5.7784133,0.56805384,-5.190991
talk.politics.mideast,-5.378707,-0.0156149315,-2.4227393
rec.autos,1.8437259,-0.34687337,3.1298165
talk.politics.mideast,-4.68985,0.03461086,-3.3735015
rec.autos,0.020619823,0.3527606,3.7745063
talk.politics.mideast,-4.3382125,12.063928,-2.9492996
rec.sport.baseball,0.21642482,5.854102,-1.6012629
rec.autos,-0.98175204,-2.5796325,2.3354666
talk.politics.mideast,-6.1562705,-0.26680487,-5.0763335
rec.sport.baseball,3.5608468,-6.1987715,-1.9122193
talk.politics.mideast,3.5698981,-7.4829206,-1.2099593
talk.politics.mideast,2.3636007,3.0151134,-3.7197697
sci.med,-1.3182561,-3.6047754,0.2591171
rec.sport.baseball,5.927521,-3.6707258,-0.52169126
rec.sport.baseball,4.07936,1.1219461,1.2324035
sci.med,1.0407952,-1.8438869,0.28267294
rec.autos,-0.33829397,-0.86234105,4.959988
rec.autos,-0.45267946,8.976002,-1.8975447
rec.sport.baseball,6.1584024,-2.0685403,1.1876491
rec.sport.baseball,4.428074,1.2656128,0.2613516
sci.med,-1.8169879,1.9653543,-1.055169
rec.autos,0.5332171,-3.67697,1.8785883
talk.politics.mideast,-2.4449525,6.29508,-3.512924
rec.sport.baseball,5.1519575,3.0485318,0.5735063
talk.politics.mideast,-5.540408,1.8134199,-2.4467428
sci.med,-4.7384925,11.350596,-1.6249835
rec.autos,-0.14206687,5.700386,0.5522735
comp.graphics,-5.308577,11.33183,-2.0729077
rec.autos,-0.11251448,-0.20781894,0.8228839
comp.graphics,0.7617996,2.835335,3.2273915
rec.autos,-6.411523,1.015093,0.7479588
sci.med,-1.8965062,-2.95233,-3.1891963
sci.med,-2.0133722,-1.425664,-2.0240793
rec.autos,-2.7795608,1.850518,1.0884078
rec.sport.baseball,2.4998326,0.60361755,0.062647596
comp.graphics,0.5323269,4.5838814,4.5467987
rec.autos,1.9340075,-4.4366627,0.19675268
talk.politics.mideast,-6.9919605,0.30452374,-6.120223
comp.graphics,-5.7995777,8.99959,-1.1258783
talk.politics.mideast,-2.1571412,8.539951,-2.0648654
rec.autos,-1.9040884,6.2090054,-5.2371607
talk.politics.mideast,-5.49672,0.98701376,-4.5103993
rec.autos,2.5129805,-3.8790295,1.1991134
rec.autos,3.3868103,-6.9364295,-0.52511024
rec.sport.baseball,2.2873335,3.2133787,-0.799182
comp.graphics,0.4419185,-9.187365,3.067173
talk.politics.mideast,-5.1062393,0.72658336,-1.3896278
sci.med,1.5440642,-4.675421,-3.416117
sci.med,-0.8942527,-2.9650464,-3.2535393
sci.med,-1.3650446,2.2141645,-1.1801596
comp.graphics,-0.24474877,-0.25777927,4.666782
rec.autos,-0.94097483,-4.382313,1.498852
rec.autos,-1.1211816,-2.4541206,2.6787806
talk.politics.mideast,-7.2684145,-0.5816429,-4.5353303
comp.graphics,-0.47986874,-8.885403,4.696852
rec.sport.baseball,0.84609807,0.79611677,0.14507198
rec.autos,-0.37747326,9.409662,-1.9743363
sci.med,-1.9692221,-1.2531656,0.08222757
rec.autos,2.6542134,-4.7874174,1.1295135
rec.autos,0.8484429,-4.4875746,2.8335044
comp.graphics,0.19666532,-7.712562,1.8419188
sci.med,0.72608924,0.65155685,-2.684931
rec.autos,-2.2337866,-1.7074759,4.2310886
rec.autos,-0.6567788,-1.2174749,1.1612704
talk.politics.mideast,-5.793211,0.73462874,-2.5941308
comp.graphics,-0.3562645,-7.9847217,4.9563775
rec.sport.baseball,2.534752,5.527191,0.09997078
rec.autos,-0.37373653,0.31276867,0.61841476
talk.politics.mideast,-6.1170263,-5.3861628,-2.0733726
comp.graphics,-5.273389,9.03572,-1.2150286
rec.autos,-2.136605,3.2867954,1.6895361
comp.graphics,2.0273051,6.578961,2.658803
rec.autos,2.3120062,-6.7591233,-0.013326876
rec.sport.baseball,-1.122173,10.089594,-1.9372351
talk.politics.mideast,-5.243759,-2.1493657,-1.8487577
sci.med,-2.254198,-2.2554524,-2.864054
sci.med,-1.3679277,-3.93793,-3.243409
rec.autos,0.9500068,1.9902728,6.459495
sci.med,-1.0826281,-1.2746005,-0.53394014
rec.autos,0.63768846,-4.0000916,0.45523313
rec.autos,-0.7796405,-0.7263349,2.7399318
rec.autos,2.6865726,-6.6232786,-0.09646768
sci.med,0.64292705,-0.11861084,-3.76697
rec.sport.baseball,4.925473,-0.16006823,0.6460959
comp.graphics,-1.3066294,-7.440472,3.9720013
comp.graphics,0.14166814,6.056548,3.1001437
talk.politics.mideast,3.3780684,6.987061,0.2108775
rec.sport.baseball,-4.9542227,7.769173,0.27832273
talk.politics.mideast,-2.6606164,5.22228,-2.9848275
rec.autos,-0.4320447,3.9665177,1.7478365
sci.med,0.1623457,0.023585752,-2.1160166
comp.graphics,-0.3714391,3.4293196,5.2497206
talk.politics.mideast,-4.035168,12.665155,-2.4019985
sci.med,-4.950968,11.265741,-2.0334651
talk.politics.mideast,-3.0541928,3.8069935,-2.3480012
talk.politics.mideast,3.6654806,-7.495352,-1.2765782
sci.med,-3.738049,0.8048138,-6.1355996
rec.sport.baseball,7.00297,-0.98437923,0.9636616
sci.med,1.2804786,-5.41663,-4.1081824
rec.autos,-0.9429759,-1.6621819,4.841931
rec.sport.baseball,5.672316,-1.4157953,1.3949496
sci.med,-5.470691,9.624828,-1.9952562
talk.politics.mideast,-4.223262,-5.264871,-2.842925
talk.politics.mideast,-1.1430547,8.728813,-1.9284464
comp.graphics,1.3587688,-8.575401,1.3898222
sci.med,-4.864249,9.801645,-1.9986162
comp.graphics,4.8994846,5.7450037,2.3878396
comp.graphics,-0.16170393,-7.350042,0.76337165
talk.politics.mideast,-1.008942,7.096259,-2.0616589
comp.graphics,-1.3169706,-9.074636,0.3420513
talk.politics.mideast,-4.1045055,2.4983633,-2.891483
rec.autos,0.1285594,4.849499,1.2201363
sci.med,0.24941023,-4.6894093,-2.376753
rec.sport.baseball,4.3925877,1.6911521,-0.53456795
rec.sport.baseball,6.6234093,0.115730725,-1.2707043
comp.graphics,-0.30041352,9.820641,1.931663
rec.autos,-0.25544837,5.587107,0.7576028
talk.politics.mideast,-6.1284323,-0.3598116,-5.117843
sci.med,-1.5963192,1.8032866,-1.6153871
talk.politics.mideast,-5.0650153,0.6024573,0.43138152
sci.med,-2.79456,-3.2695901,-2.1179934
sci.med,-0.38222083,1.070703,-2.0857365
talk.politics.mideast,-6.2622304,-0.40135133,-4.8740463
sci.med,-1.4186786,2.9118564,-1.1134596
sci.med,-0.11459294,-1.6361583,-3.8677597
rec.autos,0.4458664,0.11693854,4.7239723
rec.sport.baseball,4.746707,-5.4126954,-0.048909195
comp.graphics,0.849243,-7.775029,4.3395987
talk.politics.mideast,-6.5979033,-1.5830793,-5.9842143
sci.med,2.1003253,-7.382777,-0.6813507
sci.med,1.9946377,-5.1296973,-4.8894734
sci.med,1.6118189,-4.8606153,-3.1803706
sci.med,2.7438145,-0.78000957,1.7535814
rec.autos,-0.82073534,3.7664857,1.0313358
talk.politics.mideast,-5.898433,-5.3852954,-1.604913
rec.sport.baseball,6.9187064,-3.6100621,0.58051705
rec.sport.baseball,5.577074,2.7207403,1.5149218
comp.graphics,1.4687896,-11.028439,2.9040515
rec.sport.baseball,-1.0835019,-0.30004543,2.6632361
sci.med,-0.81531626,-0.9586589,-2.9312925
comp.graphics,-0.54040325,-10.171114,2.4545279
comp.graphics,-3.5015156,12.6244,-1.612297
rec.autos,-2.021657,6.0111,-0.88744813
comp.graphics,-0.03484539,-8.275991,-0.5189153
talk.politics.mideast,-2.5688627,4.3445015,-2.2871847
rec.sport.baseball,2.1892295,1.0741909,-0.2611581
rec.sport.baseball,0.015068314,5.8461447,-2.0207024
rec.autos,1.2826833,-11.416149,3.0645685
rec.autos,-1.0892342,-2.5525374,3.4736326
comp.graphics,-1.0507987,-8.669862,4.616884
talk.politics.mideast,5.1852503,-6.759707,-0.628367
talk.politics.mideast,-4.649703,-5.5319448,-2.7963629
rec.autos,-2.6256266,-1.6176068,4.20033
talk.politics.mideast,-5.9650826,-0.35160407,-5.095599
talk.politics.mideast,-3.5531595,4.2103558,-2.259679
sci.med,1.3996911,-6.543734,-2.8235457
talk.politics.mideast,-3.2771528,4.855372,-2.216913
rec.sport.baseball,5.9922795,-3.0502272,0.9560789
rec.sport.baseball,-0.42716673,7.8973007,-2.0928476
sci.med,1.7071258,-6.995652,-3.312594
rec.sport.baseball,5.3675303,-1.1103098,0.909775
comp.graphics,0.09030621,-9.070414,2.4097497
rec.sport.baseball,3.4623532,0.4799645,1.5373738
rec.autos,-4.1031733,9.03005,1.2971224
talk.politics.mideast,-1.2316808,5.7645392,-2.3063157
talk.politics.mideast,-5.5786204,-0.12477824,-4.766295
comp.graphics,1.5542916,-9.409052,-0.3947432
rec.sport.baseball,5.614184,-1.1647248,0.40833172
sci.med,-6.3909864,7.9525023,-1.8060061
rec.sport.baseball,6.7704816,-3.358162,0.58729094
comp.graphics,1.3761212,-7.890405,3.362904
sci.med,-1.0205276,-1.6094192,-2.4776473
rec.autos,0.594434,-5.616374,1.6809429
talk.politics.mideast,-3.5697732,-5.9783144,-2.8317382
rec.autos,-0.30972067,0.051476188,0.6096174
rec.sport.baseball,1.9754333,1.2324286,-0.08937281
rec.sport.baseball,4.7839155,2.8314764,0.3980692
rec.autos,1.1071134,-3.7465854,2.5776742
rec.autos,-0.8204375,-1.6131814,1.0597391
comp.graphics,-0.7946516,7.9994235,-0.4617616
rec.autos,-0.20304872,-0.24333242,0.82921916
comp.graphics,-2.0252097,-6.580888,3.295265
sci.med,2.7381074,-5.2604423,-4.0996175
rec.sport.baseball,4.105825,3.0632694,-0.52284396
rec.sport.baseball,-1.8305706,6.136409,-5.3531346
sci.med,2.0678363,-6.887357,-0.12006122
rec.sport.baseball,-3.7765276,9.222384,-2.6041555
rec.autos,2.829398,-4.6723027,1.7801446
comp.graphics,-0.18374403,5.60336,5.0090303
rec.sport.baseball,4.751715,2.4367492,1.3027626
rec.autos,-2.4882123,-1.6465327,4.2854605
comp.graphics,0.21671677,6.8519087,3.5831673
sci.med,-1.1778272,-2.3818374,-2.7996986
rec.autos,-1.5468369,3.8781526,0.40990022
comp.graphics,0.5015363,5.0939274,4.5121865
sci.med,-0.17269844,-0.6719523,-2.0964973
rec.sport.baseball,3.370182,2.6019804,-0.48643085
sci.med,-1.6695228,-4.803283,-3.001091
talk.politics.mideast,-6.556616,-1.5770116,-5.650175
rec.autos,-1.7570152,-0.86367077,2.758901
talk.politics.mideast,-4.610683,1.7318686,-3.66782
rec.sport.baseball,-0.4987026,5.859346,-1.3250446
sci.med,-4.1305966,12.003381,-1.7813327
rec.sport.baseball,6.114481,1.9524938,-0.085465744
comp.graphics,-3.4661188,-0.63914365,-1.083548
sci.med,-1.4804182,-2.905619,-3.3558054
talk.politics.mideast,-3.8334227,4.9592466,-2.2412782
comp.graphics,0.6434034,-8.675725,5.21978
comp.graphics,2.7343373,-8.775346,4.1645184
talk.politics.mideast,-2.254054,-5.4420924,-1.5913376
sci.med,-4.171057,2.8960657,0.66177464
rec.sport.baseball,6.4076905,-1.518525,1.3927724
rec.autos,-0.6213659,3.9538038,1.838613
talk.politics.mideast,4.09668,4.1876235,2.9693422
sci.med,-1.0684314,-1.414368,-2.2909133
comp.graphics,-0.4807792,-8.171508,0.64591545
rec.sport.baseball,5.105406,0.5474814,0.2910776
comp.graphics,-0.52174205,-6.0495768,5.1111293
rec.sport.baseball,3.6218975,1.657119,-0.56648153
comp.graphics,0.8031607,-9.304013,4.5155582
sci.med,-1.6089075,-2.5347464,-1.8695635
rec.autos,-0.77639604,9.158409,-1.116799
sci.med,1.0876724,0.05894458,-2.6968458
talk.politics.mideast,4.8124166,-5.598588,-1.3106905
rec.sport.baseball,5.093069,0.68992394,0.51826733
rec.autos,3.4604585,-8.222443,-1.590715
comp.graphics,0.49724153,-10.589189,2.3204737
rec.autos,-0.7720002,-4.3943825,1.3884329
comp.graphics,1.3381276,-9.508896,3.2670078
rec.autos,2.4929185,-4.7005224,0.32950768
talk.politics.mideast,-6.140657,2.1904726,-4.709603
rec.sport.baseball,5.1547256,-2.3490028,0.4777951
sci.med,-0.26730132,-1.5553232,-1.3778675
rec.autos,-1.0483333,-0.71066064,2.5477374
rec.autos,4.299325,5.8381014,1.9909133
rec.sport.baseball,4.4074693,2.5762312,-2.0098972
rec.sport.baseball,8.119471,-2.8841932,2.5833564
comp.graphics,-0.65506387,-9.5876665,2.6277292
rec.sport.baseball,2.56121,1.7874959,-1.4349606
sci.med,1.3007275,-6.079051,-0.027892493
comp.graphics,0.9182849,-5.740753,3.6443946
sci.med,2.4157002,-1.1576697,-3.9632833
rec.autos,4.6903157,3.767639,2.4569223
rec.sport.baseball,2.5104604,1.5190204,2.213216
rec.autos,-1.3608965,-2.9731984,2.5834696
rec.autos,2.745446,-2.0057616,3.9014113
rec.sport.baseball,3.9891927,1.7965778,0.39987397
rec.sport.baseball,1.9277622,1.7254679,0.19434834
talk.politics.mideast,-5.780815,-2.0898423,-2.6198897
sci.med,-2.7137806,-0.9791248,0.7057612
comp.graphics,3.2849112,-6.4859734,0.33657858
talk.politics.mideast,-6.3265634,0.19359961,-2.6611066
sci.med,-0.94489616,1.2729831,-2.9082818
sci.med,-1.0111578,-1.1317867,-3.7024422
sci.med,1.594619,-5.6974216,-4.2346973
rec.sport.baseball,6.0230813,1.6664648,0.19264624
rec.autos,3.4368448,-6.0407934,1.2054127
talk.politics.mideast,-3.8143106,0.4564994,-1.8567212
talk.politics.mideast,-3.6972246,-4.008096,-2.1937954
comp.graphics,0.48568574,-7.064742,4.1007576
talk.politics.mideast,-6.2600956,1.2400695,-2.4084191
rec.autos,-1.4907862,6.330117,2.2839298
talk.politics.mideast,-2.383964,5.311825,-2.3278682
sci.med,-0.70769584,-3.6217363,-3.6865501
comp.graphics,-0.6694228,-8.126561,-0.48177487
comp.graphics,1.4142897,-6.1839213,3.9974866
rec.sport.baseball,5.693838,2.0223167,1.3811982
talk.politics.mideast,-5.0256653,1.2441869,-4.138609
rec.sport.baseball,2.3165722,8.011913,1.712246
rec.sport.baseball,8.10334,-2.813925,2.5527904
rec.sport.baseball,3.444252,-0.28516015,0.96514493
sci.med,-1.0921978,1.7619911,-1.5019767
rec.sport.baseball,1.8002781,3.5607615,-0.8163994
talk.politics.mideast,-3.136452,3.9217482,-1.7436764
rec.sport.baseball,5.6685505,2.4624426,-0.0987901
rec.autos,-0.18717802,-3.6622708,2.9331894
talk.politics.mideast,-5.0313993,2.3573356,-1.680632
rec.sport.baseball,4.4958005,3.2127876,1.6299986
rec.autos,-5.6049304,9.14505,-1.4184172
talk.politics.mideast,2.2442365,2.7300518,-3.5935748
rec.autos,-3.6287546,7.450686,0.02026126
rec.sport.baseball,4.792927,6.0150437,1.2021294
rec.autos,1.0414163,-5.5728426,1.6427257
rec.sport.baseball,4.14268,0.18730941,3.3965998
rec.sport.baseball,4.3622837,1.0521756,-1.0846946
sci.med,-1.1084039,-4.096087,-3.3916895
sci.med,0.36932036,-5.750334,-2.9960213
rec.sport.baseball,4.715328,-6.2691264,1.0761343
talk.politics.mideast,-6.1465516,-1.3560774,-2.5076818
rec.sport.baseball,7.646678,-3.377637,0.7955981
rec.sport.baseball,2.731511,-8.202738,0.6705201
rec.autos,3.9661121,4.5733643,1.9768566
sci.med,-2.4685762,-2.2117293,-0.9832092
talk.politics.mideast,-6.3118844,-2.1642058,-3.7269888
