,x,y,z
talk.politics.mideast,2.966486,3.2336676,4.3086143
sci.med,-2.1902735,1.4422618,-3.954739
comp.graphics,4.8010387,-9.712458,0.60090804
talk.politics.mideast,0.34401327,6.1384425,-1.0714947
talk.politics.mideast,0.873192,3.9327598,0.31159398
rec.sport.baseball,-3.6354337,2.000438,2.3224041
comp.graphics,6.255408,0.6501594,0.17662914
sci.med,2.0014188,-3.864367,-3.3063548
rec.autos,5.2129045,-2.691676,-1.2356168
comp.graphics,0.598712,-9.066195,1.4941666
rec.autos,7.058907,-3.456624,-0.27257827
talk.politics.mideast,-0.27505246,1.1719769,3.6325998
rec.sport.baseball,-1.5414759,12.420527,-1.2754266
rec.sport.baseball,-2.859153,-2.2247238,2.9499526
rec.sport.baseball,-1.7015524,-3.9817848,4.09896
rec.autos,2.3964915,-3.4791179,0.60616463
comp.graphics,-7.3308196,3.302547,4.4658575
talk.politics.mideast,0.9732927,3.958507,2.6058855
talk.politics.mideast,3.2258599,4.3645954,5.7167416
rec.autos,4.555794,0.4221034,-3.6422772
comp.graphics,0.49551576,3.2221954,-4.955301
comp.graphics,-1.8057624,4.2992487,-5.308239
talk.politics.mideast,-2.6552482,13.090916,-1.6336954
comp.graphics,0.28865924,5.2768803,-5.4578533
rec.sport.baseball,-3.4365494,-0.12895419,2.3906157
rec.autos,3.7153995,-4.4022527,0.22132415
rec.autos,1.1940329,-7.213267,2.9139016
rec.autos,-1.4669602,4.796218,-4.000979
rec.autos,-0.23336214,5.6896944,-3.132634
sci.med,-0.7222,-2.8124352,-1.224401
rec.autos,-2.2712255,1.4170381,-1.74893
sci.med,1.7205579,-5.225253,0.13707025
rec.autos,4.228983,-2.200427,-2.7606723
rec.sport.baseball,-0.66763926,-6.8903537,3.7866201
sci.med,0.13834104,-2.3834112,0.16401301
rec.autos,1.1423786,-5.664129,1.8135829
sci.med,-4.1001887,2.8051183,-6.266598
comp.graphics,-2.0805638,5.3988347,-4.8627105
comp.graphics,2.5614235,-10.949038,2.6914458
talk.politics.mideast,-0.66385484,5.5583534,-0.9289026
sci.med,-0.6079181,-2.7877088,-3.924534
rec.sport.baseball,-1.4124887,-4.047737,4.9350863
comp.graphics,4.4695563,-11.305212,0.1276824
talk.politics.mideast,3.4012587,4.374787,4.271432
rec.autos,4.682218,-1.272829,0.75667566
comp.graphics,-1.5878543,5.8041344,-5.7774444
comp.graphics,1.2717775,-8.643211,1.7953618
sci.med,0.5179544,5.3219213,-2.0993562
rec.sport.baseball,-3.7645805,3.809947,-2.0217347
rec.sport.baseball,-2.9260242,11.123742,-1.0799363
rec.sport.baseball,-0.525554,12.615411,-0.7085117
rec.sport.baseball,-4.5696564,-2.480869,4.005447
rec.sport.baseball,-3.6356018,7.6078105,-1.695281
talk.politics.mideast,0.7014432,9.47962,1.2801692
rec.autos,-7.0969815,4.577648,-2.4415848
rec.autos,2.512872,-2.6695266,-0.9909541
talk.politics.mideast,3.2355433,2.1782093,1.5963273
talk.politics.mideast,0.24960329,2.241374,1.848086
comp.graphics,3.3707676,-11.104963,2.4744027
rec.autos,4.533953,-4.7528987,0.23759061
comp.graphics,-0.39122635,12.421793,-0.78083587
sci.med,0.1106491,-1.2864174,-5.0239453
comp.graphics,4.309156,-8.586485,-1.0377982
comp.graphics,4.535818,-8.586493,0.70308304
rec.sport.baseball,-0.52643,-5.026873,3.830124
rec.autos,3.1779191,-0.119747676,-0.54761153
comp.graphics,-0.43533066,10.666848,-1.7432591
rec.sport.baseball,-1.9930815,1.5268549,1.7849929
sci.med,-0.4326186,-0.7104789,-2.8779352
rec.autos,3.7626843,-3.3781083,0.43270296
rec.sport.baseball,-3.2329416,5.472832,-1.467447
comp.graphics,2.363304,-10.689384,-0.7433962
talk.politics.mideast,4.4845233,4.1984763,4.699501
sci.med,-2.6696818,13.254825,-2.2001276
rec.sport.baseball,-3.8438182,0.8040129,0.62361836
rec.autos,-4.1078577,1.9243525,-5.2658615
rec.autos,-1.3644247,6.3041916,-1.6809249
rec.autos,-0.048557416,4.088673,-2.324264
talk.politics.mideast,0.45412043,7.198962,4.3617425
rec.sport.baseball,-2.6006165,1.5782722,1.1770142
rec.autos,-1.0866078,5.185732,-3.6378262
sci.med,-1.090635,12.065379,-1.5633843
comp.graphics,3.5181313,-9.938449,2.0611367
rec.sport.baseball,-0.118069865,10.1860075,-1.090128
comp.graphics,1.0822842,-6.5288215,-0.6377616
rec.sport.baseball,-6.396162,-0.08596087,-0.87991124
talk.politics.mideast,4.0717645,5.6696253,4.1336713
sci.med,0.18571359,-4.6711707,-4.903777
rec.autos,4.2416143,-1.4131851,0.16984603
rec.autos,-8.8018465,2.3326294,-0.50458914
rec.autos,-1.7815107,4.6051817,-3.7806706
sci.med,-4.5332856,2.8181114,-5.132881
sci.med,-0.592589,-1.2422116,-2.8101645
rec.autos,-2.7831705,2.5052547,-1.8922168
talk.politics.mideast,3.5053515,4.173281,0.6511805
talk.politics.mideast,3.375208,4.8486133,4.1176705
comp.graphics,1.8536634,-8.192767,1.3698846
sci.med,0.114224926,0.56890357,-4.49818
sci.med,0.169487,-5.7294765,2.211759
talk.politics.mideast,-0.8605973,4.110339,-0.30600393
talk.politics.mideast,-0.87944716,3.941302,0.8735635
sci.med,1.251051,0.7610998,-2.4806669
sci.med,-0.76401633,11.9525175,-1.4630265
rec.autos,5.550804,-1.7612575,0.8188087
rec.autos,4.700006,-3.0479994,0.59069175
talk.politics.mideast,-0.78907484,3.9250495,0.7136104
comp.graphics,5.8972154,-7.597708,0.51500654
talk.politics.mideast,0.9646263,2.0105872,2.8831034
talk.politics.mideast,-0.8848254,4.600379,0.44236168
talk.politics.mideast,3.545157,5.3451505,3.2912571
talk.politics.mideast,1.949833,2.34376,2.9746614
rec.autos,5.640734,-1.6030787,2.5357778
talk.politics.mideast,1.7825192,3.432052,3.3733177
rec.autos,4.6839857,-0.56151295,0.43184593
talk.politics.mideast,-2.5122068,12.844224,-0.93384093
rec.sport.baseball,-3.577062,5.0544987,-1.1797857
rec.autos,2.7399902,-2.9131377,0.53716457
talk.politics.mideast,3.6760225,5.037685,3.9437082
rec.sport.baseball,-5.3448424,-3.3818088,1.1895702
talk.politics.mideast,-0.16865234,-10.997144,2.0939348
talk.politics.mideast,-1.2001873,-0.51157326,-8.499013
sci.med,2.0588453,-1.4708538,2.8879347
rec.sport.baseball,-4.55159,-3.2798476,3.721309
rec.sport.baseball,-3.9883611,-0.6285573,0.67236227
sci.med,-0.85016954,-1.7640207,0.423625
rec.autos,4.825102,-1.8059847,1.1346135
rec.autos,-3.711632,7.7401423,-1.8048574
rec.sport.baseball,-3.8406193,-1.7896055,4.237139
rec.sport.baseball,-4.169656,0.43211338,1.664182
sci.med,-0.30488387,1.39192,-2.1129792
rec.autos,3.6485286,-4.099495,1.4519459
talk.politics.mideast,-1.4822415,7.0559382,1.5806231
rec.sport.baseball,-5.941257,0.16027553,0.2402327
talk.politics.mideast,1.265104,3.7212381,2.4668398
sci.med,-1.5477121,11.887507,-1.4156115
rec.autos,-2.5125139,4.8991766,-3.7785819
comp.graphics,-0.69258976,12.2620125,-1.6076196
rec.autos,-3.7481065,-1.029982,-2.9443862
comp.graphics,2.0674458,2.4587648,-3.634778
rec.autos,-2.1115108,3.458759,3.2248151
sci.med,-0.7591751,-2.7909484,-1.2995507
sci.med,0.41063806,-2.2303028,-1.4528016
rec.autos,0.17260249,1.9108276,0.009776986
rec.sport.baseball,-1.7981946,1.5050548,1.8365314
comp.graphics,0.92281425,2.9888434,-5.9053693
rec.autos,2.7959354,-4.471637,0.86522794
talk.politics.mideast,4.0980353,5.9969625,4.0887136
comp.graphics,1.2261817,10.678025,-1.8679768
talk.politics.mideast,-2.3047528,8.550861,-0.39895046
rec.autos,-5.7445307,5.1652412,1.1982157
talk.politics.mideast,2.7085218,5.56278,2.2420256
rec.autos,4.9030614,-5.50238,2.1565843
rec.autos,1.0310006,-6.1951838,2.6852405
rec.sport.baseball,-3.8433125,2.478633,0.6490643
comp.graphics,3.9232218,-10.220256,1.1723117
talk.politics.mideast,1.2009995,2.290737,2.3942544
sci.med,-2.008998,-5.424087,-2.5975971
sci.med,-1.4008647,-3.2234735,-2.2002351
sci.med,-0.4243448,1.3365926,-2.564051
comp.graphics,5.452821,-1.0000694,1.2264735
rec.autos,2.456459,-2.7237508,2.2889915
rec.autos,3.1562386,-2.9981802,-0.026942581
talk.politics.mideast,2.4759493,5.8157883,4.3239202
comp.graphics,4.961845,-9.949329,0.6543684
rec.sport.baseball,-3.1458642,0.45563418,-1.0454031
rec.autos,-4.0922866,8.204183,-1.8253248
sci.med,2.1896477,-2.8733206,-3.1032019
rec.autos,2.852662,-4.1613584,3.3853738
rec.autos,3.96812,-4.2499175,2.5175142
comp.graphics,1.4456326,-8.205737,0.67873544
sci.med,-0.25472236,-1.7447692,-5.2636676
rec.autos,6.092597,-2.353177,-1.3548561
rec.autos,2.2042537,-0.9439766,0.36484376
talk.politics.mideast,1.5371727,3.7021947,3.094199
comp.graphics,4.597674,-9.201956,0.87613183
rec.sport.baseball,-4.421595,2.7173872,-3.6710515
rec.autos,-2.317262,1.5340511,-1.7600827
talk.politics.mideast,0.29312122,2.1966228,7.693616
comp.graphics,0.72193575,9.734436,-2.0313978
rec.autos,-2.056807,2.368846,-1.7945758
comp.graphics,-1.7585988,3.8570082,-6.5821977
rec.autos,0.43070006,-5.947885,2.3771923
rec.sport.baseball,-3.8217106,8.517372,-0.7343309
talk.politics.mideast,1.5913403,1.4790848,3.645369
sci.med,-0.46794233,-1.8332064,-1.2756574
sci.med,-0.084376216,-5.019518,-4.4426756
rec.autos,3.7153068,0.48943877,-5.5952315
sci.med,0.69648135,-1.686866,-0.6831155
rec.autos,4.432463,-4.820969,-1.1356803
rec.autos,4.257855,-1.2343609,-0.95055145
rec.autos,-0.14142865,-5.6453576,3.181695
sci.med,-1.3656743,-2.3694222,-5.181479
rec.sport.baseball,-3.7463791,-1.234333,2.304469
comp.graphics,4.294595,-8.258582,-0.5041583
comp.graphics,-0.26330796,4.5481186,-5.5380626
talk.politics.mideast,-4.5245304,4.0419025,-5.16989
rec.sport.baseball,1.8714601,9.044845,-3.1013174
talk.politics.mideast,-0.7025875,5.833529,0.9737298
rec.autos,-1.2833749,3.8439372,-3.8635669
sci.med,0.04195984,-1.9926264,-4.3183546
comp.graphics,4.253648,-7.912027,-0.9198556
talk.politics.mideast,-2.565186,13.061276,-1.4821837
sci.med,-0.98694336,12.055956,-1.5398256
talk.politics.mideast,-0.09473238,4.529153,0.13890453
talk.politics.mideast,-1.8259115,-7.9782615,2.249142
sci.med,-7.341812,3.3013952,4.4739614
rec.sport.baseball,-5.125314,-0.58313656,4.381846
sci.med,2.5753214,-4.9350195,-3.7030787
rec.autos,4.677597,-1.1131612,1.7524009
rec.sport.baseball,-3.6706984,-1.359096,3.6646268
sci.med,0.27381825,10.983133,-1.0961646
talk.politics.mideast,1.4308801,1.4485419,5.7008595
talk.politics.mideast,-3.1467526,7.823113,-1.0209594
comp.graphics,0.83329046,-9.185115,1.625547
sci.med,-0.2676441,10.834442,-1.2237018
comp.graphics,-4.0091434,0.82679087,-5.0614576
comp.graphics,1.0393015,-8.0570135,0.07687842
talk.politics.mideast,-2.9076762,6.228271,-1.1150719
comp.graphics,0.47597224,-9.124766,-1.4490778
talk.politics.mideast,1.7206155,5.407821,0.19928308
rec.autos,-2.436582,4.2955575,-3.5449297
sci.med,-1.3459572,-4.693653,-1.2557498
rec.sport.baseball,-4.781148,1.0873052,1.3908331
rec.sport.baseball,-3.6808214,1.5534954,4.644524
comp.graphics,0.39031056,8.380109,-5.846586
rec.autos,-1.9186872,4.6804385,-3.6207535
talk.politics.mideast,3.6812153,5.296609,3.955647
sci.med,0.02255573,1.5695345,-3.2897668
talk.politics.mideast,2.725774,2.4059846,-0.19116922
sci.med,3.0765543,-3.8260493,-5.5221977
sci.med,0.29073834,-1.791099,-5.2273107
talk.politics.mideast,3.6825159,4.360601,4.059794
sci.med,-0.4615446,1.4729153,-2.453835
sci.med,-1.8157676,-3.4460514,-4.6168547
rec.autos,6.5410323,-1.529364,0.5075813
rec.sport.baseball,-1.2862052,-4.394237,3.4176824
comp.graphics,2.9623775,-9.012698,1.7937119
talk.politics.mideast,4.6701875,4.967599,5.773672
sci.med,-1.5058255,-6.9030833,0.26853997
sci.med,-3.5286202,-5.0037684,-3.9350784
sci.med,-2.1126103,-4.6537056,-0.8936031
sci.med,-0.39794385,-1.363948,2.5427191
rec.autos,-0.76143247,3.5407403,-3.283466
talk.politics.mideast,4.9471755,2.3622475,3.7041392
rec.sport.baseball,-3.8299992,-2.3415885,4.9761686
rec.sport.baseball,-5.7913218,-0.82711685,0.2796838
comp.graphics,3.1589432,-11.443055,2.5421183
rec.sport.baseball,3.5029619,-1.2362692,-1.8808615
sci.med,-0.5605628,-1.7316108,-3.1610744
comp.graphics,2.5328948,-10.84339,0.32791623
comp.graphics,-2.5350015,12.6572485,-2.5639615
rec.autos,-1.4120407,6.3135686,-1.6135277
comp.graphics,0.067199156,-8.845851,-0.98923373
talk.politics.mideast,-0.6341725,4.5728726,0.5114466
rec.sport.baseball,-1.9773102,1.4757497,0.69352597
rec.sport.baseball,-3.7377918,5.246278,-0.4822016
rec.autos,4.231127,-11.2358675,2.7284265
rec.autos,4.6633787,-3.3273613,-0.6256391
comp.graphics,4.9354835,-9.931715,-0.029819112
talk.politics.mideast,-4.4198365,-5.9363256,2.6704416
talk.politics.mideast,1.0624083,2.3423624,6.2812815
rec.autos,6.4708,-2.3020031,-2.1680496
talk.politics.mideast,3.849456,3.6731915,4.340521
talk.politics.mideast,0.36652705,4.2111444,1.0337633
sci.med,-1.6715976,-6.305123,-1.2001051
talk.politics.mideast,-0.7880541,4.462239,0.59454525
rec.sport.baseball,-3.556251,-2.5328667,4.4653964
rec.sport.baseball,-3.586361,6.717955,-1.1710452
sci.med,-2.372432,-6.877108,0.20992047
rec.sport.baseball,-3.383668,-1.7130936,2.6101217
comp.graphics,2.2511883,-9.888375,0.7007108
rec.sport.baseball,-1.1003466,-0.17642221,3.4823997
rec.autos,-2.425031,9.742958,-4.331848
talk.politics.mideast,-2.0387611,5.4820704,-0.021125374
talk.politics.mideast,0.90647465,4.4399204,3.9642406
comp.graphics,-0.3149573,-9.863082,0.76674145
rec.sport.baseball,-2.9812672,-1.2106084,0.76148295
sci.med,1.8055677,10.204987,-0.75455344
rec.sport.baseball,-4.1652927,-2.4069543,5.2804923
comp.graphics,2.3555202,-8.502754,2.3491623
sci.med,1.0690204,-2.0411568,-3.2410734
rec.autos,2.7732084,-5.749783,2.0657005
talk.politics.mideast,-2.8784373,-5.4712996,2.3085055
rec.autos,-2.2872384,1.29448,-1.784898
rec.sport.baseball,-1.9790728,1.5048516,0.85391337
rec.sport.baseball,-6.4201303,0.8991819,0.5674026
rec.autos,4.076097,-4.370835,1.7323841
rec.autos,1.6376148,-1.2641702,1.1893661
comp.graphics,-2.5089364,6.867971,-2.9070752
rec.autos,-3.7286444,-1.0336286,-2.9420106
comp.graphics,4.4088106,-8.404854,-1.4767091
sci.med,-4.002867,-4.150024,-2.6080382
rec.sport.baseball,-5.3054237,1.8708589,1.019866
rec.sport.baseball,-5.785304,4.9207926,1.228074
sci.med,0.19600107,-6.785967,2.2155147
rec.sport.baseball,-1.2404081,9.661848,-0.9582444
rec.autos,3.5699005,-3.8291867,3.3328304
comp.graphics,1.1542786,4.108912,-6.7450337
rec.sport.baseball,-4.5444293,-0.11915505,0.40312618
rec.autos,6.125075,-1.9802084,-1.8881569
comp.graphics,-0.15693003,4.8772874,-6.653745
sci.med,-1.1321187,-4.216398,-5.227323
rec.autos,-0.35774544,3.9244726,-2.7268536
comp.graphics,0.8473182,4.060541,-5.7378263
sci.med,1.2821034,-2.770608,-2.499346
rec.sport.baseball,-3.9597893,1.8016087,0.91294205
sci.med,0.8763346,-6.6852145,-3.6048284
talk.politics.mideast,4.465536,4.7337203,4.582652
rec.autos,4.4972034,-2.3912761,-2.2737024
talk.politics.mideast,0.40860465,4.144631,2.5294046
rec.sport.baseball,-3.0209675,4.9431252,-1.2998521
sci.med,-2.2117922,12.33372,-1.9457717
rec.sport.baseball,-6.3859143,0.21371128,2.092466
comp.graphics,2.1341841,2.1310964,-3.550453
sci.med,-1.4981401,-2.5443122,-1.9620551
talk.politics.mideast,0.2919791,5.6965804,0.16417514
comp.graphics,4.988071,-9.663588,2.3224595
comp.graphics,3.9880657,-9.765917,3.759811
talk.politics.mideast,-2.6858385,-4.5128202,1.3240163
sci.med,1.0402468,0.0725951,-5.1052094
rec.sport.baseball,-4.369839,-1.4741784,3.9599495
rec.autos,2.0646086,4.871917,-3.1531649
talk.politics.mideast,-4.023838,0.15598518,-3.9276586
sci.med,-1.0301877,-3.3320253,-4.547546
comp.graphics,0.8912292,-8.861065,-0.82623994
rec.sport.baseball,-4.132231,0.21384059,2.4340365
comp.graphics,5.1519737,-7.484849,1.3724028
rec.sport.baseball,-4.5875063,2.8574333,3.017543
comp.graphics,5.113658,-10.235309,1.578514
sci.med,1.6577846,-6.746488,-2.5444016
rec.autos,-3.2429051,8.090257,-2.4058936
sci.med,-0.37276837,-1.1415989,-4.6820893
talk.politics.mideast,-2.0758939,-3.1725461,2.0110083
rec.sport.baseball,-4.322489,-0.66114885,1.8473588
rec.autos,0.8938079,-6.473616,1.4335608
comp.graphics,2.2044184,-11.16499,1.0162784
rec.autos,2.6780303,-2.7019918,2.1921885
comp.graphics,2.5055733,-10.36465,2.326044
rec.autos,2.757479,-5.098037,1.2563182
talk.politics.mideast,2.3937058,5.9948783,3.7663648
rec.sport.baseball,-2.5701718,-1.5381603,3.8737311
sci.med,1.9971458,-3.8605864,-3.3091125
rec.autos,3.6467955,-1.914212,-1.2714671
rec.autos,-4.3087726,1.6421263,-5.266807
rec.sport.baseball,-5.5301557,3.8944736,1.2937664
rec.sport.baseball,-5.824262,1.3525263,5.162583
comp.graphics,3.0472636,-10.473357,0.055848464
rec.sport.baseball,-3.6181078,0.89428777,-1.1071645
sci.med,0.21245432,-6.14719,0.48841858
comp.graphics,2.012777,-6.5990305,0.7087763
sci.med,-2.278627,-1.3243208,-1.9476904
rec.autos,-5.2175446,0.91125655,-2.0599313
rec.sport.baseball,-0.20083785,0.49387795,1.4786583
rec.autos,3.800868,-3.4959288,-0.8503683
rec.autos,3.7361517,-5.292742,4.501648
rec.sport.baseball,-4.3692727,0.16187742,0.60156476
rec.sport.baseball,-2.2334182,1.639645,1.3036909
talk.politics.mideast,2.350747,1.2178694,4.585842
sci.med,1.4900881,-1.8801134,-3.3539522
comp.graphics,1.2989749,-6.444067,2.2826164
talk.politics.mideast,1.5320184,3.1844394,3.7980645
sci.med,-1.9059799,-0.7346603,-3.848887
sci.med,-1.8333433,-3.485728,-4.6721735
sci.med,-3.4258573,-5.9338465,-2.934553
rec.sport.baseball,-5.7683244,0.42458016,2.408179
rec.autos,2.2348921,-5.8528666,4.259419
talk.politics.mideast,1.8674114,2.371929,0.24486485
talk.politics.mideast,0.65098304,-0.8146982,3.3096619
comp.graphics,3.7834,-8.3381605,1.1953819
talk.politics.mideast,2.413724,3.547515,2.1729248
rec.autos,0.6640359,6.0782595,-4.584731
talk.politics.mideast,-0.7668988,5.2657604,0.40895307
sci.med,-1.5728191,-4.541854,-3.8673997
comp.graphics,1.7758796,-6.79899,0.77698046
comp.graphics,3.0147939,-6.488616,0.46871987
rec.sport.baseball,-6.2790847,-0.34439158,-0.090542205
talk.politics.mideast,4.584885,4.0299597,2.1730523
rec.sport.baseball,-3.3417025,4.6703854,-7.2815237
rec.sport.baseball,-5.81364,1.3321375,5.1266155
rec.sport.baseball,-2.4463124,-1.0158404,1.4123851
sci.med,-0.748946,0.14163941,-3.6251805
rec.sport.baseball,-3.3622272,2.5896838,0.9739394
talk.politics.mideast,-0.14202616,4.024014,0.6868461
rec.sport.baseball,-6.153268,1.1133417,1.6601707
rec.autos,3.6153727,-3.5059314,1.5248737
talk.politics.mideast,1.123873,3.7849493,1.0343429
rec.sport.baseball,-5.1835127,-0.1234508,-1.2775092
rec.autos,0.960389,10.632838,-1.7638806
talk.politics.mideast,-1.1938437,-0.5143926,-8.50385
rec.autos,0.51157475,7.4220324,-2.1057434
rec.sport.baseball,-5.4427404,1.8408248,-5.052116
rec.autos,3.0814855,-5.4240365,2.32855
rec.sport.baseball,-4.549406,-2.8819861,0.25698596
rec.sport.baseball,-4.182919,1.6104758,2.8052444
sci.med,-0.099533886,-4.924809,-4.519955
sci.med,-1.7735806,-5.787801,-3.5670183
rec.sport.baseball,1.0719928,-6.339125,4.9929547
talk.politics.mideast,1.3637319,2.5802038,4.0485544
rec.sport.baseball,-5.9847884,-2.0751522,4.459395
rec.sport.baseball,0.17914423,-8.065966,3.702435
rec.autos,-4.016931,1.6538616,-4.190809
sci.med,1.5761216,-1.758261,-1.796064
talk.politics.mideast,1.828303,3.0308146,5.3679914
comp.graphics,3.8518662,-10.991222,1.7310343
talk.politics.mideast,2.4808671,4.968484,3.195441
