,x,y,z
sci.med,-0.09379363,-3.0858412,-8.712749
rec.autos,3.3384213,-3.60617,6.6885786
comp.graphics,3.0438883,-13.503242,7.420265
rec.sport.baseball,-3.9347224,-7.1652575,-0.6170651
comp.graphics,2.5337324,-12.398021,5.552126
talk.politics.mideast,2.3406966,10.76439,-1.4838943
rec.sport.baseball,-9.9992,5.0741043,-2.2892742
talk.politics.mideast,6.4300885,3.910689,-7.278322
talk.politics.mideast,-5.1816053,-11.055618,-0.56810296
rec.sport.baseball,-8.66466,3.4422958,-3.272288
sci.med,1.6367068,-9.088289,-3.5437438
comp.graphics,-4.2578783,3.140222,5.9751983
sci.med,0.36539775,-2.621669,-2.1101894
sci.med,4.292595,0.36832386,-5.716367
talk.politics.mideast,9.661062,-0.5236924,-2.89406
rec.sport.baseball,-9.802628,-1.1397773,-0.076813705
rec.sport.baseball,-1.2317094,-14.430904,2.0446758
rec.sport.baseball,-7.751835,-3.3583238,1.9950815
comp.graphics,7.1703806,-12.040819,4.058865
sci.med,5.4373684,-3.7789152,-7.514232
rec.sport.baseball,-8.659024,0.40751898,-3.489102
talk.politics.mideast,-12.256342,5.076476,-0.6171968
sci.med,-0.21108015,-4.375337,-5.4436502
rec.sport.baseball,-1.2971357,-8.903966,-6.262029
comp.graphics,2.4184391,6.2914762,3.8103876
talk.politics.mideast,9.781311,7.3976727,-3.2140298
comp.graphics,3.3991606,-10.345473,1.3215691
sci.med,-5.7741575,12.902741,-4.2248073
talk.politics.mideast,-8.203155,6.8689423,-0.9906299
sci.med,0.7731198,-2.5653365,-6.069883
rec.autos,-0.044798486,-13.580449,7.24032
comp.graphics,6.3575473,-13.417276,3.446965
rec.autos,-6.029378,11.876145,1.9264572
sci.med,2.3320167,-7.2449903,-5.4466505
sci.med,-2.5767126,13.690238,1.0814
rec.autos,-4.315262,12.829593,-2.3832252
rec.sport.baseball,-10.181835,4.194776,-1.01721
talk.politics.mideast,-2.0380895,11.622661,-3.3070831
sci.med,-1.4403985,-2.4052207,-7.703778
rec.autos,-0.61308897,-14.614206,-0.7421823
rec.autos,2.4191072,0.60671836,7.7242727
comp.graphics,6.386788,-10.747495,0.31243557
talk.politics.mideast,-8.583108,6.7345777,-0.80726093
talk.politics.mideast,7.693471,4.564434,-1.1863514
rec.sport.baseball,-9.42649,-3.3739648,0.012585319
sci.med,0.32411122,17.015602,-2.5911002
rec.sport.baseball,-7.1165447,8.085595,3.6012456
rec.autos,7.0109296,-9.591284,-2.9191616
sci.med,2.7049196,-6.726244,-5.277397
talk.politics.mideast,8.971129,4.679473,-2.8152254
sci.med,-3.3152084,3.6231875,-5.0721726
comp.graphics,5.9886765,-12.752891,6.7964964
talk.politics.mideast,0.65770656,9.074401,-0.6113452
talk.politics.mideast,3.1468058,4.905963,-3.5527601
rec.sport.baseball,-7.107626,-0.4022277,5.331475
comp.graphics,-1.7305927,2.5318937,6.919772
sci.med,-0.9560314,-4.0836163,-2.363261
rec.autos,3.3686595,-0.45137185,5.172703
comp.graphics,2.7078574,-11.581178,1.0971283
rec.autos,-0.27577692,1.9609135,6.6506433
talk.politics.mideast,7.4375043,0.37200165,-0.20501462
rec.sport.baseball,0.96455526,17.64018,-2.7125952
rec.sport.baseball,-6.2397017,-5.2508345,0.9394921
rec.sport.baseball,-4.476972,-8.68333,0.99122226
rec.autos,2.2127883,-4.6420784,2.6132169
comp.graphics,4.8560734,5.7331586,-10.458898
talk.politics.mideast,5.921094,5.7326245,-4.6444626
talk.politics.mideast,10.898349,5.4159513,-0.8146869
rec.autos,-3.1274967,1.2053078,5.467352
comp.graphics,-0.27149546,5.6734986,3.3640442
comp.graphics,-3.083961,7.9370008,3.8951645
talk.politics.mideast,-0.5051404,18.70499,-3.727641
comp.graphics,-0.4547632,8.314968,3.8365033
rec.sport.baseball,-7.0022736,-2.461241,1.9711727
rec.autos,3.5891557,-4.7214594,4.543885
rec.autos,1.0192276,-10.443264,0.9004386
rec.autos,-4.4361496,6.5959945,2.6913364
rec.autos,-1.5492616,7.90329,0.5441617
sci.med,4.3463616,-2.7374768,-6.838709
rec.autos,-1.7094467,-1.3126956,-0.899525
sci.med,5.627875,-6.241847,2.3400068
rec.autos,3.6552548,-0.95304507,1.9766909
rec.sport.baseball,-1.7455907,-11.036815,0.006478093
sci.med,3.5268254,-2.7020981,-1.0090775
rec.autos,2.3686776,-8.699213,2.4545095
sci.med,-10.744769,7.6927447,-1.462184
comp.graphics,0.31664696,7.9572177,1.7196862
comp.graphics,3.1943743,-15.741537,3.4615912
talk.politics.mideast,-0.4463717,7.8896475,-1.8453158
sci.med,-0.58534604,-2.1154196,-5.6262207
rec.sport.baseball,-4.6866198,-10.0237665,1.5704074
comp.graphics,6.2757597,-16.15841,3.8140044
talk.politics.mideast,9.511261,6.132233,-2.722203
rec.autos,-0.49316192,-0.67081934,5.98233
comp.graphics,-2.7025287,9.757246,4.021518
comp.graphics,2.4901073,-12.230276,1.4606707
sci.med,0.4700252,6.772131,0.11767987
rec.sport.baseball,-5.746925,5.280625,-2.791196
rec.sport.baseball,-0.99147326,15.46091,-4.0875387
rec.sport.baseball,2.5139897,17.308706,-2.4253619
rec.sport.baseball,-8.597427,-7.092827,0.98438996
rec.sport.baseball,-4.2516823,11.520206,-3.3325744
talk.politics.mideast,3.8176868,13.022192,-2.867964
rec.autos,-3.5975027,4.4382033,-10.219691
rec.autos,-0.93736947,-1.6924853,3.5843153
talk.politics.mideast,6.423558,0.21351756,-5.167837
talk.politics.mideast,4.5864043,3.004156,-3.4469829
comp.graphics,4.112396,-15.739915,4.599337
rec.autos,3.4631429,-4.0654154,6.444438
comp.graphics,2.6533628,16.75472,-1.6423016
sci.med,-2.4284794,0.15527722,-5.15642
comp.graphics,7.6387463,-10.601691,5.815267
comp.graphics,5.055232,-11.096451,7.0634284
rec.sport.baseball,-2.2811503,-9.4552965,-0.1143339
rec.autos,-2.3936906,-0.084184304,3.750594
comp.graphics,0.33122563,14.82767,-0.24847968
rec.sport.baseball,-5.086556,-0.36961934,2.4913566
sci.med,0.7886941,0.32679364,-4.28186
rec.autos,2.7083173,-3.3847754,4.3003755
rec.sport.baseball,-3.9405954,8.041375,-2.648505
comp.graphics,7.9566784,-13.263454,3.093508
talk.politics.mideast,10.239193,6.7361026,0.27007782
sci.med,-1.074127,19.271154,-3.1025794
rec.sport.baseball,-6.044158,-0.15307246,-0.72451925
rec.autos,-10.847547,5.30223,-1.0195353
rec.autos,-1.4023075,8.789729,-1.0797261
rec.autos,-1.0898498,5.2384167,-0.06286127
talk.politics.mideast,5.4412456,9.8983755,-6.0268087
rec.sport.baseball,-4.904165,0.5931753,0.9187138
rec.autos,-2.7015264,7.545527,1.18967
sci.med,0.42825454,17.312967,-1.2019717
comp.graphics,3.997289,-13.644921,5.264161
rec.sport.baseball,1.3511193,13.57743,-0.8009036
comp.graphics,6.767188,-6.3613667,0.8437164
rec.sport.baseball,-10.783904,2.0739484,-2.3455029
talk.politics.mideast,9.614073,8.542218,-1.1761365
sci.med,4.8245673,-2.4623039,-9.154481
rec.autos,0.8171094,-1.5164257,4.785854
rec.autos,-11.3327465,2.3293793,6.651044
rec.autos,-3.5928507,6.612963,1.8194594
sci.med,-9.834165,5.906061,-1.6774447
sci.med,0.96802264,-0.2229818,-4.47227
rec.autos,-6.0272937,6.242189,-0.2034721
talk.politics.mideast,4.179192,5.4669337,-6.2381234
talk.politics.mideast,9.355008,7.1421213,-2.581538
comp.graphics,2.028874,-10.865042,3.3501613
sci.med,2.1129866,1.3792979,-9.245207
sci.med,0.17032026,-8.51354,0.30374575
talk.politics.mideast,0.09633554,6.3800583,-3.1979263
talk.politics.mideast,1.2903274,5.8003902,-4.8975244
sci.med,3.1921303,1.5097396,-2.554631
sci.med,1.050981,16.357676,-0.99885845
rec.autos,0.55570245,-0.41151142,6.974623
rec.autos,1.8333715,-2.6624827,5.612261
talk.politics.mideast,1.0381773,6.136899,-5.0994034
comp.graphics,5.364523,-9.398848,8.488959
talk.politics.mideast,6.347911,2.4908948,-4.7862086
talk.politics.mideast,0.2192628,6.7223225,-4.446043
talk.politics.mideast,8.476105,8.039126,-1.8503135
talk.politics.mideast,6.682868,2.9782243,-2.9502912
rec.autos,-3.3067436,-2.390437,6.6743684
talk.politics.mideast,6.4539747,3.666009,-1.3440948
rec.autos,-0.09762415,0.8333313,5.378705
talk.politics.mideast,0.46270517,17.872952,-4.1545353
rec.sport.baseball,-4.237262,7.5209527,-3.2242022
rec.autos,1.0317236,-3.3671606,3.040417
talk.politics.mideast,9.0932255,7.0678277,-1.4062988
rec.sport.baseball,-4.8168573,-9.52371,5.921516
talk.politics.mideast,3.8935175,-12.793096,-2.9234939
talk.politics.mideast,-6.6750503,0.5171909,-6.771449
sci.med,0.27736,-4.717337,-0.5264376
rec.sport.baseball,-5.512061,-7.063048,0.7916352
rec.sport.baseball,-6.9418454,-2.3665967,-1.1741952
sci.med,4.9887114,-2.8672516,-0.49110764
rec.autos,-0.2616974,-1.7854705,6.464115
rec.autos,-4.3848357,11.735097,-3.4225867
rec.sport.baseball,-7.842052,-6.1604247,2.4786923
rec.sport.baseball,-7.8653784,-1.2397385,0.9807166
sci.med,0.20844778,2.4192936,-3.997335
rec.autos,2.267438,-5.326159,4.888852
talk.politics.mideast,-0.030310053,10.169783,-5.5287867
rec.sport.baseball,-10.12763,0.2670593,-0.9613526
talk.politics.mideast,6.0350194,5.670309,-4.232499
sci.med,0.5649571,16.53627,-3.0414767
rec.autos,-3.830108,7.428628,1.6435276
comp.graphics,1.118803,17.18497,-0.67790085
rec.autos,-1.4331201,-2.2026312,0.15401721
comp.graphics,1.4990602,3.829002,2.4884703
rec.autos,3.1928236,5.727399,-8.052918
sci.med,3.9888613,-2.8493967,-6.5535526
sci.med,2.7501493,-2.8239717,-3.0618126
rec.autos,-2.6569805,1.3817848,-0.27756754
rec.sport.baseball,-5.1584845,-0.7333602,2.6405973
comp.graphics,0.5206396,5.904044,4.8414097
rec.autos,3.3970606,-5.8760896,4.0302243
talk.politics.mideast,9.581114,8.966555,-1.2291775
comp.graphics,1.847723,14.575388,1.4711424
talk.politics.mideast,-1.5425321,12.073443,-2.0639267
rec.autos,-3.3452523,7.489673,-8.417231
talk.politics.mideast,7.6966286,7.0179896,-4.28674
rec.autos,2.798391,-7.012168,7.1963677
rec.autos,0.6859087,-10.054648,3.106224
rec.sport.baseball,-6.301595,2.1730225,0.6222961
comp.graphics,5.260261,-13.592816,5.062103
talk.politics.mideast,5.926623,2.8092647,-4.328327
sci.med,2.3485699,-6.724464,-6.3414307
sci.med,2.584692,-3.9337766,-5.721967
sci.med,-0.48490423,2.5937774,-3.8233662
comp.graphics,-0.5538825,0.2778958,6.8094563
rec.autos,-0.19158635,-5.112945,1.9756043
rec.autos,2.0001194,-2.9379065,2.9879684
talk.politics.mideast,8.760334,8.540925,-3.7057257
comp.graphics,6.0228057,-13.085172,6.8755307
rec.sport.baseball,-8.207222,2.6119223,4.3356795
rec.autos,-4.93319,12.560993,-3.2697601
sci.med,2.4320405,0.0012382112,0.5414612
rec.autos,0.07963328,-8.02291,5.6658993
rec.autos,0.4784089,-6.09755,5.2324195
comp.graphics,4.030189,-10.151273,2.2564433
sci.med,-2.5966651,-0.18657812,-5.692655
rec.autos,3.5893803,0.5064482,6.3335743
rec.autos,-0.3054756,-2.1814783,0.25358155
talk.politics.mideast,5.9467955,4.5503564,-3.1489093
comp.graphics,5.5169754,-11.766765,7.270941
rec.sport.baseball,-7.467615,4.978074,-1.9016889
rec.autos,-1.738365,-1.3090369,-0.91885996
talk.politics.mideast,9.254718,4.9397397,2.0294356
comp.graphics,0.2509532,14.411327,0.6038311
rec.autos,-4.9459767,3.8263335,0.32932428
comp.graphics,-3.2402046,7.774069,6.5282335
rec.autos,0.10657888,-9.304616,0.43883494
rec.sport.baseball,-4.141351,13.921518,-2.928414
talk.politics.mideast,7.640094,0.77536625,-2.5860827
sci.med,3.7967017,-1.7690042,-4.2015333
sci.med,4.4670224,-4.341433,-5.7100163
rec.autos,-1.0760971,3.127421,9.612455
sci.med,2.468577,-2.045357,-1.6490085
rec.autos,5.521517,-4.216618,4.0548487
rec.autos,0.8382688,-0.3278674,3.818856
rec.autos,-1.433796,-9.096729,0.40405452
sci.med,-0.9143636,-0.2830793,-7.8271575
rec.sport.baseball,-7.129377,-3.7822835,0.40452498
comp.graphics,6.3162594,-10.257876,5.927719
comp.graphics,-1.6119696,7.2089057,4.208186
talk.politics.mideast,-9.414265,7.5072937,-3.130725
rec.sport.baseball,-5.7729754,15.610093,0.82155365
talk.politics.mideast,1.2179831,8.963971,-4.4499755
rec.autos,-3.9386406,5.2083077,2.5513701
sci.med,-1.8182502,-1.1813807,-5.2045593
comp.graphics,1.747945,4.2439313,5.4023566
talk.politics.mideast,-0.0989894,18.600243,-3.6900864
sci.med,0.7092645,17.157318,-1.1615295
talk.politics.mideast,0.93558675,6.2870746,-3.1872854
talk.politics.mideast,3.7249463,-12.820082,-2.823668
sci.med,4.8749866,5.790002,-10.432186
rec.sport.baseball,-10.067577,-4.8195477,3.0025666
sci.med,4.977395,-6.61581,-5.776853
rec.autos,-1.8177328,-0.51744837,6.3696637
rec.sport.baseball,-7.695128,-4.992618,1.9282391
sci.med,2.0960398,14.863361,-0.47068807
talk.politics.mideast,10.2074995,0.14003359,-3.706271
talk.politics.mideast,-2.9043603,11.596027,-3.74862
comp.graphics,2.4551275,-11.93772,2.1830728
sci.med,1.1372087,14.688013,-0.9752361
comp.graphics,-12.729445,5.3533254,-1.4172046
comp.graphics,4.570458,-9.917109,0.75401473
talk.politics.mideast,-2.989333,9.131113,-3.497618
comp.graphics,6.7260766,-11.541826,-0.13643183
talk.politics.mideast,3.0718982,7.591349,-5.313734
rec.autos,-3.931349,6.272596,0.5725222
sci.med,-0.49849296,-7.3536367,-5.6661716
rec.sport.baseball,-7.5469837,-0.023265982,-1.2372445
rec.sport.baseball,-9.699528,-2.6339405,5.0423985
comp.graphics,0.31451088,12.648538,4.0948477
rec.autos,-3.597199,7.2786374,1.215569
talk.politics.mideast,9.175815,7.327892,-1.3822093
sci.med,-0.16917524,3.0657156,-1.824689
talk.politics.mideast,4.360756,2.7583573,-7.3475037
sci.med,6.37373,-3.1729295,-5.2327757
sci.med,-2.1012833,-0.45792702,-6.4525123
talk.politics.mideast,9.209063,6.187055,-2.1001213
sci.med,-0.2850451,2.294507,-3.0744781
sci.med,2.0266876,-2.1739962,-7.7648444
rec.autos,1.5916194,0.71258783,7.383927
rec.sport.baseball,-3.5206997,-8.911374,0.3172359
comp.graphics,3.2839046,-12.124733,5.8464723
talk.politics.mideast,11.83588,7.4305906,-0.1381255
sci.med,1.4791093,-10.029776,-2.7751532
sci.med,1.4492637,-7.3742495,-8.894597
sci.med,3.518703,-7.7336397,-5.0801845
sci.med,-3.6560957,-4.387735,-0.35508555
rec.autos,-2.8731618,4.9117017,1.0167655
talk.politics.mideast,9.17667,3.1774635,1.6730605
rec.sport.baseball,-8.238155,-8.306175,2.0513139
rec.sport.baseball,-10.436296,-0.469926,-1.602228
comp.graphics,4.3740873,-16.42885,3.9858024
rec.sport.baseball,1.461171,0.72748035,2.9478185
sci.med,1.3526088,-0.61678743,-5.617571
comp.graphics,6.150029,-13.677025,2.6324964
comp.graphics,-1.6946453,18.557209,-2.0385976
rec.autos,-1.39868,8.327648,-1.2699448
comp.graphics,6.041861,-11.689485,-0.411202
talk.politics.mideast,1.0193361,6.9675837,-4.25796
rec.sport.baseball,-5.744949,0.58408433,3.017952
rec.sport.baseball,-3.8477757,7.7367153,-4.513216
rec.autos,4.844864,-16.874308,3.9281301
rec.autos,3.5702298,-2.0816,4.7434134
comp.graphics,7.043658,-12.421842,6.66908
talk.politics.mideast,7.6647816,-8.46679,-5.7459736
talk.politics.mideast,10.908654,-0.20483273,-2.3790941
rec.autos,4.314688,1.9460536,5.897195
talk.politics.mideast,9.227405,5.3988037,-0.95644534
talk.politics.mideast,2.6778448,6.429063,-4.512792
sci.med,1.7509576,-8.5286,-4.3535514
talk.politics.mideast,0.7143806,6.8234134,-5.0656805
rec.sport.baseball,-7.107805,-7.371632,1.939678
rec.sport.baseball,-3.8799145,10.0652,-3.8613014
sci.med,1.6918256,-10.915099,-3.8419225
rec.sport.baseball,-6.6257124,-4.708916,0.5910511
comp.graphics,4.270954,-12.225644,3.6644301
rec.sport.baseball,-4.227779,-3.3279254,2.074976
rec.autos,-3.3726525,14.695954,3.1641035
talk.politics.mideast,-1.410793,8.287802,-4.409321
talk.politics.mideast,8.791211,5.5385447,-4.506979
comp.graphics,4.3130975,-13.476194,-0.8512109
rec.sport.baseball,-7.734875,-3.5186763,3.299643
sci.med,3.7363844,13.779858,1.0365205
rec.sport.baseball,-8.236632,-7.6979804,2.9989138
comp.graphics,2.1481335,-12.962207,4.0415554
sci.med,2.582837,0.064206816,-6.207467
rec.autos,1.5552613,-6.499124,1.9600102
talk.politics.mideast,9.886288,-2.187859,-3.2691517
rec.autos,-1.6295608,-1.4672146,-0.85721004
rec.sport.baseball,-5.284011,0.43496567,2.45416
rec.sport.baseball,-10.175486,0.878939,0.15999955
rec.autos,1.6297945,-5.4736714,5.6409497
rec.autos,0.65741473,-2.8370013,0.24416924
comp.graphics,-3.2711442,10.674542,-0.8635645
rec.autos,-1.3878706,-2.2019858,0.15323827
comp.graphics,8.162323,-10.569675,5.821432
sci.med,4.2050133,-7.7080617,-7.6514063
rec.sport.baseball,-8.618278,1.0962676,0.8763605
rec.sport.baseball,-3.241849,7.3637342,-8.684736
sci.med,0.9860392,-9.536679,-0.50285834
rec.sport.baseball,0.21850373,13.013874,-1.4369314
rec.autos,-0.54159045,-6.701149,5.8448896
comp.graphics,1.1496756,7.0226717,6.184737
rec.sport.baseball,-8.417369,-0.08739811,-1.7723649
rec.autos,3.674514,0.9193926,6.309554
comp.graphics,-0.9206484,8.8561945,5.7825994
sci.med,3.0761032,-0.75904447,-8.23758
rec.autos,-1.4111125,5.2336106,0.08679055
comp.graphics,-0.1362255,6.039564,6.0197406
sci.med,1.0955812,-2.208791,-4.277227
rec.sport.baseball,-7.1985717,1.0782189,0.8849059
sci.med,6.0355816,-3.9189944,-8.002099
talk.politics.mideast,10.126995,6.355895,-0.38424504
rec.autos,3.5775456,-0.67965025,2.9176595
talk.politics.mideast,5.836831,6.5380588,-4.50769
rec.sport.baseball,-5.0973506,7.991809,-1.6725446
sci.med,-1.0977948,17.621109,-2.6909373
rec.sport.baseball,-11.033667,-1.1205703,1.6717069
comp.graphics,1.7894071,3.4580424,2.5498526
sci.med,3.2138474,-2.4408634,-6.137657
talk.politics.mideast,1.3950826,8.417761,-2.411892
comp.graphics,4.1079125,-13.608026,7.4418206
comp.graphics,1.6053588,-15.107344,5.837031
talk.politics.mideast,8.513872,-2.2212296,-0.7521268
sci.med,0.7635123,2.7953374,-5.424712
rec.sport.baseball,-8.765667,-5.510588,1.8480285
rec.autos,-4.429612,3.8101182,3.3001359
talk.politics.mideast,-10.541926,3.9745665,1.1021385
sci.med,2.5424926,-0.940977,-7.3147354
comp.graphics,5.9420605,-10.529727,0.7152777
rec.sport.baseball,-8.324515,-2.0335782,2.2367756
comp.graphics,3.2327788,-9.375351,7.2608447
rec.sport.baseball,-5.1946507,0.46071902,-2.2911901
comp.graphics,5.5017056,-14.036376,6.841847
sci.med,4.3658156,-5.471689,-3.0968919
rec.autos,-3.8296914,12.45185,-1.8955604
sci.med,-1.1658585,-0.5829364,-5.2505994
talk.politics.mideast,-2.8657262,-8.184458,-0.3484821
rec.sport.baseball,-8.03365,-2.7030213,0.26712173
rec.autos,-2.7278454,-13.321799,1.9981786
comp.graphics,5.3899503,-14.357181,2.2112362
rec.autos,0.110882886,-5.139576,2.4121497
comp.graphics,3.2226248,-14.285442,3.8432565
rec.autos,2.9694157,-7.2754264,4.963904
talk.politics.mideast,8.055783,8.766216,-3.255437
rec.sport.baseball,-6.9255743,-5.7215242,3.6719744
sci.med,-0.94965434,-4.0763383,-2.3717604
rec.autos,1.4610806,-0.77535367,2.8894866
rec.autos,-11.282312,5.4774566,-1.1498666
rec.sport.baseball,-4.216266,7.0710287,-7.6596365
rec.sport.baseball,-13.075391,-3.6140578,3.5942779
comp.graphics,6.2742057,-12.959508,3.8999183
rec.sport.baseball,-8.073227,3.0608268,3.3268604
sci.med,2.360822,-7.117848,-0.6067748
comp.graphics,3.9109797,-7.2424674,0.7847835
sci.med,6.80676,-5.4698315,-5.6430054
rec.autos,-9.309951,2.2211204,-4.83381
rec.sport.baseball,-3.24969,-3.0714173,0.75071126
rec.autos,3.5125809,-3.0390213,2.9821303
rec.autos,-2.8494542,-6.66287,6.0113616
rec.sport.baseball,-7.16893,-1.2693107,-1.2861936
rec.sport.baseball,-4.621162,0.43236226,1.1347104
talk.politics.mideast,9.126835,1.6826304,-2.2595084
sci.med,2.744361,0.45624542,-6.287244
comp.graphics,0.7878666,-9.98476,3.4334736
talk.politics.mideast,7.7207937,4.1090264,-4.0597324
sci.med,1.5702116,0.32112312,-8.002677
sci.med,2.4340806,-1.5433649,-7.65161
sci.med,1.6879548,-8.248735,-7.850777
rec.sport.baseball,-10.002937,-1.26671,1.6078475
rec.autos,-0.13261051,-10.181131,4.08321
talk.politics.mideast,3.8448677,3.2850833,-2.5304968
talk.politics.mideast,7.6550703,-2.2240188,-4.6685944
comp.graphics,3.8768237,-11.039967,5.6882977
talk.politics.mideast,6.60917,5.6463065,-2.9354446
rec.autos,-0.75094485,9.744958,2.2319052
talk.politics.mideast,0.29030606,7.6352296,-4.5429754
sci.med,3.324915,-3.8867762,-7.228493
comp.graphics,5.982864,-13.179847,0.20171942
comp.graphics,5.3263717,-7.8314247,-0.20515814
rec.sport.baseball,-10.183675,-2.6139154,-0.39660168
talk.politics.mideast,9.618922,7.1014338,-5.7443733
rec.sport.baseball,-7.1206465,8.080175,3.6009443
rec.sport.baseball,-13.055936,-3.612809,3.5822365
rec.sport.baseball,-5.427094,-2.5650482,1.1674503
sci.med,-1.3085413,1.267528,-4.0310826
rec.sport.baseball,-6.5312395,1.521764,1.9448481
talk.politics.mideast,1.375732,6.113159,-4.2096953
rec.sport.baseball,-10.455119,-1.0126076,-0.031363655
rec.autos,0.8880961,-4.637474,4.329036
talk.politics.mideast,3.8312063,5.2634816,-3.6655812
rec.sport.baseball,-9.334436,0.8423944,-3.2723386
rec.autos,1.6628644,14.418535,0.9852865
talk.politics.mideast,-6.6663017,0.5063895,-6.7618494
rec.autos,-5.946094,12.114151,1.2841449
rec.sport.baseball,-11.52447,5.108777,-2.8166733
rec.autos,1.5359638,-7.2054935,3.0272543
rec.sport.baseball,-4.6825504,-3.293738,5.823735
rec.sport.baseball,-8.633765,-0.09925366,3.4713607
sci.med,4.4442105,-4.4274793,-5.758268
sci.med,4.1367116,-5.468269,-7.039215
rec.sport.baseball,-2.0518165,-11.155244,2.464239
talk.politics.mideast,8.351305,3.2070532,-4.502882
rec.sport.baseball,-10.544125,-7.623881,1.6033276
rec.sport.baseball,-0.15313324,-12.55052,0.5889504
rec.autos,-9.860101,4.4861455,-0.49020562
sci.med,4.27727,-2.0075998,-2.1127017
talk.politics.mideast,10.4669285,2.4584806,-3.0367367
comp.graphics,5.0134697,-15.257017,5.15643
talk.politics.mideast,7.633141,7.0510373,-3.3404899
rec.sport.baseball,-8.62448,4.2523284,2.370062
rec.sport.baseball,-7.8749433,-3.9127142,0.697413
rec.autos,-1.2421297,-7.7698393,3.1361814
rec.autos,-4.31649,-1.1112776,5.992224
sci.med,4.824533,-2.5488584,-0.47080335
rec.sport.baseball,-3.979339,9.648529,-4.3070903
talk.politics.mideast,7.2381644,2.080793,-4.400411
