,x,y,z
sci.med,-1.141411,-0.6386879,0.50722486
sci.med,-1.8392466,3.099253,-1.6737547
rec.autos,0.27820674,-1.2303946,0.22974895
rec.autos,0.36443305,-1.3802774,0.54859245
talk.politics.mideast,-1.2306188,-0.16245922,-0.7997412
comp.graphics,1.6334834,-1.1841571,-0.50718045
talk.politics.mideast,-0.8502062,0.5940107,0.68621594
talk.politics.mideast,-1.3931336,-0.11062302,-0.98598933
talk.politics.mideast,-1.7368326,0.88501364,0.27767423
talk.politics.mideast,-1.0682775,0.5318259,0.38380805
rec.autos,0.29451093,-0.5254132,-0.043894693
talk.politics.mideast,-1.3115741,0.6276112,0.4073782
rec.autos,0.06913531,-1.2260109,0.167137
talk.politics.mideast,-2.0276532,3.3389924,-1.2848587
rec.sport.baseball,-0.7733583,0.095827416,-1.6527122
rec.autos,0.41497692,-1.4210435,1.018756
talk.politics.mideast,-1.9102182,1.1068499,0.40738964
rec.sport.baseball,1.2621979,0.0067183482,1.0364947
talk.politics.mideast,1.7910705,0.17866667,0.97679687
talk.politics.mideast,-1.1053435,0.23743805,-0.26104635
sci.med,0.48718157,-1.1113136,1.7598484
rec.sport.baseball,1.0620747,1.3656312,0.6197149
rec.sport.baseball,0.17842157,1.1651953,-0.5639239
sci.med,0.43044487,-0.28169036,0.7630706
rec.autos,0.14342703,-1.4705868,0.29405078
rec.autos,-1.1955884,-0.2582733,-2.6875472
rec.sport.baseball,0.8474682,1.6348679,0.20039326
rec.sport.baseball,0.23773289,1.2466112,-0.6458791
sci.med,-1.2918651,-0.85569817,0.022661723
rec.autos,0.90535486,-0.8480967,1.4995046
talk.politics.mideast,-1.520996,0.10302378,-1.4625558
rec.sport.baseball,0.17880155,0.6261317,-0.798593
talk.politics.mideast,-1.1879189,0.48996142,0.020585567
sci.med,-1.8172615,3.248946,-1.6473912
rec.autos,-0.523088,-1.2559274,-1.0734671
comp.graphics,-1.8355113,3.1141536,-1.6581877
rec.autos,-0.34464702,-1.6971819,1.0938947
comp.graphics,-0.04119585,-0.6278222,-0.27509442
rec.autos,-1.233696,0.31684524,0.13951536
sci.med,-0.43368265,-0.33843988,1.55595
sci.med,-0.7201298,-0.5920645,0.9170636
rec.autos,-0.9420757,-0.5468533,-0.26817712
rec.sport.baseball,0.18935704,1.1956844,-0.59755135
comp.graphics,1.2635572,-1.2390152,-0.7143719
rec.autos,1.0890619,-0.06899971,1.5577562
talk.politics.mideast,-2.2095404,1.489126,-0.09779261
comp.graphics,-2.001691,2.2495947,-1.6591697
talk.politics.mideast,-1.3870202,0.029978953,-2.350214
rec.autos,-1.0675145,1.0239435,-1.5541967
talk.politics.mideast,-1.7491455,0.94734377,0.34911576
rec.autos,1.168363,-0.3538266,1.6172892
rec.autos,1.7933655,0.16482735,0.98522973
rec.sport.baseball,-0.03561849,1.0083779,-1.232837
comp.graphics,2.3216827,-0.6333723,0.14890249
talk.politics.mideast,-1.0328528,0.23131403,0.50052965
sci.med,0.42275906,-0.2926294,2.281039
sci.med,-0.3655337,-0.49211928,1.6921656
sci.med,-1.2743897,-0.8975422,0.10219382
comp.graphics,0.28912228,-1.2294239,0.25083083
rec.autos,0.75254095,-1.0153565,1.6780982
rec.autos,0.42327267,-1.416421,1.0177019
talk.politics.mideast,-1.9730575,1.147713,0.4712919
comp.graphics,1.9489852,-0.937799,-0.27755195
rec.sport.baseball,-0.06560152,0.8603491,-0.9364384
rec.autos,-1.2117326,-0.24114263,-2.8333616
sci.med,-0.5459595,-1.18266,0.995245
rec.autos,1.3542172,-0.27946243,1.5419726
rec.autos,1.1242964,-0.6861299,1.3767296
comp.graphics,1.8847679,-0.5906558,0.44983345
sci.med,-1.1234562,-1.0551866,1.048984
rec.autos,0.4766545,-1.670507,0.747863
rec.autos,0.026832651,-1.3308426,1.1742301
talk.politics.mideast,-1.4416962,0.5483412,0.14793019
comp.graphics,1.8078864,-1.0005783,-0.35776335
rec.sport.baseball,-0.47799075,-0.36058906,-1.3100841
rec.autos,-0.51470417,-1.7232267,1.0250537
talk.politics.mideast,0.35023946,0.46869904,1.0504721
comp.graphics,-1.772061,1.4974406,-1.9704547
rec.autos,-0.49029675,-0.9536512,-0.81929266
comp.graphics,0.57447684,-1.0168983,-1.3959509
rec.autos,1.6643112,-0.025194535,1.0121578
rec.sport.baseball,-1.2265365,-0.24457794,-2.7689202
talk.politics.mideast,-0.8008793,0.7312761,0.8078699
sci.med,-0.5553795,-0.48656666,1.2856313
sci.med,-0.25893304,-0.40112552,1.7084659
rec.autos,0.7961624,-0.99708176,-0.4002233
sci.med,-0.432579,-0.56979215,0.67038596
rec.autos,0.69199413,-0.5084761,1.4731871
rec.autos,0.19446188,-1.3629256,0.5606585
rec.autos,1.4910665,0.29054213,1.0110084
sci.med,-1.1302876,-1.0204324,1.1929356
rec.sport.baseball,0.5101482,1.3608476,-0.18770254
comp.graphics,1.8687751,-1.160984,-0.33326006
comp.graphics,0.8734774,-1.3985517,-1.2620836
talk.politics.mideast,0.33162034,-0.67474645,-1.6644138
rec.sport.baseball,-1.6822011,0.98748916,-2.1365035
talk.politics.mideast,-1.4313356,-0.11497644,-1.0655612
rec.autos,0.0010969602,-1.4033333,-0.28822023
sci.med,-0.9578015,-0.96826184,1.058207
comp.graphics,1.3145802,-1.2876287,-0.6848552
talk.politics.mideast,-1.9238768,3.553891,-1.3876464
sci.med,-1.8592287,3.0304263,-1.6551989
talk.politics.mideast,-1.350692,-0.18597108,-0.83599746
talk.politics.mideast,1.7174757,0.21411227,0.9987624
sci.med,0.06395513,0.08929425,0.6495419
rec.sport.baseball,0.8080556,1.723386,0.03901757
sci.med,0.5455732,-0.21355838,2.2274704
rec.autos,0.24682306,-1.2265491,0.5369707
rec.sport.baseball,0.68433553,1.5406544,0.10845782
sci.med,-1.9947181,2.376366,-1.6222343
talk.politics.mideast,-0.027795793,0.9357758,1.2108455
talk.politics.mideast,-1.30133,-0.14161101,-2.4786632
comp.graphics,2.1709006,-0.28584823,0.6383067
sci.med,-1.9194925,2.3414257,-1.740681
comp.graphics,0.10294222,-0.43525085,-0.87529325
comp.graphics,1.7701586,-0.37869644,0.70974106
talk.politics.mideast,-1.2552407,-0.14371401,-1.7117326
comp.graphics,2.1375701,-0.40028954,0.67149144
talk.politics.mideast,-1.3363369,0.24204575,-0.08814335
rec.autos,-0.43282288,-1.2887619,-0.965596
sci.med,0.20770729,-0.64405996,2.1992335
rec.sport.baseball,0.086411074,1.0555099,-0.9062983
rec.sport.baseball,0.43247905,1.4236479,-0.5129924
comp.graphics,-2.7368097,1.30092,-3.3681633
rec.autos,-0.50536263,-1.2504886,-1.0618848
talk.politics.mideast,-1.9189594,1.1117328,0.4149192
sci.med,-1.2836393,-0.8035001,0.030134609
talk.politics.mideast,-0.9893352,0.3352047,0.1877551
sci.med,0.054810718,-0.21883702,1.4623238
sci.med,-0.97873276,-0.911126,0.87439203
talk.politics.mideast,-1.8354791,1.0724597,0.43716443
sci.med,-1.1637659,-0.8488983,0.3539875
sci.med,-0.9490904,-0.8969415,1.2814336
rec.autos,0.25062492,-1.5104753,0.27908227
rec.sport.baseball,1.2615082,0.68243164,1.0928924
comp.graphics,1.7685931,-0.8777553,-0.16600163
talk.politics.mideast,-2.4802322,1.4583598,0.8846026
sci.med,1.3031408,-0.1279794,1.4659241
sci.med,0.563283,-0.1900852,2.3532934
sci.med,0.6252412,-0.18606406,2.056621
sci.med,-0.007215159,0.69403577,0.25853115
rec.autos,-0.6380696,-1.0811819,-0.9699079
talk.politics.mideast,0.30989435,0.55118835,0.9984684
rec.sport.baseball,1.1898571,1.29769,0.7677057
rec.sport.baseball,0.37454683,0.84107035,-0.63112897
comp.graphics,2.432698,-0.26093826,0.36551306
rec.sport.baseball,-0.17694849,-1.3856107,0.77501464
sci.med,-0.8398899,-0.84099144,1.1650827
comp.graphics,2.3700426,-0.58529544,0.30463302
comp.graphics,-1.8625504,3.4004447,-1.5405253
rec.autos,-1.2777998,-0.4191999,-1.3264056
comp.graphics,1.8663101,-0.3586865,0.8714868
talk.politics.mideast,-1.3450363,-0.14804131,-0.9284183
rec.sport.baseball,0.21070284,1.287641,-0.67555386
rec.sport.baseball,-1.0372708,0.002597755,-1.5889801
rec.autos,2.3263707,-0.16040069,0.50240993
rec.autos,0.4924789,-1.5064603,0.81329036
comp.graphics,2.0051548,-1.0197579,-0.30221114
talk.politics.mideast,1.6283994,0.6193418,0.88649726
talk.politics.mideast,0.09635245,0.88248795,1.2196456
rec.autos,0.50927585,-1.7221982,0.68282664
talk.politics.mideast,-1.7633598,0.9962602,0.39979813
talk.politics.mideast,-1.3760077,0.08419085,-0.47833237
sci.med,1.0205574,-0.18029416,1.6974233
talk.politics.mideast,-1.3754545,-0.113319725,-0.9256091
rec.sport.baseball,0.99213284,1.5479423,0.39233914
rec.sport.baseball,-1.0807582,-0.25402734,-2.2068868
sci.med,1.4297544,-0.24820268,1.0093008
rec.sport.baseball,0.55036414,1.3614196,-0.15839803
comp.graphics,2.2287643,-0.4956947,0.3838932
rec.sport.baseball,-0.1467299,0.80274034,-0.25223115
rec.autos,1.6651577,-4.383654,-0.06917698
talk.politics.mideast,-1.1366206,-0.2659924,-1.6613845
talk.politics.mideast,-1.8377144,1.0546709,0.40441883
comp.graphics,2.1951787,-0.21797568,0.7309013
rec.sport.baseball,0.69365,1.5397319,0.07437363
sci.med,-2.1247497,2.129483,-1.4680445
rec.sport.baseball,1.0723925,1.5824704,0.44919404
comp.graphics,2.052812,-0.5614828,0.22322184
sci.med,-0.7619073,-0.9117091,1.1863436
rec.autos,1.4258995,-0.46961114,1.2009392
talk.politics.mideast,1.1207732,0.86868024,1.0648148
rec.autos,-0.47969162,-1.732368,1.06529
rec.sport.baseball,0.13635659,1.2531404,-0.84645206
rec.sport.baseball,0.09739636,0.7755359,-0.8866876
rec.autos,1.007448,-0.7080086,1.5070848
rec.autos,0.04784718,-1.278685,1.1865247
comp.graphics,-0.39460176,-1.0133313,-1.8172282
rec.autos,-0.33331832,-1.6924677,1.0940858
comp.graphics,1.9029421,-1.1945875,-0.25808084
sci.med,0.5348855,-0.15876688,2.3650036
rec.sport.baseball,0.04841733,1.0616266,-1.0482571
rec.sport.baseball,-1.0374402,1.0430686,-1.5458614
sci.med,1.6497386,-0.0100913625,1.137372
rec.sport.baseball,-1.6646576,2.1495318,-1.9878833
rec.autos,1.3236233,-0.30272624,1.5829628
comp.graphics,1.2484212,-1.3389162,-0.8348681
rec.sport.baseball,0.2760936,0.62460494,-0.34985402
rec.autos,0.47650358,-1.6600158,0.7544711
comp.graphics,0.8596379,-1.3525765,-1.3223445
sci.med,-0.7410104,-0.78888154,1.2666912
rec.autos,-0.8369251,-1.0307208,-0.86054015
comp.graphics,1.0991118,-1.3706609,-1.0582076
sci.med,-0.9081607,-0.91508317,1.2277707
rec.sport.baseball,0.044864897,1.0520856,-1.0517663
sci.med,1.6032417,-0.6861532,0.5653239
talk.politics.mideast,-2.3988342,1.4295117,0.84935576
rec.autos,0.06200033,-1.5558343,0.7402176
talk.politics.mideast,-1.4038199,0.47608957,0.04763307
rec.sport.baseball,-0.906197,-0.12783404,-1.5173986
sci.med,-1.8247374,3.254055,-1.6410716
rec.sport.baseball,0.26732975,1.2798033,-0.75073
comp.graphics,-0.67479694,-0.7380027,0.31998923
sci.med,-0.39041388,-0.42324984,1.6278617
talk.politics.mideast,-1.4620533,-0.047765832,-1.0248401
comp.graphics,1.831147,-0.86427385,-0.27808
comp.graphics,1.691496,-0.66450715,-0.17339832
talk.politics.mideast,0.5742528,0.64915925,0.7539366
sci.med,0.14448111,1.2308366,-0.6594729
rec.sport.baseball,0.94420284,1.747182,0.18209207
rec.autos,-0.08725515,-1.4319296,-0.38997188
talk.politics.mideast,-0.03989876,-0.24574304,-0.012874844
sci.med,-0.7838626,-0.87257785,1.1992878
comp.graphics,1.8897083,-0.40864372,0.67829174
rec.sport.baseball,0.3938484,1.3016343,-0.41872013
comp.graphics,1.79834,-0.92378753,-0.1506366
rec.sport.baseball,0.06152694,0.94300354,-0.73953974
comp.graphics,1.857591,-0.8478495,-0.19621024
sci.med,-0.8376062,-0.7932015,1.0053585
rec.autos,-1.0890605,-0.3793053,-2.307335
sci.med,-0.9044096,-0.91094786,0.9922935
talk.politics.mideast,1.3772813,0.81438464,1.0942287
rec.sport.baseball,0.39419702,1.2868248,-0.4255452
rec.autos,1.9342546,-0.05912897,0.8881512
comp.graphics,2.4407868,-0.46689686,0.33251953
rec.autos,0.758353,-1.0087175,1.6708689
comp.graphics,2.3851507,-0.49140513,0.16320932
rec.autos,1.136487,-0.07465775,1.4932173
talk.politics.mideast,-2.0429986,0.85312283,-0.3254933
rec.sport.baseball,0.7585461,1.5140686,0.24789384
sci.med,-0.7694927,-1.030664,1.3048451
rec.autos,0.12754475,-1.4374243,0.51096797
rec.autos,0.07022713,-0.43661904,-0.86741656
rec.sport.baseball,-0.030201288,1.1199862,-0.94763607
rec.sport.baseball,1.0204448,1.5376098,0.3621099
comp.graphics,2.3606012,-0.6078903,0.27972135
rec.sport.baseball,-0.025874348,0.82453054,-0.93922096
sci.med,1.05958,-0.111133516,1.0230652
comp.graphics,0.95986366,-0.78656214,0.260136
sci.med,-0.4021605,-0.44525883,0.8581046
rec.autos,0.06451011,0.15926413,-0.54129803
rec.sport.baseball,-0.10845163,0.11104267,-0.12991218
rec.autos,0.7428337,-0.9708124,1.458006
rec.autos,0.57173884,0.15062982,0.48238662
rec.sport.baseball,0.14303537,1.1905106,-0.75854427
rec.sport.baseball,0.066942915,1.1958003,-1.0385575
talk.politics.mideast,-1.0697023,0.84098786,0.78693914
sci.med,-0.7047364,-1.0126777,1.1326118
comp.graphics,1.8262258,-0.01971436,0.96627134
talk.politics.mideast,-1.3700489,0.76402813,0.43761563
sci.med,-1.0372288,-0.89379495,0.72213584
sci.med,-0.84484255,-0.7562987,1.1503495
sci.med,0.6415923,-0.19021672,2.2443316
rec.sport.baseball,0.28173438,1.2643312,-0.85798603
rec.autos,1.8882813,-0.025731197,0.8236296
talk.politics.mideast,-0.91889447,0.101302505,0.26923856
talk.politics.mideast,-0.084816046,0.58229876,1.2743943
comp.graphics,1.694054,-0.81916535,-0.08221192
talk.politics.mideast,-1.4850215,0.62398475,0.14808829
rec.autos,-0.14533795,-1.4053384,-1.5669334
talk.politics.mideast,-1.2426417,-0.11956139,-1.4996463
sci.med,-0.32987115,-0.43516096,1.7771555
comp.graphics,2.295827,-0.46036753,0.4456164
comp.graphics,1.4321778,-0.7552415,0.014620648
rec.sport.baseball,0.39084223,0.9510109,-0.6521477
talk.politics.mideast,-1.5719573,0.71249825,0.20831601
rec.sport.baseball,0.440808,-1.1304998,-1.1332817
rec.sport.baseball,1.0167258,1.5505126,0.3449472
rec.sport.baseball,0.24154028,1.0630049,-0.30064023
sci.med,-1.0848808,-0.9884291,0.5382286
rec.sport.baseball,-0.08567483,0.93889093,-1.2536786
talk.politics.mideast,-1.2671566,-0.15327018,-0.7752126
rec.sport.baseball,0.23003401,1.063784,-0.9198655
rec.autos,0.8891893,-0.84610724,1.3913879
talk.politics.mideast,-1.2068194,0.15521358,-0.060815454
rec.sport.baseball,0.054659683,0.36739388,-0.59991956
rec.autos,-2.0045862,2.233444,-1.6509049
talk.politics.mideast,-0.8606647,-0.28557858,0.4485317
rec.autos,-1.4960744,0.51333934,-2.0191066
rec.sport.baseball,0.08572523,-0.33701265,-1.0266391
rec.autos,1.3055964,-0.5092266,1.2510592
rec.sport.baseball,0.36240992,0.5404282,-0.19006763
