,x,y,z
talk.politics.mideast,10.510125,-2.536423,2.3742187
rec.sport.baseball,5.37597,-6.5004106,0.97450614
talk.politics.mideast,1.4477087,8.130499,-6.198192
sci.med,-0.5322013,-0.60041904,1.4731687
rec.sport.baseball,-6.9479394,0.08357997,-1.9776317
rec.sport.baseball,2.967695,-3.7221706,-5.9718437
sci.med,1.9461012,4.519384,6.0261636
sci.med,2.1956654,-2.8284032,8.264048
rec.sport.baseball,5.299312,1.1543629,-6.5579042
rec.sport.baseball,-4.7613,4.0384173,-3.7634962
rec.autos,-2.7560298,1.0866913,-0.30317828
rec.sport.baseball,-8.290022,9.440551,-6.2378187
rec.sport.baseball,5.8753076,-11.508747,-0.29461485
talk.politics.mideast,-2.3894887,12.217159,-0.59972465
sci.med,3.383702,1.359277,6.2034965
rec.autos,0.49141926,-5.401505,-2.7691588
comp.graphics,2.4337618,-11.490498,5.823305
rec.sport.baseball,6.1962204,-0.3505927,-1.7670054
comp.graphics,1.8861995,-10.822743,4.616589
talk.politics.mideast,-2.4385338,10.063808,1.4876345
rec.sport.baseball,-6.34945,-1.2107407,-4.3748803
talk.politics.mideast,0.21388794,7.9660487,3.2166083
talk.politics.mideast,8.908574,-3.412833,-0.9629936
rec.sport.baseball,-3.5739408,0.34246087,-5.3832493
sci.med,5.8362193,-4.8195066,4.407217
comp.graphics,-8.655259,-1.5780469,5.187715
sci.med,-0.17886151,2.1014087,8.769467
sci.med,0.54583097,3.391514,1.7586783
talk.politics.mideast,6.338448,6.833698,0.80723935
rec.sport.baseball,4.9158373,2.9259732,-7.8076754
rec.sport.baseball,6.9244447,-8.990692,3.3584325
rec.sport.baseball,6.5408635,2.3323636,-4.3420725
comp.graphics,-0.7963217,-12.888085,0.7065389
sci.med,7.0194373,0.01868802,7.5102563
rec.sport.baseball,2.0174837,-0.9857278,-6.0807953
talk.politics.mideast,-4.340773,-1.5463964,-3.8459578
sci.med,2.3171732,-2.236595,5.2022696
rec.sport.baseball,4.859815,-2.290565,-7.044272
comp.graphics,-8.227426,-7.408026,0.4797051
talk.politics.mideast,3.6079538,10.534449,-3.3967135
comp.graphics,3.707407,-9.881303,1.3659918
sci.med,-10.775374,5.3475146,-1.6844032
talk.politics.mideast,-7.3327327,-1.5012181,-2.4115775
sci.med,3.0625126,0.65631884,5.296143
rec.autos,-1.148992,-7.31957,-3.3931427
comp.graphics,1.0711782,-13.505888,0.7406063
rec.autos,-5.261366,7.062981,-6.3793874
sci.med,6.1868424,-2.8366687,5.38378
sci.med,-7.0191236,11.825694,2.6647296
rec.autos,-9.701106,5.837188,-0.28372788
rec.sport.baseball,-3.9201586,-1.4651804,-4.6604047
talk.politics.mideast,-8.079467,7.170878,-0.5587093
sci.med,4.8689466,0.878958,6.913535
rec.autos,7.3680506,-11.575437,1.8654536
rec.autos,-4.2068686,-5.824963,-0.56781316
comp.graphics,1.8881865,-9.66005,1.4042645
talk.politics.mideast,-7.3151193,-1.9341826,-2.516382
talk.politics.mideast,3.633,9.277831,-0.29434472
rec.sport.baseball,5.610824,0.74772936,-7.354615
sci.med,-6.804935,12.688361,-3.093438
rec.sport.baseball,-11.129227,-0.3774715,-2.088195
rec.autos,8.564548,-4.2280593,1.2844392
sci.med,6.1294746,-1.835624,5.8541613
talk.politics.mideast,4.238245,8.773506,-2.057446
sci.med,-3.7876143,2.7511704,5.5455475
comp.graphics,-2.0524724,-13.026243,2.7640243
talk.politics.mideast,-1.1706998,6.7192574,1.6707187
talk.politics.mideast,-1.3080245,6.0579643,0.46308747
rec.sport.baseball,1.3989913,1.8876095,-5.2955704
comp.graphics,-3.7292309,-4.9038434,-3.4668567
sci.med,2.780926,-1.3534735,9.312579
rec.autos,-3.313626,-5.526791,2.5716188
comp.graphics,4.440001,-10.667125,0.93428713
rec.autos,-2.3136706,-8.256648,-0.83222026
talk.politics.mideast,4.636643,7.2301173,4.1421704
rec.sport.baseball,-5.8469887,13.349367,-3.8606203
rec.sport.baseball,6.4566317,0.4856502,-3.1049967
rec.sport.baseball,8.824163,-1.3357865,-1.8398898
rec.autos,1.7512909,-4.69326,1.6104897
comp.graphics,-1.8219059,8.819525,7.13641
talk.politics.mideast,1.3704721,7.46089,-1.7997769
talk.politics.mideast,2.9236312,12.324233,-0.6673267
rec.autos,-3.1219711,-3.513802,-2.6515746
comp.graphics,-6.9861894,-3.7051556,1.2223766
comp.graphics,-7.919868,-1.3849638,-0.6618064
talk.politics.mideast,-8.231135,14.886527,-2.1579554
comp.graphics,-10.087007,-2.8265493,1.7809008
rec.sport.baseball,5.8051133,2.4348028,-4.0640554
rec.autos,0.55367666,-4.1198845,-1.030592
rec.autos,5.9195952,-8.77464,2.6239064
rec.autos,-7.8079453,0.18764701,2.3414302
rec.autos,-6.3170967,2.9273384,2.5384185
sci.med,5.0021443,2.027118,3.4047916
rec.autos,-3.2277346,-0.76242435,6.816428
sci.med,2.7476563,-7.251657,6.1755886
rec.autos,-3.4180646,-4.145396,4.924089
rec.sport.baseball,7.1868644,-10.138985,-0.37585765
sci.med,3.0593817,-0.47565496,0.5238747
rec.autos,2.1307957,-9.393702,-0.790726
sci.med,-6.1514535,-2.0016422,-1.5713882
comp.graphics,-8.717512,-0.0507295,-0.7501042
comp.graphics,2.7305863,-13.87137,4.0330563
talk.politics.mideast,-4.2158227,5.461886,0.5048155
sci.med,1.9821975,-0.9159696,5.4678044
rec.sport.baseball,9.687798,-2.5412598,-2.3623097
comp.graphics,-0.691262,-14.245172,3.3032947
talk.politics.mideast,3.6041431,10.353816,-2.678923
rec.autos,-2.5978131,-6.030169,0.2577868
comp.graphics,-10.078289,-1.0922693,0.1694476
comp.graphics,4.496605,-10.545476,1.6887832
sci.med,-4.6577153,5.218993,3.0264251
rec.sport.baseball,-5.754962,2.0859365,-2.4331698
rec.sport.baseball,-8.071748,10.44364,-3.3690338
rec.sport.baseball,-4.637876,13.341738,-3.4986794
rec.sport.baseball,9.552677,0.8116951,-4.110775
rec.sport.baseball,-8.644639,5.3698745,-1.9448785
talk.politics.mideast,-1.9134945,12.261454,0.23421657
rec.autos,-3.5835686,-7.093387,-2.1182234
rec.autos,-0.12331061,-3.9244242,3.6122775
talk.politics.mideast,5.4352126,5.5689483,1.2281624
talk.politics.mideast,1.0129647,6.355751,2.0652213
comp.graphics,1.940999,-14.138226,4.3659415
rec.autos,0.69042,-5.4723806,-2.7876768
comp.graphics,-4.220852,13.214691,-2.0344791
sci.med,-0.7634359,-0.0023017442,5.971711
comp.graphics,-1.7367091,-11.406693,1.2638296
comp.graphics,-1.7677706,-11.247538,3.4921618
rec.sport.baseball,7.1172743,-6.443652,-0.3910697
rec.autos,-2.210076,-2.633202,-3.5416574
comp.graphics,-6.5373516,10.8889675,-0.12277083
rec.sport.baseball,1.8938322,3.5309243,-3.6180897
sci.med,1.1956611,2.4034247,3.3056328
rec.autos,0.5631353,-4.1039557,-0.25541666
rec.sport.baseball,-6.12878,3.8497214,-3.3633509
comp.graphics,0.85931736,-12.3710575,-0.16085772
talk.politics.mideast,4.5527,10.472589,-3.426126
sci.med,-8.452858,15.038231,-3.0052474
rec.sport.baseball,3.8459437,2.925233,-5.972841
rec.autos,-5.2823997,-2.1144094,-3.3570561
rec.autos,-6.251711,5.2710395,0.8721263
rec.autos,-4.501248,3.2648816,1.9209653
talk.politics.mideast,-1.4612403,9.355682,-5.8687124
rec.sport.baseball,2.670463,3.197514,-3.999784
rec.autos,-7.8511667,0.49018562,1.9502423
sci.med,-5.925269,12.876967,-2.2579918
comp.graphics,0.42130062,-13.372054,4.4582033
rec.sport.baseball,-5.792312,10.51161,-0.63746864
comp.graphics,2.9256606,-7.8259597,6.5236297
rec.sport.baseball,3.7293136,-0.3063581,-8.295794
talk.politics.mideast,2.7414374,11.020803,-4.129449
sci.med,5.790387,2.1976657,5.639923
rec.autos,-2.0275493,-6.2881193,2.222559
rec.autos,-7.0006905,-9.090666,-4.187939
rec.autos,-7.2504797,0.8095212,1.0731666
sci.med,-6.739663,-1.5889845,-4.067075
sci.med,1.5693262,2.0385025,3.436388
rec.autos,-4.353768,1.469576,-0.2846018
talk.politics.mideast,-0.3066253,6.14467,-4.695164
talk.politics.mideast,3.3237424,10.684047,-2.982477
comp.graphics,3.4229035,-11.017647,-0.9147
sci.med,-1.4477068,3.9305248,6.0367665
sci.med,5.2283716,-6.6046653,1.0447361
talk.politics.mideast,-2.6563213,4.3411617,-1.2697151
talk.politics.mideast,-2.0687606,6.8140073,-1.9746047
sci.med,0.100918464,5.163341,4.337115
sci.med,-5.5222125,12.843745,-2.0673065
rec.autos,-2.60948,-5.8051467,-1.2650478
rec.autos,-0.522282,-4.897415,-0.72218794
talk.politics.mideast,-3.472144,5.9547114,-3.3110085
comp.graphics,-2.4768662,-8.873344,3.9449258
talk.politics.mideast,2.2406833,6.3636723,0.42586073
talk.politics.mideast,-2.6364002,4.764481,-1.8494331
talk.politics.mideast,1.9133632,10.557401,-3.2815497
talk.politics.mideast,2.9086976,7.2928457,0.76312333
rec.autos,-2.634732,-4.3914995,-2.812728
talk.politics.mideast,2.7740772,8.690481,-0.15846203
rec.autos,-2.9283714,-4.0323715,-1.2229578
talk.politics.mideast,-7.9996314,14.659443,-1.2153991
rec.sport.baseball,-5.9941416,3.869077,-3.4688387
rec.autos,1.3053094,-5.309034,1.8542781
talk.politics.mideast,2.1976705,11.275552,-2.565551
rec.sport.baseball,6.0332193,-1.6165173,-8.20443
talk.politics.mideast,2.4527175,-10.46591,4.1582394
talk.politics.mideast,0.32306534,6.0360727,-8.278165
sci.med,0.92595375,-4.8584576,6.610579
rec.sport.baseball,8.141551,0.2822666,-2.5750735
rec.sport.baseball,4.2751474,0.6763482,-5.328873
sci.med,2.2591155,-0.5671183,-2.1039813
rec.autos,-2.109612,-6.03612,-0.20117271
rec.autos,-9.089474,5.2992535,-1.3793657
rec.sport.baseball,9.1192875,1.8191334,-3.0024688
rec.sport.baseball,4.37852,1.7424104,-5.3109126
sci.med,-2.040859,3.00179,3.1201262
rec.autos,1.6886925,-5.0165086,-0.7704273
talk.politics.mideast,-2.6424427,8.399166,-3.2149658
rec.sport.baseball,4.2017093,0.34102532,-7.829432
talk.politics.mideast,1.3479857,7.5085115,-1.6781782
sci.med,-6.9538765,12.321648,-3.3467903
rec.autos,-7.409202,0.8502329,0.15420993
comp.graphics,-5.246244,13.593918,-1.8824471
rec.autos,-3.2234535,-1.8488582,7.4533086
comp.graphics,-6.6471224,-3.7820318,3.8604326
rec.autos,-1.5569491,4.5518475,-5.947405
sci.med,4.968065,1.9671924,3.5738695
sci.med,2.0748932,-1.5054297,2.4729276
rec.autos,0.12369981,2.186233,-1.0667808
rec.sport.baseball,1.6094946,3.272918,-3.4687238
comp.graphics,-7.498816,-5.178164,0.63777757
rec.autos,2.5524075,-4.726614,0.21005753
talk.politics.mideast,2.929324,10.933746,-4.3544655
comp.graphics,-4.9238524,10.007698,0.73204845
talk.politics.mideast,-8.545175,8.438411,0.08105883
rec.autos,-3.001088,4.5882573,-7.074535
talk.politics.mideast,1.0743219,8.5715475,-3.9224033
rec.autos,2.72978,-6.9102993,-3.3446224
rec.autos,3.831621,-8.904045,-1.776281
rec.sport.baseball,1.3480141,3.188936,-6.1504035
comp.graphics,-1.7309868,-13.799566,2.9554138
talk.politics.mideast,2.1286473,6.43199,0.45531335
sci.med,6.233676,-1.6490804,5.017426
sci.med,4.210665,0.3019696,4.057935
sci.med,-1.5073969,2.5208406,3.1021094
comp.graphics,-2.718868,-7.388206,0.57876176
rec.autos,1.1707982,-6.1794977,3.311146
rec.autos,0.7842868,-4.4655957,1.7666321
talk.politics.mideast,0.18682499,10.589604,-3.6418836
comp.graphics,-2.0913973,-13.1833725,2.7835515
rec.sport.baseball,-0.77804446,1.3064959,-9.225731
rec.autos,-9.7365,5.836854,-1.5572912
sci.med,1.8995436,-0.35758132,9.394063
rec.autos,3.3136647,-5.409238,-1.755425
rec.autos,1.9687554,-7.1429563,-1.3708271
comp.graphics,2.800081,-10.520896,0.6170706
sci.med,-0.4661071,0.024402294,5.7314653
rec.autos,-2.8845878,-4.98764,1.7107908
rec.autos,-2.9932818,-2.276319,6.624332
talk.politics.mideast,1.3049117,8.386669,0.19204584
comp.graphics,-1.674945,-11.8479805,3.4553056
rec.sport.baseball,-5.471489,0.37552792,-3.1116836
rec.autos,-3.2847238,-0.6758338,6.7881465
talk.politics.mideast,4.5268545,10.969614,3.6309695
comp.graphics,-6.346252,9.917675,1.3003628
rec.autos,-4.043031,1.6726056,0.6335254
comp.graphics,-8.785091,-2.6541324,-1.5539081
rec.autos,4.799029,-6.908617,1.3080425
rec.sport.baseball,-9.889696,6.7538013,-0.30741885
talk.politics.mideast,3.314422,7.0018735,1.3067232
sci.med,2.8106143,2.0094233,1.8139571
sci.med,5.2797065,1.9265828,6.20753
rec.autos,-5.2932653,-8.100864,1.1671779
sci.med,2.4098008,-0.13584103,0.8907245
rec.autos,1.8894727,-4.234078,-2.1249614
rec.autos,-3.2804341,-3.7664871,1.2290521
rec.autos,6.955554,-6.5518084,-0.30436537
sci.med,0.8502855,-0.786586,4.180877
rec.sport.baseball,6.637554,1.0588366,-3.7241547
comp.graphics,-1.7762622,-10.827474,2.0329936
comp.graphics,-9.016155,-2.5575953,0.944035
talk.politics.mideast,-8.114394,-0.74936634,-3.5867503
rec.sport.baseball,-6.5553427,9.241084,2.9634202
talk.politics.mideast,-2.225026,5.6840587,-1.9653841
rec.autos,-6.4571257,-0.20842765,1.6092939
sci.med,0.8924608,-0.71417564,5.991724
comp.graphics,-2.9038656,-10.420094,1.901583
talk.politics.mideast,-8.12345,14.841477,-1.9793628
sci.med,-5.8928823,12.806947,-2.1837664
talk.politics.mideast,-2.3458707,5.4282575,-1.0457482
talk.politics.mideast,8.426155,-5.9027767,0.34628227
sci.med,-1.8031775,8.830382,7.142592
rec.sport.baseball,8.665197,3.541593,-4.747985
sci.med,4.5968723,-0.86814225,9.462588
rec.autos,-2.1505516,-7.567943,1.1405543
rec.sport.baseball,7.982845,1.8337537,-3.6277397
sci.med,-5.137209,11.750852,0.28365362
talk.politics.mideast,6.5994134,7.3056545,-0.29539874
talk.politics.mideast,-7.8443575,6.6568546,-1.5069643
comp.graphics,3.9605513,-11.613465,0.24383141
sci.med,-5.70953,11.452946,-0.092123345
comp.graphics,-4.3410573,-1.5301253,-3.472556
comp.graphics,3.0939555,-9.59872,2.4116027
talk.politics.mideast,-6.3300943,4.685285,-1.9435388
comp.graphics,1.9473997,-9.678253,2.2691796
talk.politics.mideast,-0.8989827,5.2869873,-1.4400153
rec.autos,-6.856797,1.7407492,0.81486225
sci.med,3.8613725,-3.9215374,5.2906437
rec.sport.baseball,5.5847516,0.14670023,-6.13199
rec.sport.baseball,7.0955324,5.188508,-5.476591
comp.graphics,-14.000293,4.542793,-0.8914095
rec.autos,-7.0082245,0.69952714,0.69142336
talk.politics.mideast,2.0478776,11.429508,-2.842369
sci.med,-1.9700866,3.107983,4.2509003
talk.politics.mideast,1.5819559,3.1405594,-1.2106113
sci.med,5.6441617,4.0281596,4.7253246
sci.med,0.88768244,1.1594096,6.4474616
talk.politics.mideast,3.3442929,10.380229,-2.483522
sci.med,-1.3422223,2.7835944,3.5800138
sci.med,3.794416,0.9938831,2.7272265
rec.autos,-3.8340547,-5.4218607,-1.4771444
rec.sport.baseball,6.444139,-2.8433912,-1.2452143
comp.graphics,1.7801081,-11.017762,4.1022983
talk.politics.mideast,3.2352722,13.633077,-2.5365083
sci.med,5.5450206,-5.7542043,4.0480695
sci.med,6.0576,-1.1681924,2.1792595
sci.med,7.1107264,-2.520574,4.850198
sci.med,5.2061777,-0.8786229,-1.4140714
rec.autos,-5.09195,1.5209475,0.943978
talk.politics.mideast,4.2250376,10.370639,2.8112478
rec.sport.baseball,10.243757,1.0230534,-3.3638482
rec.sport.baseball,5.1541653,0.378931,-7.6461706
comp.graphics,2.48903,-14.260434,4.5481753
rec.sport.baseball,-2.952562,-3.7604854,2.9968815
sci.med,1.9136631,1.8340968,4.569067
comp.graphics,1.6155623,-14.005246,0.8634569
comp.graphics,-8.411633,13.793706,-3.672158
rec.autos,-6.8571367,5.4978414,0.2875556
comp.graphics,2.540024,-10.048468,2.3353465
talk.politics.mideast,-2.5819523,6.0934772,-1.8682328
rec.sport.baseball,1.2646369,2.278637,-3.6924806
rec.sport.baseball,-5.692596,4.7410636,-3.613514
rec.autos,2.5178616,-12.992222,5.543786
rec.autos,-0.36619377,-4.236603,1.0215907
comp.graphics,-1.901679,-13.059031,1.9204602
talk.politics.mideast,8.499592,3.587548,2.3788824
talk.politics.mideast,6.9910293,8.961252,-1.0633047
rec.autos,-4.1470137,-6.9664664,2.9237661
talk.politics.mideast,3.2632806,10.456972,-0.8483534
talk.politics.mideast,-0.40071478,6.645738,-1.0884558
sci.med,6.1569996,-4.399979,5.0312977
talk.politics.mideast,-3.3287623,5.9503145,-3.0130062
rec.sport.baseball,9.943008,1.1536014,-2.5861232
rec.sport.baseball,-7.1540384,4.8260384,-2.370152
sci.med,5.224693,-5.6166487,4.103567
rec.sport.baseball,6.6674504,0.79044455,-3.3363254
comp.graphics,1.8375975,-12.683781,0.62521046
rec.sport.baseball,5.301404,-1.4668907,-3.310211
rec.autos,-8.298594,9.457293,-6.233906
talk.politics.mideast,-4.364962,6.613087,-1.6543317
talk.politics.mideast,0.39117113,6.9567876,-3.5495663
comp.graphics,3.9357636,-13.465888,0.97759306
rec.sport.baseball,4.256944,4.339522,-4.589892
sci.med,-4.6566687,11.586643,2.2388763
rec.sport.baseball,10.753546,1.8694633,-2.3804824
comp.graphics,3.5973756,-11.973938,3.7417657
sci.med,1.793254,2.4222066,7.0297956
rec.autos,3.2448573,-7.303498,0.65830165
talk.politics.mideast,9.66687,-0.94849813,1.9053763
rec.autos,-3.242124,-0.8650854,6.854601
rec.sport.baseball,1.4244599,2.7054791,-3.7139316
rec.sport.baseball,4.100711,2.1658533,-9.181192
rec.autos,1.8645861,-5.8601565,-0.9350696
rec.autos,-1.8322234,-3.0016532,7.079136
comp.graphics,-9.026343,2.1490176,0.10752862
rec.autos,-3.2026432,-1.8601544,7.4162045
comp.graphics,-1.7271354,-11.327315,0.9026478
sci.med,6.8986897,0.40781525,4.852143
rec.sport.baseball,3.4729419,3.088158,-7.81759
rec.sport.baseball,-2.7705188,4.5599623,-7.0754285
sci.med,6.040186,-7.9252687,1.4621325
rec.sport.baseball,-6.9078264,9.371372,-2.0668485
rec.autos,0.3486814,-6.981828,3.750739
comp.graphics,-9.965173,-4.775784,0.19141732
rec.sport.baseball,2.9445233,1.6224036,-6.391535
rec.autos,-3.7702284,-4.892383,2.1412497
comp.graphics,-9.897,-3.8471236,0.23661588
sci.med,6.5331073,1.2411106,2.8848572
rec.autos,-4.5298815,2.9728072,1.9863884
comp.graphics,-8.852362,-3.7901626,1.6571006
sci.med,3.607549,1.1455605,8.806702
rec.sport.baseball,2.2476919,2.8530943,-5.775246
sci.med,7.2770076,-0.17884544,7.803308
talk.politics.mideast,2.0916238,11.88928,-2.1738367
rec.autos,-3.798398,-3.131223,4.9277935
talk.politics.mideast,0.72821414,7.4426093,-2.6255152
rec.sport.baseball,-7.077927,5.0124006,-4.1001716
sci.med,-7.7800565,13.141713,-4.246501
rec.sport.baseball,6.557572,3.8919363,-7.2930436
comp.graphics,-6.4748316,-3.9351673,3.9275548
sci.med,3.8341272,1.9355016,4.136174
talk.politics.mideast,-1.6431922,6.296496,0.1398567
comp.graphics,-1.0184364,-13.022967,5.448715
comp.graphics,0.10810833,-13.2740555,6.0158043
talk.politics.mideast,8.337059,-0.73504585,5.77682
sci.med,2.311132,3.4114356,4.9330163
rec.sport.baseball,9.067361,2.0588157,-4.0616302
rec.autos,-6.5030313,-1.0223606,2.8006496
talk.politics.mideast,-1.8541282,-1.6279176,-3.8966975
sci.med,2.758572,1.3829467,3.2176514
comp.graphics,1.878031,-9.79781,1.7151444
rec.sport.baseball,4.900319,2.6088192,-4.241803
comp.graphics,-0.18699774,-9.895178,4.333443
rec.sport.baseball,-0.5564379,3.247176,-7.2584057
comp.graphics,-2.09043,-13.595523,4.1652613
sci.med,0.31663266,-6.838631,8.144643
rec.autos,-9.372558,5.525292,-0.05536257
sci.med,0.18226926,-0.84608096,5.0174417
talk.politics.mideast,6.438175,0.4126452,-1.8805927
rec.sport.baseball,5.2845764,2.0348623,-4.7052407
rec.autos,2.246261,-8.391529,3.4701836
comp.graphics,2.0116198,-14.183748,1.1202077
rec.autos,0.936565,-6.848377,1.9705226
comp.graphics,2.437695,-13.553538,3.3550622
rec.autos,3.5623503,-4.536826,-0.64282674
talk.politics.mideast,0.19959398,10.324055,-3.1894147
rec.sport.baseball,8.184625,2.7803905,-1.7718272
sci.med,2.779719,-1.3538862,9.311616
rec.autos,-1.8197434,-3.373205,2.5666554
rec.autos,-4.9422526,-1.8883773,-3.6678896
rec.sport.baseball,-3.153762,4.3051233,-6.315591
rec.sport.baseball,9.748087,6.179769,-4.5363393
comp.graphics,0.3008231,-13.386932,1.0013043
rec.sport.baseball,-1.0292584,0.79989046,-8.8883295
sci.med,4.899494,-9.308902,5.084402
comp.graphics,2.9327617,-7.775659,3.2223067
sci.med,4.172186,1.4385039,0.86696446
rec.autos,1.7295316,-0.5519568,-4.9155574
rec.sport.baseball,-0.3567114,-0.4543998,-3.2338831
rec.autos,0.17984183,-3.9890792,1.5032382
rec.autos,-0.07102917,-6.2724376,-3.7465007
rec.sport.baseball,4.0657067,0.95998216,-5.796881
rec.sport.baseball,2.5939958,3.198839,-3.8056004
talk.politics.mideast,5.3110795,8.264306,2.2166953
sci.med,1.7820637,2.5046759,7.1485176
comp.graphics,3.8070683,-9.259628,-1.8649709
talk.politics.mideast,2.870352,8.14628,-0.70444125
sci.med,0.063306816,1.6282142,3.535888
sci.med,4.0724154,1.262445,2.7297323
sci.med,5.8144345,-2.566024,2.5854423
rec.sport.baseball,6.325384,3.2205234,-7.1377926
rec.autos,3.6022701,-10.555457,-1.5938919
talk.politics.mideast,0.30834374,5.918132,1.7845033
talk.politics.mideast,6.0092745,4.268684,2.6875098
comp.graphics,0.18137202,-11.424953,3.303886
talk.politics.mideast,2.1404796,5.784017,-1.1957058
rec.autos,-11.980169,-0.24593225,0.5005515
talk.politics.mideast,-3.21799,6.197803,-2.2743075
sci.med,5.2672424,0.82673657,3.710158
comp.graphics,2.5817933,-8.209764,3.392137
comp.graphics,1.3908623,-8.527259,5.0287967
rec.sport.baseball,3.9959373,-0.20595306,-8.308205
talk.politics.mideast,2.2891414,11.211592,3.3398795
rec.sport.baseball,-11.135298,-0.37771988,-2.101497
rec.sport.baseball,9.74084,6.1668353,-4.542019
rec.sport.baseball,5.0783467,0.36116987,-3.5627913
sci.med,-1.3803328,1.5845845,5.5587697
rec.sport.baseball,1.7382054,4.003188,-4.9013124
talk.politics.mideast,-1.9445285,6.5515113,-1.5094632
rec.sport.baseball,5.1037135,3.2234287,-7.916295
rec.autos,1.1811554,-6.0085607,0.43924442
talk.politics.mideast,-0.819004,6.3437457,0.022142721
rec.sport.baseball,1.8428458,-1.2956697,-6.1752605
rec.autos,-4.9887986,10.188416,0.70897406
talk.politics.mideast,0.32733017,6.0294724,-8.279859
rec.autos,-5.946021,7.1243153,-6.0499144
rec.sport.baseball,-5.907371,-1.9940635,-5.2566133
rec.autos,2.5512009,-6.9245677,-0.031592734
rec.sport.baseball,4.6554933,-2.0464666,-6.811739
rec.sport.baseball,4.8559804,5.2952876,-6.283721
sci.med,5.26027,1.8831403,6.3313355
sci.med,4.4548583,-0.8994531,2.7514017
rec.sport.baseball,6.6254315,-8.55303,-1.3491955
talk.politics.mideast,3.2478771,7.3191733,-0.29225236
rec.sport.baseball,10.772632,2.3505898,-5.057432
rec.sport.baseball,7.3235765,-9.886054,1.2855392
rec.autos,-3.6578548,-2.2017002,-4.1668863
sci.med,2.7149496,1.0469636,0.2165811
talk.politics.mideast,6.2106547,8.295387,-0.15092446
comp.graphics,0.62246376,-14.168661,3.496608
talk.politics.mideast,1.6665043,9.561167,-2.926997
rec.sport.baseball,-1.8896888,1.0634704,-8.614061
rec.sport.baseball,6.3508596,0.47773427,-4.351739
rec.autos,4.9254,-5.248985,-0.31269404
rec.autos,-2.1100879,-3.271431,-4.332565
sci.med,2.2382839,-0.5257032,-2.1041157
rec.sport.baseball,-7.109713,4.7377815,-2.345707
